citing_pat	cited_pat	year(patent.date)
4487323	4030606	1984
4533469	4030606	1985
4227466	4030609	1980
6564951	4030609	2003
6016943	4030648	2000
6224134	4030648	2001
6340186	4030648	2002
4440331	4030648	1984
4440331	4113306	1984
5340003	4030648	1994
4719681	4030668	1988
7505555	4030719	2009
5551109	4030719	1996
7137160	4030719	2006
7137160	4473912	2006
7984715	4030719	2011
8523630	4030719	2013
7502441	4030719	2009
8210899	4030719	2012
8098793	4030719	2012
7616732	4030719	2009
8479743	4030719	2013
8569720	4030719	2013
4662510	4030728	1987
5005678	4030756	1991
6123389	4030781	2000
6251123	4030781	2001
6305749	4030781	2001
6648416	4030781	2003
6648416	4339151	2003
4527833	4030781	1985
D584908	4030781	2009
5121969	4030781	1992
6893094	4030781	2005
6893094	4339151	2005
7980631	4030781	2011
7980631	4408800	2011
7980631	4478454	2011
7093903	4030781	2006
7093903	4339151	2006
6619770	4030788	2003
D620341	4030788	2010
D620341	4423914	2010
4143933	4030795	1979
5961300	4030860	1999
4304529	4030860	1981
8324089	4030938	2012
8518170	4030938	2013
6679417	4030947	2004
4690955	4031044	1987
7485651	4031101	2009
7437869	4031121	2008
7743596	4031121	2010
7168231	4031121	2007
7127878	4031121	2006
8511053	4031121	2013
RE43929	4031267	2013
RE43929	4049840	2013
4734287	4031267	1988
7608292	4031267	2009
7608292	4049840	2009
4961953	4031267	1990
5061507	4031267	1991
5096730	4031267	1992
5096731	4031267	1992
5098728	4031267	1992
5102681	4031267	1992
5139811	4031267	1992
5734138	4031344	1998
4692602	4031359	1987
4798942	4031359	1989
7322521	4031359	2008
7322521	4223885	2008
7322521	4251000	2008
7036732	4031359	2006
7036732	4223885	2006
7036732	4251000	2006
8541897	4031405	2013
8541897	4217501	2013
7964981	4031405	2011
7288850	4031405	2007
6984899	4031405	2006
7851935	4031405	2010
7744338	4031405	2010
7319279	4031405	2008
8297910	4031405	2012
7726934	4031405	2010
4866363	4031442	1989
4899097	4031442	1990
5578045	4031569	1996
5743256	4031569	1998
5743256	4280493	1998
5976174	4031569	1999
6077281	4031569	2000
6077291	4031569	2000
5254133	4031569	1993
8267962	4031569	2012
D424667	4031572	2000
6349426	4031572	2002
4670918	4031572	1987
4670918	4285077	1987
4670918	4380836	1987
6920650	4031572	2005
5095556	4031572	1992
4145811	4031622	1979
6094853	4031652	2000
7717366	4031652	2010
4754532	4031652	1988
5256121	4031652	1993
5348522	4031652	1994
6030404	4031783	2000
4204438	4031783	1980
4665912	4031783	1987
4093038	4031814	1978
6131501	4031814	2000
4469055	4031868	1984
4300513	4031876	1981
4532909	4031876	1985
5906213	4031908	1999
4245658	4031908	1981
4883080	4031908	1989
5331983	4031908	1994
7673855	4031918	2010
4162750	4031918	1979
4328833	4031918	1982
8293085	4031918	2012
4414109	4031918	1983
8562803	4031918	2013
6951545	4031918	2005
7780833	4031918	2010
7959780	4031918	2011
5671827	4031986	1997
4159658	4031986	1979
4406148	4032018	1983
4406148	4198845	1983
4407408	4032018	1983
4093155	4032084	1978
4882045	4032451	1989
6190561	4032466	2001
6190561	4332354	2001
8133403	4032466	2012
5698303	4032502	1997
5698303	4108825	1997
5698303	4162243	1997
5698303	4250075	1997
5698303	4293611	1997
5698303	4311760	1997
5698303	4427801	1997
5846604	4032502	1998
5846604	4108825	1998
5846604	4162243	1998
5846604	4250075	1998
5846604	4293611	1998
5846604	4311760	1998
5846604	4427801	1998
5856245	4032502	1999
5856245	4108825	1999
5856245	4162243	1999
5856245	4250075	1999
5856245	4293611	1999
5856245	4311760	1999
5856245	4427801	1999
5874164	4032502	1999
5874164	4108825	1999
5874164	4162243	1999
5874164	4250075	1999
5874164	4293611	1999
5874164	4311760	1999
5874164	4427801	1999
5876792	4032502	1999
5876792	4108825	1999
5876792	4162243	1999
5876792	4250075	1999
5876792	4293611	1999
5876792	4311760	1999
5876792	4427801	1999
5912116	4032502	1999
5912116	4108825	1999
5912116	4162243	1999
5912116	4250075	1999
5912116	4293611	1999
5912116	4311760	1999
5912116	4427801	1999
5935637	4032502	1999
5935637	4108825	1999
5935637	4162243	1999
5935637	4250075	1999
5935637	4293611	1999
5935637	4311760	1999
5935637	4427801	1999
5954902	4032502	1999
5954902	4108825	1999
5954902	4162243	1999
5954902	4250075	1999
5954902	4293611	1999
5954902	4311760	1999
5954902	4427801	1999
5958137	4032502	1999
5958137	4108825	1999
5958137	4162243	1999
5958137	4250075	1999
5958137	4293611	1999
5958137	4311760	1999
5958137	4427801	1999
6040251	4032502	2000
6040251	4108825	2000
6040251	4162243	2000
6040251	4250075	2000
6040251	4293611	2000
6040251	4311760	2000
6040251	4427801	2000
6071602	4032502	2000
6071602	4108825	2000
6071602	4162243	2000
6071602	4250075	2000
6071602	4293611	2000
6071602	4311760	2000
6071602	4427801	2000
6083602	4032502	2000
6083602	4108825	2000
6083602	4162243	2000
6083602	4250075	2000
6083602	4293611	2000
6083602	4311760	2000
6083602	4427801	2000
6129978	4032502	2000
6129978	4108825	2000
6129978	4162243	2000
6129978	4250075	2000
6129978	4293611	2000
6129978	4311760	2000
6129978	4427801	2000
6289841	4032502	2001
6289841	4108825	2001
6289841	4162243	2001
6289841	4250075	2001
6289841	4293611	2001
6289841	4311760	2001
6289841	4427801	2001
6312523	4032502	2001
6312523	4108825	2001
6312523	4162243	2001
6312523	4250075	2001
6312523	4293611	2001
6312523	4311760	2001
6312523	4427801	2001
6355081	4032502	2002
6133349	4032507	2000
8096599	4032770	2012
8392030	4032829	2013
7615900	4032829	2009
8376100	4032829	2013
7629700	4032829	2009
8448952	4032829	2013
5077515	4032829	1991
7161254	4032829	2007
4694514	4032999	1987
6128838	4033055	2000
6318007	4033055	2001
7484321	4033055	2009
4106295	4033126	1978
4221115	4033126	1980
4420939	4033126	1983
7821151	4033126	2010
4856281	4033126	1989
6138491	4033168	2000
6138491	4222260	2000
4202254	4033245	1980
4202254	4062272	1980
5150941	4033245	1992
5150941	4062272	1992
6073862	4033301	2000
6848441	4033321	2005
7422011	4033321	2008
4201226	4033329	1980
7199296	4033393	2007
7359767	4033403	2008
7359767	4033448	2008
7293642	4033403	2007
7684895	4033403	2010
7684895	4033448	2010
7234584	4033403	2007
7346431	4033403	2008
7346431	4033448	2008
7367446	4033403	2008
7527141	4033403	2009
7527141	4033448	2009
7578647	4033403	2009
7537108	4033403	2009
7594789	4033403	2009
7857570	4033403	2010
7611318	4033403	2009
7506746	4033403	2009
7506746	4033448	2009
7506752	4033403	2009
7792608	4033403	2010
7792608	4033448	2010
7077264	4033403	2006
7673735	4033403	2010
7673735	4033448	2010
7243003	4033403	2007
7930061	4033403	2011
7930061	4033448	2011
4308076	4033407	1981
6978793	4033407	2005
4167342	4033444	1979
4187552	4033444	1980
4713623	4033444	1987
4953995	4033444	1990
7577487	4033448	2009
7577487	4084684	2009
4739951	4033495	1988
5772147	4033497	1998
5772147	4265413	1998
5813073	4033497	1998
5989358	4033497	1999
6200392	4033497	2001
7171774	4033536	2007
D483412	4033536	2003
D497955	4033536	2004
8136282	4033536	2012
4691892	4033536	1987
4691892	4265040	1987
4691892	4288053	1987
4691892	4433935	1987
7007419	4033536	2006
4400915	4033569	1983
4439952	4033569	1984
4447992	4033569	1984
5201894	4033569	1993
4094532	4033605	1978
6419214	4033605	2002
4465156	4033605	1984
5265897	4033627	1993
5605387	4033630	1997
5700072	4033630	1997
5962777	4033630	1999
6132016	4033630	2000
6299262	4033630	2001
6527350	4033630	2003
6655755	4033630	2003
6722745	4033630	2004
6820946	4033630	2004
7500724	4033630	2009
7744167	4033630	2010
7128377	4033630	2006
6916075	4033630	2005
6951372	4033630	2005
7837279	4033630	2010
7387349	4033630	2008
4400918	4033802	1983
4400918	4081939	1983
4400918	4157413	1983
4718214	4033802	1988
6948288	4033802	2005
6948288	4081939	2005
6907701	4033802	2005
6907701	4081939	2005
4308127	4033851	1981
5385697	4034026	1995
6825137	4034137	2004
5566710	4034177	1996
6945845	4034265	2005
6945845	4112365	2005
5621519	4034342	1997
5625706	4034342	1997
5627908	4034342	1997
5671288	4034342	1997
5745601	4034342	1998
5787208	4034342	1998
5933519	4034342	1999
6252979	4034342	2001
5696917	4034354	1997
6026465	4034354	2000
6385688	4034354	2002
6564285	4034354	2003
4314334	4034354	1982
5111423	4034354	1992
4241545	4034520	1980
5456080	4034560	1995
5277021	4034560	1994
4210035	4034595	1980
6450003	4034595	2002
6725703	4034595	2004
4583429	4034595	1986
4823654	4034595	1989
7188509	4034595	2007
5791276	4034696	1998
4455962	4034696	1984
6116198	4034723	2000
6116198	4046114	2000
6328001	4034723	2001
6328001	4046114	2001
8393154	4034723	2013
5443046	4034730	1995
5443046	4048964	1995
8333828	4034730	2012
7780149	4034730	2010
7938385	4034730	2011
5964065	4034772	1999
7084083	4034772	2006
4635813	4034784	1987
4635813	4248279	1987
5065848	4034824	1991
5441434	4034848	1995
5515981	4034865	1996
5875901	4034865	1999
D536882	4034865	2007
5285908	4034865	1994
5303855	4034865	1994
6102261	4034903	2000
6336265	4034913	2002
6336265	4083491	2002
6336265	4355754	2002
4438609	4035017	1984
4438609	4165119	1984
4213930	4035215	1980
4367117	4035224	1983
4367117	4075821	1983
4578159	4035254	1986
4578159	4224129	1986
4578159	4312720	1986
4578159	4341606	1986
4578159	4406758	1986
4578159	4430177	1986
4578159	4445986	1986
4268366	4035255	1981
8562810	4035255	2013
8562810	4224129	2013
8562810	4256545	2013
8562810	4340459	2013
5605999	4035355	1997
5605999	4158617	1997
5635546	4035355	1997
5656710	4035355	1997
5656710	4158617	1997
5853520	4035355	1998
6391993	4035355	2002
4575546	4035355	1986
4760122	4035355	1988
4529846	4035591	1985
7674036	4035644	2010
8182140	4035644	2012
8348501	4035644	2013
7416329	4035644	2008
6582166	4035706	2003
4670753	4035797	1987
7492303	4035797	2009
5014131	4035797	1991
5027123	4035797	1991
5571178	4035850	1996
5723006	4035850	1998
6027151	4035865	2000
7469866	4035865	2008
6428231	4035865	2002
6561710	4035865	2003
6585441	4035865	2003
D567059	4035865	2008
6435104	4035866	2002
5328361	4035917	1994
5328361	4040186	1994
6951462	4035917	2005
6951462	4040186	2005
6951462	4129035	2005
8407946	4035964	2013
7513081	4035964	2009
7513081	4173855	2009
4974265	4035964	1990
4974265	4305164	1990
4974265	4380836	1990
7055275	4035980	2006
7055275	4344244	2006
7055275	4450955	2006
4444379	4036091	1984
7458306	4036104	2008
7458306	4398446	2008
8308616	4036213	2012
5554165	4036236	1996
4386609	4036236	1983
4617930	4036236	1986
5135533	4036236	1992
6273114	4036244	2001
7128207	4036244	2006
4583331	4036244	1986
4593710	4036244	1986
4593710	4092992	1986
4878322	4036244	1989
4885877	4036244	1989
4885877	4092992	1989
5146722	4036244	1992
5333425	4036244	1994
4571281	4036329	1986
5036956	4036329	1991
5036876	4036467	1991
4798112	4036484	1989
4506576	4036486	1985
4858507	4036486	1989
4867023	4036486	1989
4871156	4036486	1989
8286847	4036505	2012
4281839	4036505	1981
4161337	4036525	1979
4478565	4036570	1984
5935301	4036615	1999
4289600	4036729	1981
4289600	4125451	1981
4289600	4126535	1981
4392953	4036756	1983
7393188	4036756	2008
7604734	4036756	2009
8197232	4036756	2012
7807053	4036756	2010
7501140	4036997	2009
4738864	4036997	1988
4812320	4036997	1989
4561105	4037198	1985
4515336	4037229	1985
4515336	4225260	1985
5016850	4037229	1991
6090142	4037274	2000
5242322	4037279	1993
5560118	4037326	1996
6386885	4037326	2002
4305250	4037411	1981
4490976	4037411	1985
4598550	4037411	1986
4824276	4037411	1989
4824276	4231223	1989
7823382	4037411	2010
7823382	4306415	2010
4125103	4037577	1978
6748937	4037577	2004
6748937	4046123	2004
7364579	4037590	2008
5897553	4037590	1999
6185462	4037590	2001
8048070	4037590	2011
4267838	4037590	1981
4267838	4112923	1981
6585732	4037590	2003
6764487	4037590	2004
4450846	4037590	1984
7422588	4037590	2008
6949098	4037590	2005
7794460	4037590	2010
7166105	4037590	2007
5042482	4037590	1991
5133352	4037590	1992
5715868	4037624	1998
4714535	4037727	1987
4714535	4224123	1987
8066267	4037727	2011
5020677	4037727	1991
5601209	4037755	1997
4503786	4037755	1985
5363734	4037815	1994
5857656	4037815	1999
4251016	4037815	1981
6422522	4037815	2002
4312490	4037815	1982
4372518	4037815	1983
4542875	4037815	1985
8235344	4037815	2012
5810673	4037847	1998
4560165	4037847	1985
8414414	4037847	2013
5464104	4037851	1995
5464104	4363496	1995
6176559	4037851	2001
6176559	4363496	2001
7185899	4037851	2007
D694482	4037868	2013
4259059	4037868	1981
D498998	4037868	2004
8500180	4037868	2013
4965958	4037868	1990
D617619	4037868	2010
D582233	4037868	2008
7658247	4037882	2010
7870916	4037882	2011
5374522	4038143	1994
5470526	4038228	1995
5773375	4038228	1998
5814404	4038228	1998
5961904	4038228	1999
5216043	4038228	1993
7517581	4038228	2009
7517581	4048410	2009
7517581	4051306	2009
7517581	4056499	2009
4525516	4038248	1985
4522728	4038365	1985
4615808	4038365	1986
7329348	4038365	2008
5171743	4038393	1992
5171743	4168174	1992
5171743	4172133	1992
5171743	4199581	1992
5171743	4210645	1992
4784867	4038427	1988
4784867	4061790	1988
4961943	4038427	1990
4961943	4061790	1990
7396550	4038427	2008
4224386	4038465	1980
4527075	4038611	1985
6882117	4038611	2005
5503506	4038730	1996
5589095	4038730	1996
6265357	4038730	2001
4489231	4038743	1984
4489231	4142083	1984
4205440	4038746	1980
4570339	4038746	1986
4237631	4038770	1980
4523400	4038770	1985
4523400	4145828	1985
4523400	4358917	1985
6848228	4038798	2005
6848228	4075808	2005
5442565	4038890	1995
4283972	4038890	1981
4417816	4038890	1983
4486840	4038890	1984
4889425	4038890	1989
7403025	4038894	2008
7403025	4277741	2008
7403025	4327180	2008
7403025	4401945	2008
7109731	4038894	2006
7893704	4038894	2011
7893704	4277741	2011
7893704	4327180	2011
7893704	4401945	2011
7681312	4038894	2010
7681312	4277741	2010
7681312	4327180	2010
7681312	4401945	2010
7138813	4038894	2006
7148711	4038894	2006
8451017	4038894	2013
8451017	4277741	2013
8451017	4327180	2013
8451017	4401945	2013
7348787	4038894	2008
7348787	4277741	2008
7348787	4327180	2008
7348787	4401945	2008
7492147	4038894	2009
7492147	4277741	2009
7492147	4327180	2009
7492147	4401945	2009
7761986	4038894	2010
7761986	4277741	2010
7761986	4327180	2010
7761986	4401945	2010
7292057	4038894	2007
7400155	4038894	2008
7616017	4038894	2009
7616017	4277741	2009
7616017	4327180	2009
7616017	4401945	2009
7266889	4038894	2007
7330023	4038894	2008
7589518	4038894	2009
7589518	4277741	2009
7589518	4327180	2009
7589518	4401945	2009
7504842	4038894	2009
7504842	4277741	2009
7504842	4327180	2009
7504842	4401945	2009
7595632	4038894	2009
7595632	4277741	2009
7595632	4327180	2009
7595632	4401945	2009
7541821	4038894	2009
7541821	4277741	2009
7541821	4327180	2009
7541821	4401945	2009
5035011	4039001	1991
5035011	4162218	1991
6910569	4039074	2005
7765025	4039074	2010
7036653	4039074	2006
D595617	4039215	2009
D582818	4039215	2008
D575198	4039215	2008
D575199	4039215	2008
D575200	4039215	2008
D575201	4039215	2008
7552977	4039233	2009
7264315	4039233	2007
D428703	4039261	2000
6289546	4039261	2001
5309590	4039261	1994
5309590	4201490	1994
5599857	4039345	1997
5599857	4057528	1997
5599857	4151150	1997
5688844	4039345	1997
5688844	4057528	1997
5688844	4202809	1997
5820670	4039345	1998
5820670	4057528	1998
5820670	4202809	1998
8545619	4039345	2013
5433773	4039353	1995
5433773	4174980	1995
5433773	4376000	1995
5472523	4039353	1995
5472523	4174980	1995
5472523	4376000	1995
4526954	4039504	1985
4526954	4039505	1985
4526954	4066603	1985
4526954	4070328	1985
4526954	4070329	1985
4526954	4239674	1985
4526954	4252932	1985
4526954	4265792	1985
4526954	4267296	1985
4526954	4268655	1985
4526954	4269741	1985
4526954	4269963	1985
4526954	4272415	1985
4526954	4272623	1985
4526954	4279792	1985
4526954	4281094	1985
4526954	4284539	1985
4526954	4292422	1985
4526954	4293676	1985
5331037	4039507	1994
5621734	4039737	1997
5621734	4234952	1997
6487531	4039756	2002
7082395	4039756	2006
4115700	4039842	1978
8496686	4040130	2013
8496687	4040130	2013
7087084	4040130	2006
8409254	4040130	2013
7691145	4040130	2010
5938699	4040130	1999
5938699	4059854	1999
5938699	4276660	1999
4178640	4040130	1979
4178640	4059854	1979
8221461	4040130	2012
4259752	4040130	1981
8066771	4040130	2011
4524467	4040130	1985
4548199	4040130	1985
4642123	4040130	1987
8092532	4040130	2012
4678472	4040130	1987
8231655	4040130	2012
7625408	4040130	2009
7608104	4040130	2009
7608106	4040130	2009
4978356	4040130	1990
8118876	4040130	2012
5147386	4040130	1992
5147386	4059854	1992
5147386	4158893	1992
5147386	4276660	1992
8398681	4040130	2013
7674293	4040130	2010
7290347	4040130	2007
7914556	4040130	2011
8231683	4040130	2012
7918894	4040130	2011
7628819	4040130	2009
8187303	4040130	2012
8425557	4040130	2013
7914583	4040130	2011
8070811	4040130	2011
8523907	4040130	2013
8066740	4040130	2011
7406775	4040130	2008
8491635	4040130	2013
4183122	4040152	1980
4183122	4056869	1980
5644884	4040223	1997
5881522	4040223	1999
5918437	4040223	1999
4825612	4040223	1989
5989151	4040272	1999
5989151	4373482	1999
5052180	4040272	1991
4648763	4040315	1987
4648763	4211510	1987
5405053	4040389	1995
5853034	4040389	1998
6105638	4040389	2000
4484743	4040632	1984
7445570	4040632	2008
7445570	4355444	2008
5882072	4040660	1999
6056366	4040660	2000
6758520	4040660	2004
7171868	4040686	2007
5702133	4041241	1997
5702133	4463870	1997
5870799	4041241	1999
5870799	4081879	1999
6159409	4041241	2000
5353472	4041241	1994
5353472	4081879	1994
7909482	4041301	2011
7909482	4277819	2011
4093865	4041322	1978
4690554	4041322	1987
4350966	4041325	1982
5604938	4041554	1997
5956780	4041554	1999
4232409	4041554	1980
4376314	4041554	1983
4521925	4041554	1985
8291525	4041554	2012
8294403	4041601	2012
5155898	4041612	1992
4571895	4041655	1986
7846971	4041703	2010
7846971	4041703	2010
4338064	4041730	1982
4457737	4041730	1984
4466572	4041899	1984
4850423	4041899	1989
7195013	4041943	2007
5692498	4041943	1997
6938618	4041943	2005
6062219	4041943	2000
6155257	4041943	2000
6224562	4041943	2001
6234985	4041943	2001
6312399	4041943	2001
7836881	4041943	2010
6425393	4041943	2002
7044128	4041943	2006
6463327	4041943	2002
6526973	4041943	2003
6604523	4041943	2003
7174891	4041943	2007
7210480	4041943	2007
6935336	4041943	2005
6935336	4326507	2005
7766011	4041943	2010
7275542	4041943	2007
6986349	4041943	2006
7204251	4041943	2007
7682312	4041943	2010
7185649	4041943	2007
8151790	4041943	2012
8011367	4041943	2011
8408204	4041943	2013
7082945	4041943	2006
6863656	4041943	2005
7195012	4041943	2007
8579855	4041945	2013
8425453	4041945	2013
7726352	4041994	2010
7726357	4041994	2010
7779609	4041994	2010
7980276	4041994	2011
4274453	4041994	1981
4342341	4041994	1982
7100646	4041994	2006
7967034	4041994	2011
4865090	4041994	1989
4939940	4041994	1990
8347923	4041994	2013
7992597	4041994	2011
