patent_id	inventor_id
3885899	3885899-1
3885899	3885899-2
3885943	3885943-1
3886057	3886057-1
3886143	3879395-1
3886144	3879395-1
3886144	3886144-2
3886164	3886164-1
3886167	3886167-1
3886167	3886167-2
3886167	3886167-3
3886174	3862956-1
3886175	3862956-1
3886175	3862956-2
3886240	3886240-1
3886240	3886240-2
3886241	3886241-1
3886250	3886250-1
3886518	3886518-1
3886549	3886549-1
3886549	3877002-1
3886577	3877049-1
3886649	3886649-1
3886699	3886699-1
3886729	3881399-2
3886729	3886729-2
3886732	3861371-1
3886740	3886740-1
3886741	3862668-1
3886761	3886761-1
3886766	3886766-1
3886785	3885540-1
3886785	3886785-2
3886785	3886785-3
3886785	3886785-4
3886802	3886802-1
3886809	3886809-1
3886813	3886813-1
3886895	3886895-1
3886901	3870221-1
3886912	3860366-2
3886914	3886914-1
3886914	3886914-2
3886915	3872846-1
3886918	3878820-1
3886920	3886920-1
3886920	3886920-2
3886922	3886922-1
3886955	3886955-1
3886955	3886955-2
3887023	3887023-1
3887026	3860259-2
3887027	3860259-2
3887035	3887035-1
3887084	3887084-1
3887084	3887084-2
3887109	3887109-1
3887187	3871585-1
3887187	3887187-2
3887187	3871585-3
3887201	3887201-1
3887211	3887211-1
3887213	3887213-1
3887214	3887214-1
3887220	3874702-1
3887229	3871041-1
3887282	3887282-1
3887295	3860360-1
3887311	3861837-1
3887411	3885294-3
3887411	3885294-1
3887411	3885294-4
3887412	3885294-1
3887412	3885294-4
3887412	3885294-3
3887473	3887473-1
3887473	3887473-2
3887473	3887473-3
3887496	3887496-1
3887496	3887496-2
3887496	3887496-3
3887501	3879389-2
3887501	3882118-2
3887505	3879389-2
3887505	3887505-2
3887575	3862956-1
3887575	3862956-2
3887619	3887619-1
3887661	3887661-1
3887714	3887714-1
3887714	3887714-2
3887758	3884828-1
3887758	3887758-2
3887826	3873864-1
3887908	3887908-1
3887956	3887956-1
3888021	3888021-1
3888035	3888035-1
3888035	3888035-2
3888036	3888036-1
3888044	3888044-1
3888046	3888046-1
3888091	3888091-1
3888143	3888143-1
3888143	3888143-2
3888191	3888191-1
3888219	3888219-1
3888221	3888221-1
3888223	3888223-1
3888226	3888226-1
3888227	3888227-1
3888227	3859013-1
3888228	3888228-1
3888259	3888259-1
3888269	3870417-1
3888296	3888296-1
3888296	3888296-2
3888315	3869001-1
3888315	3888315-2
3888321	3888321-1
3888321	3888321-2
3888323	3888323-1
3888323	3888323-2
3888331	3888331-1
3888340	3888340-1
3888341	3888341-1
3888341	3888341-2
3888344	3888344-1
3888355	3859710-2
3888411	3888411-1
3888420	3888420-1
3888440	3888440-1
3888441	3888440-1
3888458	3888458-1
3888458	3858391-1
3888458	3888458-3
3888459	3888458-1
3888469	3869304-2
3888503	3888503-1
3888506	3888506-1
3888509	3888509-1
3888523	3888523-1
3888541	3858824-1
3888546	3888546-1
3888557	3888557-1
3888557	3888557-2
3888606	3860367-2
3888613	3888613-1
3888613	3888613-2
3888656	3888656-1
3888663	3871876-2
3888720	3865670-1
3888746	3860367-2
3888746	3860367-1
3888752	3888752-1
3888777	3888777-1
3888777	3888777-2
3888777	3888777-3
3888833	3862232-1
3888833	3888833-2
3888847	3888847-1
3888847	3888847-2
3888869	3862184-1
3888869	3875203-2
3888869	3875203-1
3888904	3862984-2
3888916	3888916-1
3888919	3862984-2
3888919	3862984-1
3888943	3873493-1
3888943	3873493-2
3888982	3888982-1
3889023	3862079-1
3889088	3889088-1
3889088	3889088-2
3889101	3889101-1
3889111	3885747-1
3889141	3889141-1
3889242	3889242-1
3889285	3889285-1
3889285	3889285-2
3889330	3889330-1
3889349	3889349-1
3889392	3889392-1
3889392	3889392-2
3889392	3889392-3
3889467	3871717-1
3889467	3889467-2
3889467	3889467-3
3889468	3889468-1
3889509	3889509-1
3889509	3889509-2
3889521	3889521-1
3889528	3889528-1
3889528	3889528-2
3889535	3889535-1
3889535	3889535-2
3889542	3877315-1
3889573	3889573-1
3889618	3889618-1
3889618	3889618-2
3889629	3880076-1
3889647	3889647-1
3889649	3889649-1
3889654	3889654-1
3889654	3889654-2
3889709	3889709-1
3889734	3889734-1
3889737	3868986-1
3889781	3889781-1
3889781	3876492-1
3889805	3889805-1
3889828	3864059-1
3889858	3889858-1
3889919	3871060-1
3889976	3876023-1
3889984	3868923-1
3890014	3881786-1
3890023	3862789-2
3890023	3862785-3
3890023	3883196-3
3890023	3862785-1
3890023	3883196-1
3890052	3887211-1
3890052	3890052-2
3890067	3873249-1
3890067	3860367-1
3890069	3860367-2
3890069	3860367-1
3890172	3890172-1
3890172	3888656-1
3890172	3890172-3
3890173	3890172-3
3890173	3888656-1
3890238	3890238-1
3890269	3878263-1
3890271	3867188-2
3890297	3890297-1
3890316	3867427-1
3890334	3890334-1
3890334	3890334-2
3890363	3867298-1
3890371	3862984-1
3890371	3862984-2
3890372	3890372-1
3890383	3879387-1
3890383	3875203-2
3890405	3890405-1
3890405	3890405-2
3890413	3890413-1
3890447	3890447-1
3890478	3890478-1
3890517	3890517-1
3890517	3890517-2
3890644	3890644-1
3890644	3890644-2
3890720	3890720-1
3890742	3890742-1
3890742	3890742-2
3890773	3890773-1
3890860	3890860-1
3890869	3890869-1
3890870	3890869-1
3890882	3866520-1
3890890	3890890-1
3890921	3884179-1
3890937	3888228-1
3890987	3890987-1
3890987	3890987-2
3891003	3876023-3
3891003	3876023-2
3891005	3882897-1
3891005	3882897-2
3891021	3891021-1
3891107	3891107-1
3891166	3891166-1
3891174	3891174-1
3891189	3866034-1
3891274	3891274-1
3891274	3891274-2
3891276	3860296-1
3891279	3891279-1
3891305	3891305-1
3891324	3891324-1
3891336	3890052-2
3891417	3891417-1
3891448	3891448-1
3891448	3891448-2
3891449	3891449-1
3891449	3891448-1
3891449	3891449-3
3891473	3891473-1
3891512	3891512-1
3891534	3860058-3
3891534	3860058-1
3891534	3860058-2
3891534	3891534-4
3891542	3860058-3
3891542	3860058-2
3891542	3860058-1
3891542	3891534-4
3891548	3890987-2
3891578	3879389-2
3891578	3879389-1
3891579	3879389-2
3891579	3882118-2
3891598	3891598-1
3891605	3891605-1
3891605	3862974-3
3891666	3862956-1
3891690	3891690-1
3891690	3891690-2
3891731	3869530-1
3891767	3888982-1
3891769	3891769-1
3891769	3862332-1
3891784	3891784-1
3891784	3883944-1
3891784	3891784-3
3891823	3859705-2
3891823	3859705-1
3891834	3891834-1
3891842	3891842-1
3891965	3891965-1
3891970	3891970-1
3892002	3892002-1
3892002	3892002-2
3892026	3869859-1
3892095	3892095-1
3892095	3892095-2
3892137	3885635-1
3892213	3878820-1
3892214	3892214-1
3892216	3892216-1
3892223	3892223-1
3892224	3892223-1
3892256	3892256-1
3892297	3892297-1
3892298	3866485-1
3892347	3892347-1
3892390	3892390-1
3892393	3892393-1
3892393	3892393-2
3892419	3892419-1
3892419	3892419-2
3892444	3892444-1
3892451	3868020-1
3892710	3876612-1
3892710	3862085-1
3892711	3862085-1
3892729	3892729-1
3892730	3892729-1
3892743	3862184-1
3892763	3862956-1
3892792	3892792-1
3892795	3892795-1
3892947	3892947-1
3892981	3873955-1
3893206	3874722-1
3893206	3893206-2
3893207	3893207-1
3893207	3893207-2
3893215	3893215-1
3893217	3893217-1
3893230	3886785-2
3893230	3885540-1
3893230	3886785-4
3893230	3886785-3
3893285	3893285-1
3893285	3893285-2
3893292	3893292-1
3893292	3881399-2
3893296	3893296-1
3893345	3859216-3
3893345	3858455-1
3893345	3858455-2
3893345	3893345-4
3893351	3886813-1
3893407	3893407-1
3893430	3893430-1
3893441	3893441-1
3893441	3893441-2
3893472	3893472-1
3893496	3893496-1
3893496	3893496-2
3893526	3893526-1
3893528	3868888-1
3893580	3893580-1
3893628	3893628-1
3893644	3893644-1
3893677	3893677-1
3893690	3893690-1
3893692	3893692-1
3893692	3866473-2
3893696	3869177-3
3893696	3869177-2
3893703	3885810-1
3893704	3893704-1
3893704	3866592-1
3893730	3893730-1
3893730	3893730-2
3893786	3869222-1
3893786	3869222-2
3893790	3893790-1
3893960	3878140-1
3893969	3893969-1
3893969	3893969-2
3894000	3894000-1
3894000	3894000-2
3894025	3862956-1
3894062	3890372-1
3894209	3872279-1
3894308	3894308-1
3894363	3894363-1
3894363	3894363-2
3894363	3872701-1
3894377	3894377-1
3894383	3894383-1
3894383	3894383-2
3894397	3894397-1
3894456	3894456-1
3894456	3894456-2
3894472	3894472-1
3894575	3894575-1
3894619	3860365-1
3894626	3894626-1
3894668	3894668-1
3894668	3894668-2
3894758	3894758-1
3894768	3869097-1
3894768	3885753-1
3894776	3894776-1
3894778	3894778-1
3894778	3894778-2
3894787	3894787-1
3894787	3894787-2
3894802	3894802-1
3894855	3894855-1
3894987	3862085-1
3894988	3876612-1
3894988	3862085-1
3895010	3862184-2
3895010	3862184-1
3895053	3888847-1
3895053	3862974-1
3895058	3862984-1
3895083	3863670-1
3895088	3895088-1
3895171	3895171-1
3895171	3895171-2
3895217	3895217-1
3895217	3895217-2
3895277	3863265-1
3895381	3895381-1
3895426	3895426-1
3895444	3895444-1
3895461	3895461-1
3895461	3895461-2
3895501	3895501-1
3895568	3895568-1
3895607	3895607-1
3895615	3886241-1
3895682	3895682-1
3895716	3895716-1
3895802	3895802-1
3895805	3895805-1
3895821	3895821-1
3895821	3895821-2
3895823	3858824-1
3895828	3895828-1
3895897	3895897-1
3896073	3896073-1
3896109	3862956-1
3896122	3862184-1
3896140	3882170-1
3896140	3875187-1
3896156	3896156-1
3896156	3896156-2
3896156	3862984-1
3896195	3885545-2
3896239	3858717-1
3896252	3896252-1
3896409	3896409-1
3896409	3896409-2
3896452	3878422-2
3896463	3896463-1
3896512	3858815-1
3896618	3896618-1
3896618	3896618-2
3896660	3896660-1
3896670	3896670-1
3896670	3858289-2
3896670	3889528-2
3896676	3896676-1
3896681	3896681-1
3896684	3874250-1
3896685	3896685-1
3896690	3896690-1
3896690	3896690-2
3896705	3896705-1
3896717	3896717-1
3896741	3872983-1
3896774	3896774-1
3896781	3874485-1
3896782	3866592-1
3896816	3896816-1
3896848	3896848-1
3896849	3867919-1
3896849	3896849-2
3896861	3896861-1
3896892	3896892-1
3896892	3896892-2
3896892	3896892-3
3896901	3896901-1
3897004	3897004-1
3897081	3866940-1
3897095	3897095-1
3897095	3897095-2
3897096	3897096-1
3897096	3897096-2
3897104	3875952-1
3897149	3897149-1
3897149	3897149-2
3897149	3897149-3
3897213	3897213-1
3897213	3897213-2
3897262	3897262-1
3897330	3897330-1
3897446	3862956-1
3897511	3868444-2
3897511	3868444-1
3897524	3897524-1
3897524	3897524-2
3897528	3897528-1
3897530	3897530-1
3897611	3880379-1
3897611	3858824-1
3897621	3897621-1
3897653	3897653-1
3897653	3897653-2
3897653	3897653-3
3897747	3897747-1
3897765	3885545-1
3897765	3885545-2
3897765	3897765-3
3897769	3897769-1
3897785	3897785-1
3897810	3897810-1
3897810	3880317-1
3897819	3897819-1
3897819	3897819-2
3897834	3897834-1
3897834	3897834-2
3897885	3897885-1
3897913	3897913-1
3897960	3897960-1
3897961	3897961-1
3897961	3897961-2
3897962	3897962-1
3897974	3861556-2
3897995	3897995-1
3898063	3898063-1
3898090	3866285-1
3898092	3898092-1
3898138	3898138-1
3898138	3866289-2
3898185	3898185-1
3898185	3898185-2
3898300	3898300-1
3898312	3898312-1
3898312	3898312-2
3898312	3879023-1
3898419	3898419-1
3898459	3898459-1
3898459	3898459-2
3898535	3898535-1
3898561	3898561-1
3898652	3898652-1
3898655	3898655-1
3898796	3898796-1
3898796	3898796-2
3898812	3898812-1
3898823	3898823-1
3898824	3898824-1
3898864	3898864-1
3898875	3898875-1
3898875	3898875-2
3898875	3898875-3
3898888	3894383-1
3898888	3894383-2
3898888	3890773-1
3898892	3898892-1
3898915	3898915-1
3898995	3898995-1
3899046	3887282-1
3899055	3899055-1
3899059	3899059-1
3899091	3864059-1
3899120	3899120-1
3899146	3899146-1
3899151	3876163-1
3899182	3899182-1
3899202	3874722-1
3899211	3861556-2
3899226	3894383-2
3899226	3899226-2
3899269	3899269-1
3899374	3899374-1
3899426	3899426-1
3899444	3865923-1
3899466	3899466-1
3899466	3859411-2
3899515	3899515-1
3899515	3899515-2
3899526	3862984-2
3899558	3899558-1
3899558	3868651-1
3899587	3882241-1
3899600	3899600-1
3899627	3899627-1
3899627	3888321-2
3899770	3899770-1
3899784	3886549-1
3899805	3899805-1
3899838	3899838-1
3899838	3899838-2
3899854	3899854-1
3899875	3899875-1
3899875	3899875-2
3899889	3889467-3
3899889	3889467-2
3899897	3899897-1
3899897	3899897-2
3899897	3899897-3
3899909	3899909-1
3899913	3885820-2
3899913	3885820-1
3899922	3899922-1
3899944	3899944-1
3900075	3900075-1
3900075	3900075-2
3900089	3900089-1
3900142	3900142-1
3900142	3900142-2
3900183	3888036-1
3900187	3862551-1
3900210	3897962-1
3900210	3900210-2
3900222	3867919-1
3900230	3892444-1
3900284	3900284-1
3900296	3900296-1
3900395	3899426-1
3900397	3890232-2
3900410	3867298-1
3900416	3900416-1
3900434	3900434-1
3900434	3900434-2
3900471	3900471-1
3900471	3900471-2
3900476	3900476-1
3900476	3900476-2
3900509	3862952-1
3900513	3900513-1
3900513	3862984-2
3900530	3879353-1
3900616	3862978-3
3900619	3900619-1
3900619	3898247-4
3900619	3900619-3
3900629	3900629-1
3900682	3877962-2
3900786	3900786-1
3900840	3889467-2
3900937	3900937-1
3900948	3900948-1
3900980	3900980-1
3900989	3900989-1
3901000	3858717-1
3901030	3901030-1
3901031	3901031-1
3901031	3901031-2
3901092	3901092-1
3901102	3901102-1
3901103	3901103-1
3901117	3901117-1
3901139	3901139-1
3901152	3901152-1
3901200	3901200-1
3901200	3901200-2
3901203	3901203-1
3901213	3901213-1
3901258	3901258-1
3901272	3901272-1
3901272	3872847-3
3901323	3869001-1
3901339	3882679-1
3901346	3896892-1
3901346	3896892-2
3901363	3901363-1
3901407	3901407-1
3901407	3901407-2
3901433	3901433-1
3901433	3901433-2
3901459	3901459-1
3901459	3901459-2
3901460	3901460-1
3901460	3901460-2
3901460	3876164-1
3901461	3901461-1
3901461	3858824-1
3901461	3901461-3
3901496	3900980-1
3901497	3901497-1
3901525	3863726-1
3901525	3863726-2
3901525	3863726-3
3901530	3868126-2
3901547	3901547-1
3901573	3901573-1
3901573	3901573-2
3901579	3901579-1
3901595	3901595-1
3901595	3881802-1
3901595	3901595-3
3901605	3901605-1
3901622	3899877-2
3901640	3867315-1
3901640	3901640-2
3901651	3901651-1
3901651	3901651-2
3901734	3901734-1
3901734	3901734-2
3901742	3901742-1
3901752	3877962-2
3901779	3882003-1
3901806	3901806-1
3901816	3898247-4
3901816	3900619-3
3901816	3901816-3
3901816	3900619-1
3901825	3901825-1
3901825	3901825-2
3901834	3899466-1
3901845	3893969-1
3901881	3862950-1
3901913	3884875-1
3901923	3879437-1
3901964	3901964-1
3901976	3865717-1
3901976	3901976-2
3901976	3901976-3
3902106	3876919-1
3902110	3902110-1
3902281	3902281-1
3902281	3902281-2
3902281	3902281-3
3902316	3858391-1
3902318	3902318-1
3902318	3902318-2
3902318	3902318-3
3902319	3902319-1
3902349	3874219-1
3902378	3902378-1
3902430	3902430-1
3902430	3902430-2
3902448	3902448-1
3902464	3902464-1
3902467	3902467-1
3902473	3863670-1
3902508	3902508-1
3902565	3902565-1
3902589	3902589-1
3902625	3902625-1
3902665	3902665-1
3902690	3902690-1
3902753	3902753-1
3902813	3902813-1
3902813	3902813-2
3902816	3902816-1
3902853	3885004-1
3902853	3902853-2
3902899	3902899-1
3902923	3902923-1
3902923	3902923-2
3902928	3902928-1
3902928	3902928-2
3902937	3902937-1
3902937	3902937-2
3902937	3902937-3
3902938	3868766-1
3902938	3902938-2
3902938	3902938-3
3902943	3902943-1
3903076	3903076-1
3903076	3903076-2
3903076	3903076-3
3903084	3903084-1
3903084	3900476-1
3903097	3903097-1
3903103	3862956-1
3903105	3882139-1
3903122	3903122-1
3903131	3892795-1
3903163	3903163-1
3903215	3878820-1
3903215	3903215-2
3903224	3903224-1
3903254	3903254-1
3903254	3903254-2
3903297	3903297-1
3903311	3903311-1
3903311	3903311-2
3903311	3903311-3
3903311	3903311-4
3903313	3903313-1
3903313	3903311-3
3903396	3903396-1
3903396	3903396-2
3903429	3903429-1
3903443	3903443-1
3903499	3903499-1
3903582	3903582-1
3903582	3903582-2
3903643	3903643-1
3903643	3903643-2
3903643	3903643-3
3903647	3888046-1
3903647	3903647-2
3903749	3903749-1
3903754	3903754-1
3903765	3903765-1
3903774	3903774-1
3903790	3903790-1
3903802	3903802-1
3903839	3903839-1
3903839	3903839-2
3903844	3903844-1
3903847	3903847-1
3903847	3903847-2
3903847	3861837-1
3903847	3903847-4
3903848	3861361-2
3903851	3880121-1
3903855	3861361-1
3903855	3903855-2
3903856	3903856-1
3903856	3887473-3
3903859	3903859-1
3903859	3903859-2
3903923	3903923-1
3903923	3903923-2
3903950	3903950-1
3903952	3903952-1
3903952	3903952-2
3903952	3903952-3
3903987	3903987-1
3903987	3903987-2
3904007	3885447-1
3904007	3885447-2
3904072	3904072-1
3904146	3904146-1
3904169	3904169-1
3904169	3904169-2
3904169	3904169-3
3904177	3874682-1
3904202	3904202-1
3904211	3880555-1
3904217	3882799-1
3904217	3904217-2
3904219	3904219-1
3904222	3904222-1
3904222	3904222-2
3904222	3904222-3
3904224	3904224-1
3904241	3904241-1
3904242	3904242-1
3904242	3904242-2
3904526	3884179-1
3904595	3883501-1
3904595	3867298-1
3904606	3904606-1
3904631	3904631-1
3904631	3904631-2
3904648	3873570-1
3904657	3862984-2
3904657	3862984-1
3904679	3904679-1
3904822	3904822-1
3904822	3873770-1
3904822	3904822-3
3904894	3904894-1
3904944	3904944-1
3904944	3904944-2
3905052	3905052-1
3905093	3869530-1
3905134	3905134-1
3905134	3905134-2
3905159	3905159-1
3905171	3905171-1
3905171	3905171-2
3905171	3905171-3
3905181	3905181-1
3905244	3905244-1
3905244	3905244-2
3905267	3905267-1
3905274	3905274-1
3905274	3896685-1
3905274	3888228-1
3905280	3905280-1
3905280	3905280-2
3905280	3905280-3
3905280	3905280-4
3905280	3905280-5
3905287	3905287-1
3905346	3897524-1
3905346	3897524-2
3905403	3905403-1
3905403	3880414-2
3905466	3905466-1
3905495	3905495-1
3905511	3905511-1
3905623	3863964-1
3905630	3905630-1
3905654	3905654-1
3905662	3905662-1
3905668	3905668-1
3905678	3905678-1
3905678	3905678-2
3905721	3905721-1
3905748	3905748-1
3905748	3905748-2
3905756	3905756-1
3905756	3874841-1
3905823	3905823-1
3905897	3905897-1
3906019	3906019-1
3906019	3906019-2
3906019	3906019-3
3906071	3891274-1
3906071	3891274-2
3906100	3862946-1
3906146	3906146-1
3906177	3906177-1
3906178	3906178-1
3906178	3906177-1
3906188	3861371-1
3906240	3906240-1
3906341	3906341-1
3906341	3906341-2
3906441	3906441-1
3906441	3906441-2
3906442	3906442-1
3906546	3858242-1
3906579	3906579-1
3906579	3906579-2
3906579	3906579-3
3906681	3906681-1
3906717	3878678-1
3906721	3906721-1
3906721	3896409-1
3906727	3885389-1
3906728	3906728-1
3906785	3906785-1
3906785	3906785-2
3906785	3906785-3
3906810	3906810-1
3906834	3903790-1
3906867	3906867-1
3906907	3878820-2
3906910	3906910-1
3906912	3906912-1
3906912	3897765-3
3906915	3906915-1
3906915	3906915-2
3906915	3906915-3
3906919	3906919-1
3906919	3906919-2
3906929	3866598-1
3906968	3875952-1
3906990	3906990-1
3906997	3863674-1
3906999	3882897-1
3906999	3882897-2
3907001	3907001-1
3907001	3907001-2
3907098	3907098-1
3907113	3907113-1
3907114	3907114-1
3907120	3907120-1
3907120	3907120-2
3907142	3907142-1
3907150	3907150-1
3907153	3907153-1
3907183	3907183-1
3907183	3907183-2
3907199	3907199-1
3907218	3907218-1
3907236	3907236-1
3907254	3907254-1
3907311	3887201-1
3907326	3868864-1
3907326	3907326-2
3907329	3869097-2
3907329	3904146-1
3907335	3907335-1
3907335	3907335-2
3907347	3907347-1
3907363	3907363-1
3907363	3907363-2
3907376	3873165-2
3907402	3881800-1
3907431	3903856-1
3907435	3907435-1
3907458	3893292-1
3907464	3907464-1
3907466	3878820-2
3907468	3888228-1
3907468	3888227-1
3907469	3858460-2
3907545	3882170-2
3907592	3907592-1
3907643	3907643-1
3907643	3870699-1
3907696	3888777-2
3907696	3888777-3
3907696	3888777-1
3907741	3907741-1
3907741	3907741-2
3907741	3880360-1
3907744	3862085-1
3907774	3880827-2
3907774	3907774-2
3907774	3907774-3
3907779	3907643-1
3907779	3870699-1
3907821	3882139-1
3907847	3859359-1
3907849	3901825-1
3907871	3862984-2
3907872	3907872-1
3907872	3898247-2
3907888	3880645-1
3907888	3880645-2
3907916	3907916-1
3907916	3907916-2
3907916	3907916-3
3907941	3907941-1
3907941	3907941-2
3907941	3907941-3
3907952	3883625-2
3907990	3880827-2
3907990	3907774-3
3908001	3908001-1
3908001	3907592-1
3908024	3908024-1
3908070	3891598-1
3908085	3908085-1
3908149	3908149-1
3908149	3908149-2
3908208	3908208-1
3908305	3908305-1
3908310	3908310-1
3908320	3908320-1
3908326	3908326-1
3908368	3908368-1
3908369	3908369-1
3908372	3908372-1
3908372	3908372-2
3908386	3869530-1
3908518	3866520-1
3908557	3908557-1
3908572	3908572-1
3908572	3908572-2
3908572	3889509-2
3908601	3908601-1
3908746	3908746-1
3908746	3908746-2
3908746	3908746-3
3908746	3908746-4
3908752	3908752-1
3908755	3908755-1
3908795	3908795-1
3908830	3908830-1
3908843	3908843-1
3908843	3908843-2
3908900	3908900-1
3908910	3908910-1
3908935	3908935-1
3908945	3908945-1
3908945	3908945-2
3908948	3908948-1
3908998	3908998-1
3909021	3909021-1
3909021	3909021-2
3909038	3909038-1
3909040	3909040-1
3909065	3909065-1
3909069	3892444-1
3909075	3909075-1
3909075	3909075-2
3909077	3909077-1
3909092	3909092-1
3909096	3909096-1
3909143	3865039-1
3909298	3877990-2
