patent_id	inventor_id
4212935	4212935-1
4212935	3957552-1
4212935	4212935-3
4212944	3991183-1
4212944	4212944-2
4212944	4001397-7
4212944	4148882-7
4212944	3884763-1
4212944	4212944-6
4212953	4212953-1
4212953	3862048-1
4212964	3862095-2
4212965	3862095-2
4212988	4159990-1
4213004	4213004-1
4213004	4213004-2
4213010	3909537-1
4213026	4008844-3
4213026	4213026-2
4213026	4008844-4
4213029	3909992-1
4213029	4160169-2
4213037	3982431-2
4213037	3946210-1
4213038	3860087-1
4213038	3915551-2
4213043	4059761-1
4213051	4213051-1
4213051	4088312-4
4213053	3894271-1
4213060	3922561-1
4213060	3922561-2
4213063	3878283-1
4213064	4052659-2
4213064	4088312-4
4213081	4213081-1
4213089	4041446-1
4213092	4164777-3
4213102	4213102-1
4213102	4208129-1
4213102	3908936-1
4213104	4169009-2
4213104	4100811-2
4213111	4213111-1
4213112	4213112-1
4213112	4004264-3
4213112	4213112-3
4213116	4213116-1
4213116	4213116-2
4213116	4213116-3
4213118	3892288-1
4213118	4213118-2
4213135	4213135-1
4213137	4213137-1
4213146	4003080-1
4213149	4121242-1
4213150	4213150-1
4213150	3981443-1
4213157	3867571-2
4213157	4170028-1
4213158	4170028-1
4213160	4213160-1
4213160	4183475-1
4213160	4213160-3
4213167	3976916-1
4213167	4194232-1
4213168	4213168-1
4213178	3938101-2
4213178	4213178-2
4213178	4052699-1
4213184	3868509-1
4213189	3886541-2
4213189	4213189-2
4213189	4213189-3
4213189	4213189-4
4213192	4213192-1
4213194	3913062-1
4213194	4213194-2
4213198	4213198-1
4213198	4213198-2
4213198	4213198-3
4213198	4213198-4
4213199	4213199-1
4213199	4027945-1
4213199	4213199-3
4213201	4213201-1
4213201	4021652-1
4213201	4213201-3
4213201	4123624-1
4213201	4213201-5
4213201	4213201-6
4213201	4123624-3
4213201	4213201-8
4213205	4213205-1
4213214	4213214-1
4213240	3909941-1
4213240	3858315-1
4213241	4213241-1
4213243	3858323-1
4213247	4213247-1
4213252	4179823-1
4213252	4152766-2
4213253	4213253-1
4213253	4213253-2
4213255	4213255-1
4213255	4213255-2
4213258	4213258-1
4213258	3872613-2
4213261	4040195-2
4213264	4213264-1
4213269	4213269-1
4213276	4213276-1
4213289	4213289-1
4213291	4213291-1
4213294	3921491-1
4213296	4213296-1
4213302	4089175-1
4213328	4213328-1
4213328	3874225-1
4213340	4211734-1
4213342	3866028-3
4213348	4213348-1
4213348	4213348-2
4213357	4205774-2
4213357	4205774-1
4213377	3974744-1
4213381	3974760-1
4213382	4171042-1
4213387	4213387-1
4213387	4213387-2
4213397	4213397-1
4213399	4213399-1
4213402	4213402-1
4213412	3933110-1
4213417	3994119-1
4213418	4075975-1
4213419	4088800-1
4213423	4213423-1
4213423	4213423-2
4213423	4213423-3
4213437	4213437-1
4213443	4213443-1
4213448	4212289-1
4213450	4213450-1
4213451	4064873-1
4213472	3891125-2
4213472	4213472-2
4213473	4213473-1
4213482	3870437-1
4213488	4204563-1
4213496	4158379-1
4213496	3928028-1
4213496	3880678-2
4213496	4161206-3
4213498	4213498-1
4213503	3908765-1
4213503	4213503-2
4213504	4213504-1
4213505	4213505-1
4213508	3879094-1
4213508	4213508-2
4213518	4213518-1
4213518	4213518-2
4213518	4213518-3
4213522	4114744-1
4213526	3926336-2
4213526	4213526-2
4213537	4213537-1
4213538	4213538-1
4213539	4213539-1
4213548	4044415-1
4213550	3859878-1
4213566	4213566-1
4213570	4213570-1
4213584	3979717-1
4213584	4206891-2
4213584	3979717-3
4213585	4213585-1
4213586	4213586-1
4213586	4213586-2
4213587	4213587-1
4213587	4213587-2
4213587	4213587-3
4213593	3929374-1
4213597	4213597-1
4213598	4197941-1
4213599	4213599-1
4213599	4213599-2
4213599	4194959-2
4213599	4213599-4
4213611	4213611-1
4213613	4076254-1
4213615	4213615-1
4213624	4213624-1
4213626	4213626-1
4213628	4213628-1
4213642	3918130-1
4213642	4213642-2
4213648	4213648-1
4213653	4174135-1
4213654	4213654-1
4213658	4213658-1
4213664	4213664-1
4213668	4213668-1
4213668	3858961-1
4213684	4088312-4
4213684	4213684-2
4213689	3985425-1
4213701	4213701-1
4213703	4182129-1
4213703	4182129-2
4213704	4213704-1
4213704	3867011-1
4213705	4115004-1
4213706	4213706-1
4213706	4213706-2
4213706	4213706-3
4213709	4213709-1
4213710	3866890-1
4213710	4152077-2
4213710	3870445-3
4213719	3897640-1
4213719	4140420-2
4213724	4213724-1
4213729	4213729-1
4213729	4213729-2
4213729	4213729-3
4213735	3901623-1
4213736	4004308-1
4213762	3962099-1
4213764	4213764-1
4213768	4213768-1
4213768	4159903-1
4213776	4213776-1
4213776	4213776-2
4213782	4213782-1
4213782	4213782-2
4213793	4213793-1
4213799	3880678-1
4213799	4013459-1
4213799	4183771-2
4213799	4213799-4
4213800	3880678-1
4213800	4013459-1
4213800	4213800-3
4213800	4183771-2
4213800	4213799-4
4213811	3860043-2
4213811	4213811-2
4213812	4213812-1
4213813	3888254-1
4213818	4213818-1
4213818	4213818-2
4213818	4040897-2
4213840	4213840-1
4213840	3986196-2
4213840	4213840-3
4213842	4213842-1
4213845	4213845-1
4213846	4140623-2
4213846	3960704-2
4213846	4213846-3
4213850	4213850-1
4213850	4213850-2
4213851	4067502-2
4213851	4122950-1
4213856	4213856-1
4213856	4213856-2
4213856	3928173-1
4213856	4213856-4
4213863	4213863-1
4213866	4213866-1
4213866	4213866-2
4213869	3924997-1
4213879	3879473-1
4213895	4213895-1
4213895	3888838-2
4213895	3888838-3
4213907	3932389-3
4213911	4186143-4
4213911	4186143-2
4213911	4186143-3
4213911	4186143-1
4213927	4213927-1
4213930	4213930-1
4213930	4213930-2
4213935	4105395-1
4213935	3940234-3
4213941	4213941-1
4213942	4213942-1
4213951	4213951-1
4213951	4132760-2
4213952	4213951-1
4213955	4213955-1
4213955	4213955-2
4213955	4213955-3
4213955	4213955-4
4213957	3900547-1
4213957	3865925-1
4213958	4213958-1
4213958	4213958-2
4213958	4213958-3
4213973	4213973-1
4213973	4213973-2
4213975	4213975-1
4213991	4036970-2
4213998	4213998-1
4213998	3879532-2
4213998	4213998-3
4213999	4213998-1
4213999	4213998-3
4213999	3879532-2
4214013	4023477-2
4214021	3877970-2
4214029	3980107-1
4214030	4214030-1
4214030	4214030-2
4214037	3867191-1
4214037	3861953-3
4214041	3874213-2
4214041	4214041-2
4214041	4113472-2
4214042	4214042-1
4214046	4028040-1
4214055	4111865-2
4214055	4111865-3
4214055	4214055-3
4214099	3867460-1
4214099	3932389-3
4214099	3883513-1
4214109	4173575-1
4214115	4056577-2
4214115	3903194-1
4214118	4214118-1
4214122	4079194-1
4214125	4214125-1
4214125	4214125-2
4214130	4214130-1
4214133	4214133-1
4214133	3994169-1
4214137	3867071-1
4214145	4005309-2
4214145	4214145-2
4214157	3889592-2
4214157	3869599-1
4214158	3906995-1
4214160	4032782-2
4214160	4032782-4
4214160	4032782-3
4214160	4032782-1
4214165	4085387-2
4214171	4214171-1
4214175	4214175-1
4214179	3942716-1
4214179	4214179-2
4214194	4214194-1
4214196	4214196-1
4214198	4214198-1
4214226	4083232-1
4214226	4139291-1
4214226	4168483-2
4214232	4124824-1
4214232	4124824-3
4214232	3947778-2
4214233	4124824-1
4214233	3947778-2
4214233	4124824-3
4214239	3889257-1
4214259	3898693-1
4214263	4027333-3
4214266	4214266-1
4214267	4214267-1
4214267	3903358-1
4214269	4214269-1
4214269	4214269-2
4214278	4214278-1
4214278	4214278-2
4214279	4200827-1
4214280	3956736-4
4214280	3922718-1
4214286	3984868-3
4214286	4086640-2
4214287	4214287-1
4214287	3950234-1
4214287	4214287-3
4214292	4214292-1
4214310	4042973-1
4214312	4214312-1
4214313	4214313-1
4214313	4207819-1
4214313	4214313-3
4214314	4214314-1
4214314	4214314-2
4214314	4214314-3
4214314	4214314-4
4214324	4214324-1
4214324	3922730-1
4214330	4189303-1
4214336	4214336-1
4214342	4214342-1
4214350	4214350-1
4214360	4152671-2
4214360	4139863-1
4214364	4214364-1
4214364	4016449-2
4214364	4214364-3
4214365	3858588-1
4214365	4214365-2
4214369	4210020-1
4214369	4214369-2
4214370	3953958-1
4214371	4214371-1
4214373	4214373-1
4214381	4214381-1
4214381	4214381-2
4214382	4214382-1
4214389	4214389-1
4214389	4214389-2
4214392	4214392-1
4214406	4000350-1
4214406	4214406-2
4214408	3866672-1
4214410	4214410-1
4214417	3933255-1
4214420	4214420-1
4214421	4214421-1
4214421	4214421-2
4214438	4214438-1
4214438	3888503-1
4214438	3897285-1
4214445	4214445-1
4214445	4214445-2
4214449	4214449-1
4214451	4214451-1
4214451	4214451-2
4214454	4214454-1
4214457	4214457-1
4214457	4196337-1
4214467	4214467-1
4214472	4214472-1
4214472	3937545-1
4214475	3959647-1
4214475	3862044-3
4214475	4078607-3
4214485	4214485-1
4214485	4214485-2
4214486	4109537-1
4214486	4161888-1
4214486	3859903-1
4214488	4140413-1
4214491	4023566-1
4214494	4067438-1
4214497	4067438-1
4214503	3884108-1
4214507	4214507-1
4214507	4214507-2
4214510	4102092-1
4214512	4021986-2
4214515	4122627-1
4214517	4162694-1
4214544	3980038-2
4214544	3980038-1
4214547	4173351-1
4214554	4214554-1
4214557	4214557-1
4214570	4214570-1
4214575	4039019-1
4214593	4214593-1
4214593	4214593-2
4214594	4214594-1
4214610	4214610-1
4214610	3910530-1
4214614	4204563-1
4214623	4214623-1
4214624	3885617-1
4214624	4214624-2
4214639	4214639-1
4214646	4214646-1
4214646	4057123-1
4214646	4214646-3
4214652	4214652-1
4214663	4214663-1
4214663	4214663-2
4214669	4214669-1
4214674	3888488-1
4214674	4052082-2
4214674	4136485-3
4214681	4214681-1
4214684	4214684-1
4214685	4214685-1
4214687	3990655-1
4214703	4007891-1
4214703	4007891-2
4214710	3917801-1
4214720	4214720-1
4214724	4214724-1
4214753	3911664-1
4214753	4157805-1
4214754	4214754-1
4214768	4214768-1
4214768	4214768-2
4214770	4214770-1
4214771	4214771-1
4214783	4214783-1
4214787	4214787-1
4214790	4214790-1
4214803	4214803-1
4214803	3902154-1
4214804	4214594-1
4214805	3983312-1
4214809	4214809-1
4214813	3872451-1
4214817	3872451-1
4214820	4214820-1
4214820	3915555-1
4214820	4214820-3
4214838	4158909-3
4214841	4136984-1
4214842	4155672-1
4214853	3970820-1
4214871	3870129-1
4214879	4214879-1
4214879	4214879-2
4214882	4204846-1
4214887	4214887-1
4214888	3891743-1
4214912	4105605-3
4214912	4073653-1
4214918	4001864-1
4214918	4214918-2
4214918	4214918-3
4214919	4214919-1
4214977	4214977-1
4214977	4214977-2
4214977	4214977-3
4214983	4214983-1
4214999	4066124-4
4214999	4110228-4
4214999	4066124-3
4214999	3865187-2
4215001	3922173-1
4215001	3893510-3
4215001	4202795-3
4215010	4049567-1
4215010	4012232-2
4215010	4046586-3
4215010	4215010-4
4215016	4058484-2
4215016	4058484-1
4215017	3862900-1
4215017	3867342-1
4215019	3880928-1
4215019	4001182-2
4215038	3904594-1
4215038	3904594-2
4215038	4215038-3
4215046	4124657-1
4215046	3919012-3
4215063	4215063-1
4215063	4048372-1
4215072	4194983-4
4215072	4024067-3
4215072	4166071-3
4215072	4166071-2
4215072	4024067-1
4215079	4215079-1
4215079	4215079-2
4215081	4215081-1
4215087	4102623-1
4215102	4215102-1
4215127	4166854-3
4215127	4166854-2
4215127	4166854-1
4215129	4215129-1
4215129	4015014-3
4215146	4025555-2
4215147	4215147-1
4215147	4215147-2
4215148	4215147-1
4215148	4215147-2
4215149	4215149-1
4215161	4100322-2
4215161	4100322-1
4215161	4100322-4
4215161	4100322-3
4215167	3876518-1
4215167	3876518-3
4215167	3876518-2
4215173	4215173-1
4215188	4215188-1
4215188	4215188-2
4215192	4215192-1
4215203	3929972-1
4215205	3896251-1
4215211	3903138-1
4215228	4215228-1
4215228	4022811-1
4215241	4215241-1
4215243	4101833-1
4215253	3941957-1
4215258	4215258-1
4215258	4215258-2
4215259	3860778-2
4215259	3860778-1
4215268	4215268-1
4215271	4215271-1
4215271	4215271-2
4215271	4215271-3
4215272	4215272-1
4215275	3936196-1
4215276	4215276-1
4215281	4215281-1
4215282	4215282-1
4215282	4035784-1
4215283	4215283-1
4215286	4215286-1
4215300	3989992-1
4215308	4079280-2
4215309	4215309-1
4215313	4172663-1
4215313	3986153-1
4215315	4215315-1
4215315	4215315-2
4215324	4119930-1
4215324	3921099-1
4215327	4088312-4
4215327	4215327-2
4215333	4215333-1
4215334	3922637-1
4215337	4215337-1
4215343	4014000-1
4215343	3887762-4
4215345	4170776-1
4215345	4088312-4
4215362	4080636-1
4215382	4215382-1
4215402	4170039-2
4215402	4215402-2
4215408	3860877-2
4215408	4205381-3
4215412	4215412-1
4215412	4104876-1
4215414	4013968-1
4215416	4215416-1
4215418	4215416-1
4215423	4112504-1
4215423	4088876-1
4215429	4215429-1
4215430	4215430-1
4215431	4215431-1
4215433	4215433-1
4215436	4215436-1
4215441	4134159-1
4215450	4025001-2
4215463	4215463-1
4215473	4215473-1
4215473	4200983-2
4215479	4215479-1
4215479	4215479-2
4215488	4215488-1
4215495	4215495-1
4215497	4215497-1
4215499	4215499-1
4215502	4215502-1
4215516	4215516-1
4215516	4215516-2
4215524	4215524-1
4215529	3877693-1
4215536	4165609-1
4215537	4007587-1
4215549	4215549-1
4215557	3945671-1
4215563	3863489-1
4215563	3863489-2
4215566	4151743-1
4215572	4215572-1
4215576	4215576-1
4215576	4215576-2
4215576	4215576-3
4215578	4155251-1
4215583	4215583-1
4215583	4055161-1
4215583	4215583-3
4215599	4215599-1
4215599	4215599-2
4215600	4037515-1
4215611	4067438-1
4215613	4215613-1
4215613	4215613-2
4215617	4215617-1
4215619	4215619-1
4215619	3943287-2
4215621	4215621-1
4215630	4215630-1
4215630	4215630-2
4215633	4215633-1
4215633	4215633-2
4215633	3890901-2
4215634	4215634-1
4215637	4013023-1
4215646	4016080-1
4215649	4184450-1
4215660	4215660-1
4215671	4215671-1
4215682	4172122-1
4215682	4215682-2
4215690	4010737-1
4215690	4215690-2
4215691	4127127-1
4215697	3893433-1
4215700	4215700-1
4215700	4036231-2
4215700	4215700-3
4215721	4175702-1
4215721	4175702-2
4215724	3884438-1
4215731	4215731-1
4215738	3928028-1
4215738	3880678-2
4215738	4215738-3
4215748	3891032-2
4215748	4215748-2
4215753	4215753-1
4215754	4215754-1
4215754	4215754-2
4215758	4215758-1
4215781	4194676-1
4215781	4215781-2
4215784	4215784-1
4215785	4215785-1
4215786	3932580-1
4215791	3923198-1
4215800	4134520-3
4215800	4134520-2
4215800	4134520-1
4215827	4215827-1
4215827	4022187-1
4215828	4068375-2
4215828	3871100-1
4215838	4215838-1
4215840	4215840-1
4215843	4139965-1
4215843	4215843-2
4215843	3863539-1
4215843	4215843-4
4215844	4215844-1
4215857	4057245-1
4215867	4185824-1
4215872	3913945-1
4215875	3870341-1
4215878	4181319-1
4215885	4215885-1
4215895	4215895-1
4215906	4215906-1
4215921	4215921-1
4215921	4215921-2
4215932	3883292-1
4215932	4001892-1
4215932	4001892-2
4215936	4215936-1
4215937	3927925-1
4215941	3971666-1
4215951	4133386-1
4215952	4215952-1
4215974	4139332-1
4215974	4139332-2
4215990	4215990-1
4215990	3953353-1
4215996	3891743-1
4216000	3925177-1
4216001	4067663-2
4216001	4096236-2
4216003	4038056-2
4216032	3884116-1
4216032	4216032-2
4216032	4216032-3
4216042	4169293-1
4216044	4124433-1
4216044	4124433-2
4216047	4216047-1
4216047	4216047-2
4216050	4216050-1
4216052	4216052-1
4216054	4216054-1
4216054	4216054-2
4216054	4216054-3
4216054	4216054-4
4216054	4216054-5
4216054	4216054-6
4216067	4216067-1
4216079	3899463-1
4216087	4216087-1
4216087	4216087-2
4216092	4216092-1
4216092	4216092-2
4216092	4216092-3
4216119	3879473-1
4216120	4025458-1
4216120	4148712-3
4216120	4010779-2
4216122	3919117-1
4216130	3860688-1
4216130	4216130-2
4216130	3878166-2
4216138	4216138-1
4216138	3925829-1
4216141	4216141-1
4216141	3904594-2
4216169	3880928-1
4216177	4113554-1
4216180	4153156-1
4216180	4153156-2
4216193	3865925-1
4216193	3864455-1
4216194	3923920-1
4216200	4216200-1
4216222	3953477-3
4216233	4216233-1
4216238	4148926-1
4216238	3859332-1
4216244	4216244-1
4216244	4216244-2
4216256	4216256-1
4216257	4216257-1
4216257	4086388-1
4216268	4085244-1
4216294	4051310-2
4216294	4161485-1
4216297	3931354-1
4216297	3904584-2
4216297	3953544-1
4216322	4216322-1
4216331	4166824-1
4216338	3873677-1
4216338	3873676-1
4216343	3937687-1
4216344	3937687-1
4216349	4216349-1
4216351	4086697-2
4216364	4216364-1
4216364	4216364-2
4216373	4216373-1
4216374	4125763-2
4216374	4216374-2
4216375	4097727-1
4216375	4095739-1
4216375	4095739-2
4216401	4169009-2
4216405	4093856-1
4216405	4216405-2
4216411	3914072-2
4216411	4216411-2
4216411	3884440-1
4216412	3859665-1
4216414	3904817-1
4216416	4216416-1
4216423	4216423-1
4216426	4167714-1
4216436	4216436-1
4216439	4105336-1
4216439	4216439-2
4216440	3921175-1
4216440	4118675-1
4216441	3916262-1
4216447	3921085-1
4216447	4179674-2
4216461	4216461-1
4216461	4216461-2
4216465	4013968-1
4216465	4211959-2
4216468	3976005-1
4216472	4042925-4
4216474	3872474-1
4216483	3946398-1
4216483	3946398-2
4216486	4201446-1
4216498	4216498-1
4216498	4216498-2
4216504	4052743-1
4216504	4058840-1
4216504	4216504-3
4216504	4216504-4
4216504	4216504-5
4216505	3897944-1
4216505	4183475-1
4216507	3874614-1
4216507	4216507-2
4216516	3950677-3
4216529	4143283-1
4216529	4182953-2
4216529	4216529-3
4216529	4216529-4
4216531	4216531-1
4216535	3965512-1
4216536	4216536-1
4216539	4216539-1
4216539	3931506-1
4216540	4216540-1
4216541	4216541-1
4216541	3876995-1
4216544	4041484-1
4216544	4216544-2
4216547	4216547-1
4216556	4154327-1
4216565	3895415-1
4216565	4216565-2
4216575	4216575-1
4216575	4216575-2
4216581	4216581-1
4216585	4216585-1
4216589	4216589-1
4216596	4216596-1
4216602	4212127-1
4216609	3867782-1
4216613	3907298-1
4216618	4028847-3
4216618	4028847-2
4216618	3905285-1
4216618	4075949-2
4216620	4124135-1
4216620	4124135-2
4216657	4216657-1
4216658	4216658-1
4216658	4216658-2
4216658	4216658-3
4216673	3906198-1
4216685	4216685-1
4216696	4216696-1
4216710	3965731-1
4216722	4216722-1
4216723	4216723-1
4216741	4216741-1
4216742	4216742-1
4216743	4167544-1
4216745	4216745-1
4216745	3861374-1
4216745	4216745-3
4216764	4216764-1
4216765	3981294-2
4216766	3859620-1
4216766	4135142-1
4216769	4216769-1
4216773	4216773-1
4216774	4216774-1
4216776	4216776-1
4216776	4190057-2
4216776	4190057-1
4216779	4123785-1
4216779	4073011-1
4216779	4211238-1
4216789	4137931-1
4216790	4216790-1
4216791	4216791-1
4216795	4201114-2
4216795	4216795-2
4216799	4216799-1
4216807	4216807-1
4216820	4216820-1
4216824	4216824-1
4216824	4216824-2
4216824	4216824-3
4216828	4216828-1
4216829	4042032-3
4216837	3883249-1
4216837	4216837-2
4216855	4034656-2
4216865	4216865-1
4216877	3934754-1
4216879	3898861-1
4216881	3995406-1
4216896	4144439-1
4216896	4144439-2
4216897	4194676-1
4216897	3887067-1
4216906	4216906-1
4216906	3905608-2
4216906	4216906-3
4216907	4216907-1
4216913	3885470-1
4216917	3985304-1
4216917	4139068-2
4216921	4030473-1
4216923	4216923-1
4216924	3884594-1
4216926	4216926-1
4216927	4216927-1
4216928	3893367-3
4216928	3949676-1
4216928	4216928-3
4216931	4216931-1
4216931	4216931-2
4216934	4029376-2
4216937	4216937-1
4216937	4216937-2
4216940	4158549-1
4216950	4216950-1
4216950	4216950-2
4216966	4216966-1
4216987	4216987-1
4216993	4216993-1
4216994	3868734-2
4217002	4217002-1
4217006	3871460-1
4217020	4200349-1
4217026	4217026-1
4217028	4172212-1
4217028	4214809-1
4217036	4052121-1
4217040	4217040-1
4217047	4217047-1
4217047	4217047-2
4217047	4217047-3
4217047	4217047-4
4217055	4217055-1
4217061	4047491-1
4217061	3937157-2
4217088	3873671-2
4217111	4108613-1
4217113	4217113-1
4217113	4217113-2
4217113	4019652-1
4217132	3958959-2
4217132	4217132-2
4217132	4217132-3
4217137	4010760-2
4217137	4180700-1
4217143	3933145-1
4217143	4217143-2
4217145	3909421-1
4217157	4115611-1
4217157	3996089-1
4217157	4217157-3
4217164	4217164-1
4217167	3895921-2
4217171	4217171-1
4217174	4024209-3
4217174	4056584-1
4217174	3957933-1
4217185	3888868-1
4217185	4087377-2
4217185	3862974-1
4217190	4217190-1
4217190	4089456-2
4217190	4217190-3
4217192	4217192-1
4217192	3957676-2
4217211	4217211-1
4217214	4217214-1
4217215	4217215-1
4217215	4137164-2
4217215	4074055-2
4217219	4137062-1
4217219	4137062-2
4217221	4217221-1
4217229	4059533-1
4217231	4130165-2
4217237	4094957-2
4217237	3880945-2
4217243	3981793-1
4217244	4128595-1
4217248	4001182-2
4217256	4049598-1
4217256	3859234-1
4217259	3864157-2
4217262	4074055-2
4217262	4137164-2
4217262	4074055-1
4217274	4217274-1
4217274	3865941-1
4217294	4217294-1
4217302	3919329-2
4217302	3860629-2
4217303	3880928-1
4217318	4101331-1
4217355	3925409-1
4217355	3862319-1
4217361	3859442-3
4217369	3872229-1
4217397	4217397-1
4217397	4217397-2
4217397	4217397-3
4217397	4217397-4
4217397	4217397-5
4217402	4217402-1
4217402	4217402-2
4217402	4217402-3
4217404	4217404-1
4217416	4217416-1
4217436	3951922-2
4217436	3879463-1
4217436	4051166-1
4217442	4105645-2
4217442	4105645-1
4217443	4074055-2
4217443	4217215-1
4217443	4137164-2
4217465	4217465-1
4217474	3974933-2
4217474	4000918-1
4217484	4217484-1
4217487	4217487-1
4217491	4217491-1
4217491	4217491-2
4217492	4217492-1
4217498	4066901-1
4217498	4190772-4
4217499	4190772-4
4217499	4066901-1
4217534	4217534-1
4217543	4217543-1
4217558	4217558-1
4217558	4217558-2
4217561	3954534-2
4217561	3969686-1
4217561	3954534-1
4217576	4217576-1
4217580	4137497-1
4217581	3913099-3
4217589	3893167-1
4217599	4217599-1
4217599	4217599-2
4217599	4217599-3
4217602	4217602-1
4217602	4217602-2
4217603	4005473-1
4217604	4136359-1
4217625	4044708-1
4217628	4217628-1
4217636	4068302-1
4217641	4217641-1
4217642	4217642-1
4217642	4217642-2
4217642	4192318-1
4217645	3938018-1
4217645	4217645-2
4217660	3873971-1
4217669	4120531-1
4217670	4217670-1
4217670	4217670-2
4217676	4217676-1
4217681	4217681-1
4217681	4217681-2
4217686	3900954-1
4217690	4039875-1
4217695	4217695-1
4217695	4217695-2
4217695	4217695-3
4217699	4156178-1
4217711	4217711-1
4217711	4217711-2
4217720	4217720-1
4217725	3874112-1
4217725	3874112-3
4217726	3965561-2
4217726	4141176-3
4217726	3863539-1
4217726	4141176-4
4217727	4193517-2
4217727	4193517-1
4217730	4217730-1
4217737	4090333-1
4217739	4217739-1
4217756	4003249-1
4217799	4217799-1
4217817	4170933-1
4217840	4217840-1
4217840	4004457-2
4217847	4217847-1
4217854	4217854-1
4217857	4217857-1
4217862	4217862-1
4217862	4217862-2
4217862	3978467-1
4217878	4217878-1
4217886	4217886-1
4217887	4217887-1
4217887	4217887-2
4217889	4217889-1
4217889	3882855-1
4217890	4217890-1
4217898	3916899-1
4217913	4135518-1
4217918	4217918-1
4217918	4217918-2
4217919	4217918-1
4217919	4217918-2
4217925	4217925-1
4217928	3876137-2
4217931	4112959-1
4217940	4217940-1
4217952	4217952-1
4217962	3894516-1
4217965	4217965-1
4217971	3961670-1
4217977	4217977-1
4217986	4217986-1
4217998	4217998-1
4218002	4218002-1
4218005	4100834-1
4218036	4218036-1
4218045	3879908-1
4218046	4218046-1
4218046	4218046-2
4218056	4218056-1
4218057	3870317-1
4218066	4218066-1
4218070	4122901-1
4218072	4218072-1
4218080	3967841-1
4218082	3891956-1
4218083	4218083-1
4218085	4218085-1
4218090	4218090-1
4218090	4218090-2
4218091	4145020-1
4218111	4195915-4
4218111	3940204-1
4218111	4218111-3
4218122	4218122-1
4218148	3904011-1
4218150	4218150-1
4218165	4218165-1
4218169	3914923-1
4218175	4218175-1
4218177	4218177-1
4218187	4218187-1
4218191	3951604-1
4218192	3873404-1
4218194	4218194-1
4218194	3874184-1
4218197	4031399-1
4218197	3997420-1
4218207	3897189-1
4218223	4218223-1
4218223	3987862-1
4218227	4218227-1
4218242	4218242-1
4218256	4126479-1
4218258	4218258-1
4218264	3903909-2
4218264	4135531-2
4218267	4218267-1
4218274	3999235-1
4218287	4218287-1
4218287	3959401-1
4218290	4218290-1
4218290	4218290-2
4218299	4218299-1
4218299	4218299-2
4218301	4203813-1
4218302	4218302-1
4218302	4218302-2
4218309	4082146-2
4218310	3877578-1
4218316	4059533-1
4218316	4127482-1
4218317	3930959-1
4218323	4218323-1
4218324	4218324-1
4218324	4218324-2
4218324	4218324-3
4218326	3888043-2
4218326	4218326-2
4218326	3884648-1
4218328	3976704-1
4218334	4218334-1
4218337	4025458-1
4218343	3862255-1
4218343	4167532-2
4218343	3870764-1
4218346	3870764-1
4218346	3862255-1
4218351	4218351-1
4218385	3909481-1
4218389	3895152-2
4218389	4218389-2
4218394	4038261-2
4218394	3880928-1
4218402	3907790-1
4218405	3883620-1
4218411	4149836-1
4218411	4218411-2
4218413	4116882-3
4218413	4059675-2
4218413	4116882-1
4218423	3888043-2
4218423	4218423-2
4218439	4215038-3
4218439	3904594-1
4218439	3904594-2
4218444	3865937-1
4218445	4082613-1
4218445	4218445-2
4218445	4218445-3
4218454	3873725-1
4218454	4218454-2
4218454	4218454-3
4218454	4218454-4
4218454	4218454-5
4218465	4177264-2
4218465	4218465-2
4218465	4218465-3
4218493	4004508-1
4218502	3998644-1
4218502	4048103-1
4218503	4189521-1
4218503	4193687-3
4218510	4218510-1
4218513	4113696-2
4218513	4113696-1
4218535	4086061-1
4218554	4218554-1
4218558	3894115-1
4218569	4193770-1
4218569	4039423-4
4218569	4193770-2
4218582	4200770-2
4218582	4200770-1
4218585	3989897-1
4218589	4146749-3
4218589	3890469-2
4218590	4040699-1
4218590	4133985-2
4218592	4152652-1
4218592	4218592-2
4218592	4218592-3
4218609	4218609-1
4218610	4093849-1
4218610	4093849-4
4218610	4093849-3
4218610	4093849-5
4218610	3944791-1
4218628	3914618-1
4218643	3912943-1
4218643	4218643-2
4218648	4218648-1
4218658	3987283-1
4218660	3989897-1
4218669	4218669-1
4218669	4218669-2
4218669	4218669-3
4218675	3947778-2
4218675	4124824-1
4218675	4124824-3
4218676	4218676-1
4218676	4218676-2
4218682	4088312-4
4218682	4218682-2
4218683	4218683-1
4218685	4088312-4
4218685	4218685-2
4218690	4097727-1
4218690	4095739-1
4218690	4095739-2
4218715	4218715-1
4218717	4218717-1
4218727	4006355-2
4218727	4006355-1
4218735	4218735-1
4218737	4218737-1
4218737	4218737-2
4218737	4012143-1
4218742	4146909-2
4218742	4218742-2
4218743	4177513-5
4218743	4170039-2
4218743	4177513-4
4218745	4218745-1
4218747	4163211-1
4218758	4218758-1
4218758	4218758-2
4218759	4146909-2
4218759	4218742-2
4218761	3990058-3
4218765	4218765-1
4218778	4115873-1
4218780	4218780-1
4218780	4218780-2
4218783	3966358-1
4218783	4218783-2
4218784	4218784-1
4218797	3904120-1
4218801	4147427-1
4218824	4218824-1
4218826	4218826-1
4218829	4218829-1
4218842	4218842-1
4218846	4078799-1
4218849	3914883-1
4218859	4218859-1
4218877	4218877-1
4218881	4218881-1
4218881	4218881-2
4218891	3869351-1
4218892	3874597-2
4218892	4088312-4
4218903	3869159-1
4218904	4218904-1
