michigan	similar	similarity
4261906	4332729	0.25
4261906	4331604	0.216216216216
4261925	3962266	0.230769230769
4261925	4163718	0.216216216216
4261925	4269980	0.209677419355
4261925	4181677	0.205479452055
4261974	4292425	0.56
4261974	4259233	0.5090909090910001
4261974	4259232	0.387096774194
4261974	4472301	0.327586206897
4261996	4261997	0.607142857143
4261996	4247555	0.384615384615
4261996	4459298	0.34328358209
4261996	4351940	0.323529411765
4261997	4261996	0.607142857143
4261997	4247555	0.428571428571
4261997	4316904	0.384615384615
4261997	8318770	0.366666666667
4262057	4350034	0.730769230769
4262116	4215214	0.525423728814
4262116	4323674	0.475409836066
4262116	4259480	0.428571428571
4262116	4259479	0.428571428571
4262118	4257979	0.525423728814
4262118	4296256	0.40625
4262118	4228104	0.40625
4262118	4259528	0.384615384615
4262123	4242342	0.730769230769
4262123	4181724	0.698113207547
4262123	4423223	0.34328358209
4262123	4159336	0.304347826087
4262131	4256906	0.875
4262131	4260807	0.875
4262131	4271313	0.8367346938779999
4262131	4269996	0.8367346938779999
4262132	4260786	0.875
4262132	4260789	0.875
4262132	4262133	0.8
4262132	4260788	0.8
4262133	4260786	0.875
4262133	4260787	0.8
4262133	4262132	0.8
4262133	4286102	0.8
4262134	4281157	0.8367346938779999
4262134	4266072	0.8367346938779999
4262134	4260793	0.8367346938779999
4262134	4260784	0.8367346938779999
4262135	4260787	0.8367346938779999
4262135	4269994	0.8
4262135	4291172	0.7647058823530001
4262135	4284803	0.7647058823530001
4262136	4260799	0.8
4262136	4260800	0.7647058823530001
4262136	4267357	0.7647058823530001
4262136	4292439	0.7647058823530001
4262144	4220664	0.411764705882
4262144	4154971	0.258620689655
4262144	4017519	0.255813953488
4262144	3966801	0.25
4262147	4197414	0.5
4262147	4144191	0.428571428571
4262236	4262237	0.7647058823530001
4262237	4262236	0.7647058823530001
4262407	4266638	0.451612903226
4262527	4302724	0.216216216216
4262536	4191055	0.216216216216
4262608	4981262	0.323529411765
4262640	4356799	0.232876712329
4262719	4263074	0.525423728814
4262719	4347884	0.451612903226
4262719	4303114	0.384615384615
4262749	3930541	0.216216216216
4262796	5285889	0.267605633803
4262796	5361890	0.232876712329
4262796	4480743	0.232876712329
4262920	4397474	0.363636363636
4262920	4451058	0.232876712329
4262920	6796575	0.216216216216
4262920	4603876	0.216216216216
4262933	4337907	0.232876712329
4262933	4265415	0.232876712329
4262933	5505400	0.216216216216
4262933	4310128	0.216216216216
4262940	5098135	0.267605633803
4262940	4635969	0.232876712329
4262967	3988039	0.267605633803
4262967	3988040	0.232876712329
4262967	4316638	0.216216216216
4262967	4183587	0.216216216216
4263074	4262719	0.525423728814
4263074	4303114	0.384615384615
4263074	4347884	0.323529411765
4263079	4358334	0.428571428571
4263079	4295919	0.323529411765
4263079	4515647	0.267605633803
4263079	4562027	0.232876712329
4263094	4251402	0.666666666667
4263094	4210685	0.451612903226
4263094	4098741	0.25
4263094	4111816	0.232876712329
4263145	8273181	0.216216216216
4263179	4321167	0.578947368421
4263209	4239694	0.525423728814
4263209	4421929	0.428571428571
4263209	4271288	0.363636363636
4263210	4256648	0.8367346938779999
4263210	4288371	0.8
4263210	4261902	0.7647058823530001
4263210	4257963	0.7647058823530001
4263220	4399283	0.26
4263220	3992369	0.25
4263220	4108399	0.245283018868
4263220	4311847	0.235294117647
4263233	4280463	0.323529411765
4263295	4143151	0.323529411765
4263295	4018923	0.323529411765
4263295	5856350	0.304347826087
4263295	4526982	0.301587301587
4263337	4275176	0.451612903226
4263337	4225681	0.40625
4263337	4259457	0.384615384615
4263337	4263370	0.363636363636
4263355	4443283	0.5
4263370	4477525	0.578947368421
4263370	4259457	0.5
4263370	4367308	0.384615384615
4263370	4225681	0.363636363636
4263445	4160103	0.875
4263445	4139712	0.8367346938779999
4263445	4161606	0.8367346938779999
4263445	4249016	0.8367346938779999
4263475	4100005	0.34328358209
4263652	4245314	0.267605633803
4263652	6810659	0.216216216216
4263652	4237829	0.216216216216
4263652	3938479	0.216216216216
4263748	4222202	0.363636363636
4263748	4237657	0.34328358209
4263763	4044521	0.216216216216
4263780	4301656	0.323529411765
4263780	3958413	0.216216216216
4263780	3958416	0.216216216216
4263789	4366899	0.25
4263789	5007526	0.232876712329
4263789	4421224	0.216216216216
4263805	4117717	0.384615384615
4263991	4128145	0.28571428571400004
4263991	4279330	0.216216216216
4264025	4132335	0.428571428571
4264025	4244501	0.40625
4264025	4270681	0.267605633803
4264025	4261496	0.267605633803
4264091	4191399	0.25
4264094	4178028	0.40625
4264243	4362442	0.304347826087
4264243	4085975	0.276923076923
4264243	4127307	0.267605633803
4264261	4201508	0.216216216216
4264344	5357755	0.232876712329
4264344	4867768	0.216216216216
4264344	4373330	0.216216216216
4264346	4390355	0.267605633803
4264346	4276071	0.232876712329
4264420	4233124	0.578947368421
4264420	4404074	0.40625
4264420	4400248	0.304347826087
4264439	4457841	0.384615384615
4264443	4472861	0.232876712329
4264482	4271289	0.551724137931
4264482	4267296	0.363636363636
4264482	4292422	0.34328358209
4264482	4269741	0.323529411765
4264508	4235779	0.480769230769
4264508	4242268	0.372881355932
4264508	4053485	0.35
4264508	4048193	0.28571428571400004
4264522	4281191	0.475409836066
4264522	4283558	0.451612903226
4264522	4257979	0.451612903226
4264522	4296256	0.40625
4264523	4264524	0.863636363636
4264523	4257980	0.808510638298
4264523	4283351	0.808510638298
4264523	4276434	0.777777777778
4264524	4264523	0.863636363636
4264524	4283350	0.851063829787
4264524	4276435	0.8125
4264524	4257983	0.8125
4264548	4264550	0.578947368421
4264548	4401617	0.25
4264548	4496503	0.25
4264548	4501723	0.232876712329
4264550	4264548	0.578947368421
4264550	4510107	0.216216216216
4264550	4501723	0.216216216216
4264550	4496503	0.216216216216
4264615	3969504	0.578947368421
4264615	3966943	0.451612903226
4264615	3995043	0.40625
4264615	4250094	0.28571428571400004
4264726	4106994	0.363636363636
4264726	4116769	0.34328358209
4264726	4077844	0.34328358209
4264726	4209611	0.304347826087
4264744	4115301	0.267605633803
4264744	4259452	0.25
4264744	5457137	0.232876712329
4264744	5236964	0.232876712329
4264748	4338242	0.214285714286
4264748	4295947	0.212121212121
4264774	4309554	0.41935483871
4264774	4327020	0.305555555556
4264774	4067896	0.276595744681
4264774	4269984	0.266666666667
4264783	4433210	0.216216216216
4264898	4257034	0.384615384615
4264898	4266274	0.323529411765
4264898	5883590	0.216216216216
4265040	4138787	0.607142857143
4265060	6346040	0.267605633803
4265090	4242882	0.698113207547
4265090	4245482	0.636363636364
4265090	4478047	0.525423728814
4265090	4312190	0.5
4265092	4347710	0.384615384615
4265092	4283922	0.384615384615
4265092	4439992	0.363636363636
4265092	4337626	0.34328358209
4265133	6933641	0.236111111111
4265143	4266445	0.323529411765
4265143	7438661	0.323529411765
4265143	5007886	0.267605633803
4265143	5019021	0.267605633803
4265183	3995563	0.323529411765
4265183	4936227	0.304347826087
4265183	4077330	0.25
4265208	4245603	0.304347826087
4265208	4270503	0.28571428571400004
4265208	4167924	0.267605633803
4265208	4191151	0.267605633803
4265210	3971354	0.216216216216
4265210	4148283	0.216216216216
4265210	6213099	0.216216216216
4265211	4153019	0.232876712329
4265271	4215718	0.267605633803
4265271	4485844	0.216216216216
4265271	6338362	0.216216216216
4265346	4833946	0.304347826087
4265346	4331046	0.267605633803
4265346	4430910	0.25
4265346	4966050	0.232876712329
4265414	4057198	0.25
4265415	5080299	0.267605633803
4265415	5014926	0.267605633803
4265415	5192035	0.25
4265415	5882084	0.25
4265491	4398390	0.34328358209
4265491	4475338	0.34328358209
4265491	4249379	0.323529411765
4265491	4254624	0.323529411765
4265502	4123879	0.267605633803
4265761	4197207	0.5
4265761	4183812	0.384615384615
4265761	4167483	0.28571428571400004
4265761	4299696	0.267605633803
4265774	4061684	0.232876712329
4265774	4332689	0.222222222222
4265774	4366326	0.210526315789
4265774	4065627	0.205479452055
4265791	4339357	0.8367346938779999
4265791	4205022	0.592592592593
4265791	4201593	0.45
4265791	4201677	0.384615384615
4265792	4279792	0.551724137931
4265792	4272415	0.451612903226
4265792	4284539	0.40625
4265792	4269963	0.34328358209
4265794	4158689	0.698113207547
4265794	4158688	0.636363636364
4265794	4267086	0.551724137931
4265794	4196182	0.384615384615
4265800	4355129	0.232876712329
4265800	6001944	0.216216216216
4265800	4588768	0.216216216216
4265800	4116920	0.216216216216
4265820	4257963	0.875
4265820	4257964	0.8367346938779999
4265820	4288371	0.8367346938779999
4265820	4255339	0.8
4265825	4257970	0.551724137931
4265825	4011376	0.267605633803
4265825	4698416	0.265625
4265825	4804781	0.253731343284
4265838	4196156	0.232876712329
4265838	4276240	0.216216216216
4265878	4268499	0.428571428571
4265878	4311695	0.28571428571400004
4265878	4122029	0.25
4265878	4421769	0.216216216216
4265944	4333845	0.8
4265952	4199628	0.267605633803
4266048	4169011	0.40625
4266069	4398035	0.384615384615
4266069	4324904	0.304347826087
4266069	5189197	0.216216216216
4266072	4260796	0.9565217391299998
4266072	4281167	0.914893617021
4266072	4260795	0.914893617021
4266072	4293712	0.875
4266274	4276600	0.34328358209
4266274	4264898	0.323529411765
4266274	4242728	0.28571428571400004
4266274	4328547	0.28571428571400004
4266275	4184461	0.267605633803
4266275	4246639	0.216216216216
4266275	4245317	0.216216216216
4266275	4191137	0.216216216216
4266440	5572909	0.203389830508
4266445	4265143	0.323529411765
4266445	4389909	0.323529411765
4266445	4838118	0.304347826087
4266445	5007886	0.28571428571400004
4266446	4524642	0.304347826087
4266446	7214159	0.25
4266446	5433675	0.232876712329
4266446	4677875	0.232876712329
4266449	4337300	0.232876712329
4266481	4214531	0.525423728814
4266481	4200688	0.5
4266481	4186250	0.475409836066
4266481	4246843	0.363636363636
4266590	4601622	0.304347826087
4266590	4341497	0.28571428571400004
4266590	4594039	0.267605633803
4266590	4432682	0.25
4266638	4262407	0.451612903226
4266657	4210238	0.363636363636
4266657	4220243	0.363636363636
4266657	4266658	0.323529411765
4266657	4258841	0.232876712329
4266658	4220243	0.475409836066
4266658	4210238	0.384615384615
4266658	4297959	0.384615384615
4266658	4258841	0.323529411765
4266702	4174795	0.428571428571
4266702	4562944	0.363636363636
4266708	4156497	0.323529411765
4266708	4174794	0.304347826087
4266708	4165827	0.25
4266766	4923195	0.551724137931
4266810	4268067	0.28571428571400004
4266810	4256328	0.216216216216
4266822	4955973	0.216216216216
4266946	4175927	0.34328358209
4266946	4317657	0.323529411765
4266946	4191536	0.232876712329
4266946	8388704	0.216216216216
4266994	4378261	0.267605633803
4266994	4476082	0.267605633803
4266994	4387001	0.216216216216
4266994	4389584	0.216216216216
4267086	4265794	0.551724137931
4267086	4158689	0.525423728814
4267086	4158688	0.525423728814
4267086	4196182	0.451612903226
4267095	4077901	0.216216216216
4267095	4569957	0.216216216216
4267112	4276412	0.363636363636
4267112	4351769	0.34328358209
4267112	4169888	0.28571428571400004
4267112	4360683	0.232876712329
4267114	4271078	0.914893617021
4267114	4328156	0.730769230769
4267114	4321203	0.730769230769
4267114	4296041	0.730769230769
4267117	4206131	0.578947368421
4267180	4278681	0.267605633803
4267180	4311699	0.25
4267261	4000334	0.304347826087
4267261	4199615	0.28571428571400004
4267261	4242439	0.25
4267296	4292422	0.698113207547
4267296	4252932	0.475409836066
4267296	4293676	0.451612903226
4267296	4269741	0.451612903226
4267315	4273716	0.875
4267315	4259250	0.8
4267315	4275197	0.607142857143
4267315	4321370	0.525423728814
4267350	4529803	0.5
4267350	4281196	0.253521126761
4267350	4127489	0.25
4267350	4326973	0.25
4267352	4252978	0.875
4267352	4289904	0.7647058823530001
4267352	4255354	0.730769230769
4267352	4312997	0.730769230769
4267357	4287360	0.8367346938779999
4267357	4269994	0.8367346938779999
4267357	4260799	0.8367346938779999
4267357	4260786	0.8
4267367	4260819	0.9565217391299998
4267367	4267370	0.914893617021
4267367	4284792	0.914893617021
4267367	4275233	0.875
4267368	4260819	0.914893617021
4267368	4267369	0.914893617021
4267368	4284792	0.875
4267368	4275233	0.875
4267369	4267368	0.914893617021
4267369	4260819	0.914893617021
4267369	4284792	0.875
4267369	4277619	0.875
4267370	4260819	0.9565217391299998
4267370	4284792	0.9565217391299998
4267370	4267367	0.914893617021
4267370	4267368	0.875
4267371	4311835	0.8367346938779999
4267371	4254058	0.8367346938779999
4267371	4256667	0.8367346938779999
4267371	4312997	0.8367346938779999
4267395	4312983	0.8
4267395	4256667	0.8
4267395	4281205	0.7647058823530001
4267395	4311835	0.7647058823530001
4267666	4294038	0.40625
4267666	4365441	0.28571428571400004
4267666	4326360	0.216216216216
4267686	5560188	0.216216216216
4267706	4308726	0.363636363636
4267706	4341081	0.363636363636
4267706	4329852	0.363636363636
4267706	4408465	0.34328358209
4267784	4132182	0.28571428571400004
4267812	4258687	0.232876712329
4267812	6513507	0.216216216216
4267855	4373495	0.267605633803
4267855	3982515	0.25
4267855	4217928	0.232876712329
4267855	4316479	0.232876712329
4267862	4485846	0.304347826087
4267862	4298027	0.304347826087
4267862	4574844	0.28571428571400004
4267862	4271868	0.28571428571400004
4267925	4331233	0.384615384615
4267925	4274543	0.323529411765
4267925	4194640	0.323529411765
4267925	4258845	0.28571428571400004
4267959	4396146	0.267605633803
4267959	4702409	0.267605633803
4267959	4165031	0.25
4267959	4313547	0.25
4267999	6010296	0.25
4267999	8444223	0.216216216216
4267999	4046349	0.216216216216
4267999	5076528	0.216216216216
4268067	4266810	0.28571428571400004
4268091	4408804	0.40625
4268098	4324035	0.25
4268098	4254640	0.25
4268384	4387022	0.216216216216
4268384	4299696	0.216216216216
4268384	4167483	0.216216216216
4268499	4311695	0.5
4268499	4122029	0.451612903226
4268499	4265878	0.428571428571
4268499	4421769	0.384615384615
4268546	4291087	0.216216216216
4268569	4035541	0.216216216216
4268582	4357382	0.304347826087
4268582	6447890	0.25
4268582	3974555	0.25
4268582	8486542	0.245614035088
4268655	4284539	0.525423728814
4268655	4272415	0.40625
4268655	4272623	0.384615384615
4268655	4279792	0.323529411765
4268669	4337203	0.451612903226
4268669	4328338	0.451612903226
4268669	4324889	0.428571428571
4268669	4337338	0.428571428571
4268818	4420752	0.451612903226
4268935	4240569	0.451612903226
4269049	4226399	0.40625
4269062	4325339	0.232876712329
4269062	4246875	0.216216216216
4269076	4020708	0.34328358209
4269076	4569240	0.323529411765
4269076	4089228	0.304347826087
4269077	4152949	0.323529411765
4269077	4428247	0.304347826087
4269077	4640145	0.267605633803
4269077	4388838	0.267605633803
4269156	4214307	0.216216216216
4269226	4296914	0.363636363636
4269226	4549575	0.267605633803
4269226	4540021	0.25
4269226	5123446	0.216216216216
4269230	5527072	0.232876712329
4269230	4819908	0.216216216216
4269262	4148354	0.25
4269262	4227568	0.232876712329
4269339	4426028	0.475409836066
4269340	4343419	0.216216216216
4269421	4111442	0.428571428571
4269421	4412764	0.232876712329
4269459	4241957	0.698113207547
4269544	4158518	0.216216216216
4269555	4195540	0.363636363636
4269555	4286486	0.267605633803
4269570	4274811	0.25
4269574	3991658	0.28571428571400004
4269574	4426914	0.232876712329
4269574	5033358	0.216216216216
4269691	4256545	0.323529411765
4269720	4456541	0.267605633803
4269720	4417903	0.208955223881
4269720	4941992	0.202898550725
4269727	4228108	0.358490566038
4269727	4403056	0.253731343284
4269727	4091224	0.25
4269727	4049617	0.25
4269741	4293676	0.8
4269741	4252932	0.666666666667
4269741	4239674	0.607142857143
4269741	4292422	0.475409836066
4269749	4469608	0.28571428571400004
4269749	4357281	0.25
4269749	5340502	0.232876712329
4269749	6365120	0.232876712329
4269762	4404303	0.48275862069
4269762	4335038	0.372881355932
4269762	4439566	0.246376811594
4269762	4721583	0.222222222222
4269779	4312997	0.7647058823530001
4269779	4255354	0.730769230769
4269779	4312984	0.698113207547
4269779	4267371	0.698113207547
4269851	4298614	0.717391304348
4269851	4294822	0.530612244898
4269851	4294847	0.421052631579
4269851	4269852	0.370967741935
4269852	4298614	0.377049180328
4269852	4269851	0.370967741935
4269852	4294822	0.35593220339000003
4269852	4279922	0.25
4269963	4265792	0.34328358209
4269963	4279792	0.304347826087
4269963	4070329	0.28571428571400004
4269963	4272415	0.28571428571400004
4269994	4260786	0.875
4269994	4287360	0.8367346938779999
4269994	4291172	0.8367346938779999
4269994	4267357	0.8367346938779999
4269995	4276427	0.8367346938779999
4269995	4284795	0.8
4269995	4276428	0.7647058823530001
4269995	4257971	0.666666666667
4269996	4256906	0.875
4269996	4271313	0.875
4269996	4259514	0.8367346938779999
4269996	4259517	0.8367346938779999
4270266	4224068	0.34328358209
4270344	4173121	0.578947368421
4270344	4195473	0.216216216216
4270375	4380918	0.25
4270375	4487047	0.216216216216
4270437	4210060	0.40625
4270437	4253378	0.28571428571400004
4270437	4450752	0.28571428571400004
4270437	4223590	0.232876712329
4270494	4253430	0.384615384615
4270495	4112826	0.267605633803
4270499	4440125	0.34328358209
4270499	4122805	0.25
4270499	4122804	0.216216216216
4270501	4574757	0.267605633803
4270503	4306529	0.323529411765
4270503	4309971	0.304347826087
4270503	4265208	0.28571428571400004
4270503	4290400	0.267605633803
4270504	4154782	0.25
4270583	4441527	0.525423728814
4270583	4295501	0.323529411765
4270583	4467995	0.216216216216
4270591	4235056	0.232876712329
4270622	6499549	0.304347826087
4270622	6378638	0.28571428571400004
4270622	6401850	0.28571428571400004
4270622	6481519	0.267605633803
4270624	4235123	0.28571428571400004
4270624	4520640	0.267605633803
4270624	4232538	0.267605633803
4270624	4278154	0.262295081967
4270630	4164292	0.5
4270633	5029676	0.216216216216
4270681	4244501	0.323529411765
4270681	4132335	0.304347826087
4270681	4264025	0.267605633803
4270681	4239138	0.216216216216
4270747	4252308	0.216216216216
4270748	4211400	0.9565217391299998
4270776	3993332	0.216216216216
4270796	4188062	0.304347826087
4270796	5121967	0.304347826087
4270796	7080887	0.28571428571400004
4270796	6902233	0.267605633803
4270805	3998494	0.25
4270957	4126483	0.25
4271029	4273666	0.744680851064
4271029	4272391	0.739130434783
4271029	4272392	0.7021276595739999
4271029	4329242	0.632653061224
4271077	4285869	0.9565217391299998
4271077	4275008	0.8367346938779999
4271077	4296041	0.8367346938779999
4271077	4321203	0.8367346938779999
4271078	4267114	0.914893617021
4271078	4328156	0.7647058823530001
4271078	4321203	0.7647058823530001
4271078	4296041	0.730769230769
4271087	4331810	0.76
4271087	4331809	0.76
4271087	4332953	0.76
4271087	4330636	0.51724137931
4271106	4235577	0.323529411765
4271106	4426341	0.216216216216
4271114	4225546	0.7647058823530001
4271164	5932599	0.25
4271164	4241076	0.216216216216
4271164	4515949	0.212121212121
4271215	4248825	0.267605633803
4271220	4308679	0.216216216216
4271240	4166373	0.451612903226
4271240	4217771	0.40625
4271257	4138262	0.525423728814
4271266	4029548	0.410714285714
4271266	4007090	0.333333333333
4271266	4540661	0.304347826087
4271266	4010075	0.304347826087
4271288	4239694	0.40625
4271288	4421929	0.40625
4271288	4263209	0.363636363636
4271289	4264482	0.551724137931
4271289	4292422	0.428571428571
4271289	4252932	0.34328358209
4271289	4267296	0.323529411765
4271292	4260825	0.698113207547
4271292	4278815	0.698113207547
4271292	4276436	0.578947368421
4271292	4398025	0.551724137931
4271313	4259517	0.914893617021
4271313	4269996	0.875
4271313	4259514	0.875
4271313	4256906	0.8367346938779999
4271368	4388756	0.428571428571
4271523	4259663	0.28571428571400004
4271523	4253188	0.216216216216
4271633	4259812	0.267605633803
4271633	4334700	0.232876712329
4271633	4316348	0.216216216216
4271633	4604832	0.216216216216
4271724	4261216	0.578947368421
4271724	4329885	0.578947368421
4271724	4252222	0.384615384615
4271724	7743677	0.267605633803
4271727	4796477	0.267605633803
4271727	4244233	0.25
4271798	5289678	0.267605633803
4271798	3982517	0.25
4271798	4216653	0.25
4271798	4526148	0.25
4271810	6308681	0.216216216216
4271810	4428355	0.216216216216
4271810	4194474	0.216216216216
4271810	4175531	0.216216216216
4271856	4396030	0.232876712329
4271864	4279271	0.636363636364
4271864	4182360	0.363636363636
4271864	4197874	0.34328358209
4271864	4177840	0.323529411765
4271868	4298027	0.363636363636
4271868	4407323	0.323529411765
4271868	4574844	0.323529411765
4271868	4485846	0.28571428571400004
4271946	4116318	0.25
4271946	4046239	0.232876712329
4272105	4234210	0.304347826087
4272105	4796917	0.267605633803
4272105	4342471	0.267605633803
4272105	4253681	0.216216216216
4272245	4342964	0.384615384615
4272245	4397725	0.25
4272329	4272331	0.607142857143
4272329	4272330	0.475409836066
4272329	4396466	0.25
4272329	4381224	0.216216216216
4272330	4272329	0.475409836066
4272330	4272331	0.428571428571
4272330	4396466	0.216216216216
4272331	4272329	0.607142857143
4272331	4272330	0.428571428571
4272331	4396466	0.267605633803
4272335	4336114	0.428571428571
4272390	4273666	0.473684210526
4272390	4402846	0.466666666667
4272390	4272391	0.464285714286
4272390	4272392	0.464285714286
4272391	4272392	0.7727272727269999
4272391	4283298	0.767441860465
4272391	4271029	0.739130434783
4272391	4273666	0.739130434783
4272392	4329242	0.7727272727269999
4272392	4272391	0.7727272727269999
4272392	4273666	0.739130434783
4272392	4283298	0.7272727272730001
4272394	4411810	0.551724137931
4272394	4306987	0.551724137931
4272394	5518648	0.232876712329
4272394	4226736	0.216216216216
4272410	4210597	0.339622641509
4272410	4001372	0.290322580645
4272410	3956176	0.283333333333
4272410	4370259	0.269841269841
4272415	4284539	0.578947368421
4272415	4279792	0.551724137931
4272415	4265792	0.451612903226
4272415	4272623	0.428571428571
4272459	3965224	0.25
4272459	4675135	0.25
4272459	4191014	0.216216216216
4272459	4129623	0.216216216216
4272476	4342235	0.363636363636
4272476	4859394	0.216216216216
4272541	4230712	0.451612903226
4272541	4272540	0.428571428571
4272541	4232028	0.423728813559
4272541	4362733	0.4
4272569	4341839	0.525423728814
4272569	4293629	0.475409836066
4272569	4340659	0.232876712329
4272569	4389476	0.232876712329
4272621	4197231	0.216216216216
4272623	4272415	0.428571428571
4272623	4268655	0.384615384615
4272623	4284539	0.363636363636
4272623	4279792	0.34328358209
4272933	4294053	0.363636363636
4273114	4198963	0.5
4273144	4211247	0.25
4273157	4281686	0.5
4273157	4047696	0.216216216216
4273191	4381035	0.28571428571400004
4273301	4327882	0.304347826087
4273301	4381085	0.25
4273301	4343488	0.216216216216
4273403	4026624	0.5
4273435	4371247	0.451612903226
4273479	4274766	0.698113207547
4273499	4247092	0.28571428571400004
4273499	4828530	0.232876712329
4273519	4358251	0.525423728814
4273519	4316705	0.216216216216
4273634	4244849	0.34328358209
4273634	5089537	0.232876712329
4273651	4167483	0.363636363636
4273651	4387022	0.34328358209
4273651	4179372	0.28571428571400004
4273651	4299696	0.28571428571400004
4273657	4277331	0.8571428571430001
4273657	4099936	0.208333333333
4273666	4271029	0.744680851064
4273666	4272391	0.739130434783
4273666	4272392	0.739130434783
4273666	4338208	0.72
4273690	4147674	0.267605633803
4273690	4908397	0.25
4273690	5270362	0.25
4273690	7989391	0.232876712329
4273715	4346235	0.230769230769
4273716	4267315	0.875
4273716	4259250	0.8367346938779999
4273716	4275197	0.578947368421
4273716	4321370	0.525423728814
4273718	4151176	0.28571428571400004
4273718	4312984	0.274193548387
4273718	4283575	0.274193548387
4273718	4252747	0.274193548387
4273813	4391765	0.25
4273813	4473667	0.25
4273813	4460713	0.25
4273813	4427811	0.232876712329
4273839	4241150	0.232876712329
4273839	5032240	0.216216216216
4273875	4343906	0.304347826087
4273875	4393137	0.28571428571400004
4273875	4332900	0.267605633803
4273875	4340674	0.25
4273881	4334031	0.551724137931
4273881	4021379	0.28571428571400004
4273881	4210728	0.267605633803
4273881	4745133	0.25
4273896	4080400	0.428571428571
4273896	4148838	0.428571428571
4273896	4143089	0.304347826087
4273901	4232129	0.384615384615
4273901	4575529	0.384615384615
4273901	4164522	0.304347826087
4273901	4296013	0.28571428571400004
4273946	4241224	0.578947368421
4273946	4217390	0.551724137931
4273946	4199647	0.34328358209
4273946	4165405	0.304347826087
4274079	4259661	0.216216216216
4274257	4951462	0.25
4274257	5017094	0.232876712329
4274257	4158290	0.232876712329
4274257	6298661	0.216216216216
4274376	4199039	0.363636363636
4274376	4223651	0.304347826087
4274376	4135482	0.304347826087
4274376	4335693	0.28571428571400004
4274380	4418671	0.232876712329
4274380	7669570	0.216216216216
4274380	4417557	0.216216216216
4274380	4426977	0.216216216216
4274505	6629577	0.232876712329
4274570	4162755	0.698113207547
4274570	4323182	0.475409836066
4274570	4342411	0.323529411765
4274570	4364500	0.28571428571400004
4274599	4162045	0.216216216216
4274657	4274658	0.216216216216
4274657	4235456	0.216216216216
4274766	4273479	0.698113207547
4274811	4269570	0.25
4274917	4181794	0.40625
4274917	4320210	0.323529411765
4274917	4374788	0.232876712329
4274973	4529450	0.216216216216
4275008	4285869	0.875
4275008	4296041	0.875
4275008	4271077	0.8367346938779999
4275008	4321203	0.8
4275069	4220648	0.636363636364
4275069	4288440	0.451612903226
4275069	4645766	0.40625
4275069	4481217	0.25
4275118	3986997	0.232876712329
4275118	3976497	0.216216216216
4275118	4191804	0.216216216216
4275118	4311738	0.216216216216
4275176	4225681	0.636363636364
4275176	4263337	0.451612903226
4275176	4259457	0.363636363636
4275176	4367308	0.363636363636
4275182	5376740	0.231884057971
4275182	5567785	0.216216216216
4275182	4560735	0.216216216216
4275197	4259250	0.636363636364
4275197	4267315	0.607142857143
4275197	4273716	0.578947368421
4275197	4243592	0.525423728814
4275213	4352760	0.40625
4275213	4112224	0.28571428571400004
4275213	4211706	0.267605633803
4275213	4198500	0.267605633803
4275214	4455430	0.384615384615
4275214	4256898	0.384615384615
4275214	4458083	0.304347826087
4275214	4232164	0.267605633803
4275231	4277619	0.914893617021
4275231	4275233	0.914893617021
4275231	4267369	0.875
4275231	4267368	0.8367346938779999
4275232	4267368	0.636363636364
4275232	4267369	0.636363636364
4275232	4267370	0.636363636364
4275232	4275231	0.636363636364
4275233	4275231	0.914893617021
4275233	4267368	0.875
4275233	4267367	0.875
4275233	4284792	0.8367346938779999
4275285	4056862	0.323529411765
4275617	4283968	0.232876712329
4275649	4400983	0.525423728814
4275700	4281632	0.40625
4275913	4275917	0.25
4275917	4363512	0.525423728814
4275917	4275913	0.25
4275997	4609330	0.267605633803
4275997	4362087	0.267605633803
4275997	4074528	0.267605633803
4275997	4180098	0.25
4276032	4235025	0.232876712329
4276054	4288232	0.5
4276054	4637822	0.5
4276054	4351753	0.323529411765
4276054	4434078	0.28571428571400004
4276061	4242227	0.636363636364
4276061	4376641	0.216216216216
4276066	4290263	0.25
4276066	4276071	0.232876712329
4276066	4364761	0.232876712329
4276066	4519820	0.216216216216
4276071	4364761	0.34328358209
4276071	4390355	0.304347826087
4276071	4509966	0.267605633803
4276071	4417908	0.25
4276131	4246082	0.636363636364
4276131	4133847	0.428571428571
4276131	4011843	0.363636363636
4276212	4330458	0.428571428571
4276212	4591533	0.304347826087
4276212	4812506	0.28571428571400004
4276212	4411951	0.28571428571400004
4276240	4196156	0.525423728814
4276240	4129623	0.40625
4276240	3962379	0.384615384615
4276240	3962380	0.363636363636
4276287	4414203	0.636363636364
4276331	4376374	0.34328358209
4276331	4059712	0.28571428571400004
4276392	4241196	0.607142857143
4276392	4178319	0.5
4276392	4178322	0.5
4276392	4196270	0.5
4276412	4267112	0.363636363636
4276412	4351769	0.34328358209
4276412	4310627	0.267605633803
4276412	4306028	0.267605633803
4276427	4269995	0.8367346938779999
4276427	4276428	0.8367346938779999
4276427	4284795	0.8
4276427	4257971	0.666666666667
4276428	4276427	0.8367346938779999
4276428	4269995	0.7647058823530001
4276428	4284795	0.666666666667
4276428	4259513	0.607142857143
4276429	4160105	0.8
4276429	4249016	0.8
4276429	4263445	0.8
4276429	4160106	0.7647058823530001
4276434	4278813	0.847826086957
4276434	4276435	0.808510638298
4276434	4278812	0.808510638298
4276434	4264523	0.777777777778
4276435	4278812	1.0
4276435	4278813	0.9565217391299998
