id,grant_date,inventor_id,state,treatment
3871306,1975,3871306-3,MI,1
4024825,1977,3871306-1,MI,1
4024825,1977,3871306-3,MI,1
3882570,1975,3871306-1,MI,1
3882570,1975,3882570-3,MI,1
4846914,1989,3871316-1,MI,0
3871316,1975,3871316-1,MI,1
4308307,1981,3871316-1,MI,1
4353857,1982,3871316-1,MI,1
3871317,1975,3871317-1,MI,1
3871350,1975,3871350-1,MI,1
4209723,1980,3871350-1,MI,1
4227104,1980,3871350-1,MI,1
4318573,1982,3871350-1,MI,1
3871526,1975,3871526-1,MI,1
3871540,1975,3871540-1,MI,1
3876674,1975,3871540-1,MI,1
3927885,1975,3871585-1,MI,1
3927885,1975,3887187-2,MI,1
3871585,1975,3871585-1,MI,1
3887187,1975,3871585-1,MI,1
3887187,1975,3887187-2,MI,1
3975192,1976,3871589-1,MI,1
3985558,1976,3871589-1,MI,1
3985307,1976,3871589-1,MI,1
3985307,1976,3985307-1,MI,1
3871589,1975,3871589-1,MI,1
3871589,1975,3871589-2,MI,1
4173219,1979,3871589-2,MI,1
6726004,2004,3871589-2,MN,0
4260379,1981,3871589-2,MI,1
4260379,1981,4260379-1,MI,1
3871627,1975,3871627-1,MI,1
4451050,1984,3871669-1,MI,1
4450614,1984,3871669-1,MI,1
4497496,1985,3871669-1,MI,0
4526386,1985,3871669-1,MI,0
4554723,1985,3871669-1,MI,0
4574461,1986,3871669-1,MI,0
4579514,1986,3871669-1,MI,0
4580964,1986,3871669-1,MI,0
4705277,1987,3871669-1,MI,0
3871669,1975,3871669-1,MI,1
3987663,1976,3871669-1,MI,1
4155560,1979,3871669-1,NC,0
4243235,1981,3871669-1,MI,1
4243232,1981,3871669-1,NC,0
3871670,1975,3871670-1,MI,1
4296313,1981,3871670-1,MI,1
4438259,1984,3871684-2,MI,1
4438259,1984,3909477-2,MI,1
4607078,1986,3871684-2,MI,0
4608433,1986,3871684-2,MI,0
4608433,1986,3909477-2,MI,0
4329474,1982,3871684-2,MI,1
3973798,1976,3871704-1,MI,1
3871704,1975,3871704-1,MI,1
3871704,1975,3871704-2,MI,1
3871704,1975,3871704-3,MI,1
4153292,1979,3871704-1,MI,1
4153292,1979,4104745-1,MI,1
4477118,1984,3871704-2,MI,1
4367895,1983,3871704-2,MI,1
4367895,1983,4104745-1,MI,1
5184871,1993,3871704-3,MI,0
5328234,1994,3871704-3,MI,0
5328234,1994,4349339-1,MI,0
4082355,1978,3871704-3,MI,1
4154475,1979,3871704-3,MI,1
4154475,1979,4104745-1,MI,1
4179157,1979,3871704-3,MI,1
4179157,1979,4104745-1,MI,1
3968814,1976,3871717-1,MI,1
3968814,1976,3889467-2,MI,1
3871717,1975,3871717-1,MI,1
3889467,1975,3871717-1,MI,1
3889467,1975,3889467-2,MI,1
3889467,1975,3889467-3,MI,1
4294071,1981,3871717-1,MI,1
4300583,1981,3871717-1,MI,1
4313454,1982,3871717-1,MI,1
3871720,1975,3871720-1,MI,1
3871796,1975,3871796-1,MI,1
3871850,1975,3871850-1,MI,1
4664855,1987,3871876-1,MI,0
3980472,1976,3871876-1,MI,1
3980472,1976,3871876-2,MI,1
3871876,1975,3871876-1,MI,1
3871876,1975,3871876-2,MI,1
5354353,1994,3871876-1,MI,0
5490870,1996,3871876-1,MI,0
4374085,1983,3871876-1,MI,0
4374085,1983,3871876-2,NY,0
4063939,1977,3871876-2,MI,1
3888663,1975,3871876-2,MI,1
4310354,1982,3871876-2,NY,0
3872038,1975,3872038-1,MI,1
3872047,1975,3872047-1,MI,1
3971730,1976,3872176-1,MI,1
3971730,1976,3872176-2,MI,1
3872176,1975,3872176-1,MI,1
3872176,1975,3872176-2,MI,1
4746735,1988,3872176-2,MI,0
4775943,1988,3872176-2,MI,0
4820671,1989,3872176-2,MI,0
3962235,1976,3872176-2,MI,1
3990843,1976,3872176-2,MI,1
3990843,1976,3990843-1,MI,1
4001147,1977,3872176-2,MI,1
4001147,1977,3909477-3,MI,1
5167946,1992,3872176-2,MI,0
5167946,1992,4332734-2,MI,0
4011160,1977,3872176-2,MI,1
4011160,1977,3909477-3,MI,1
5362838,1994,3872176-2,MI,0
5362838,1994,4332734-2,TX,0
5424063,1995,3872176-2,MI,0
5424063,1995,4326067-1,MI,0
5512176,1996,3872176-2,NJ,0
5986044,1999,3872176-2,MI,0
5986044,1999,4332734-2,MI,0
6013251,2000,3872176-2,MI,0
6013251,2000,4326067-1,MI,0
6013251,2000,4332734-2,MI,0
4139539,1979,3872176-2,MI,1
4139539,1979,3888847-2,MI,1
4144211,1979,3872176-2,MI,1
4163718,1979,3872176-2,MI,1
4163718,1979,3909477-3,MI,1
4186191,1980,3872176-2,MI,1
4256855,1981,3872176-2,MI,1
4256855,1981,3888847-2,MI,1
4331785,1982,3872176-2,MI,1
4331785,1982,3888847-2,MI,1
4351933,1982,3872176-2,MI,1
4351933,1982,3888847-2,MI,1
3872232,1975,3872232-1,MI,1
4562494,1985,3872270-1,CA,0
4562495,1985,3872270-1,CA,0
4686470,1987,3872270-1,CA,0
4823210,1989,3872270-1,CA,0
3872270,1975,3872270-1,MI,1
5383069,1995,3872270-1,Kanagawa,0
5768072,1998,3872270-1,???,0
5917679,1999,3872270-1,???,0
6028730,2000,3872270-1,Tokyo,0
3947654,1976,3872279-1,MI,1
3947653,1976,3872279-1,MI,1
3872279,1975,3872279-1,MI,1
4004042,1977,3872279-1,MI,1
4031268,1977,3872279-1,MI,1
4147916,1979,3872279-1,MI,1
3894209,1975,3872279-1,MI,1
5033834,1991,3872319-1,ID,0
5050976,1991,3872319-1,NM,0
3991961,1976,3872319-1,MI,1
5080491,1992,3872319-1,CA,0
3872319,1975,3872319-1,MI,1
3872320,1975,3872320-1,MI,1
3872438,1975,3872438-1,MI,1
3872438,1975,3872438-2,MI,1
3995255,1976,3872438-1,MI,1
4017834,1977,3872438-1,MI,1
4017834,1977,3872438-2,MI,1
4020536,1977,3872438-1,MI,1
4020536,1977,3872438-2,MI,1
3872492,1975,3872492-1,MI,1
3872515,1975,3872515-1,MI,1
3924880,1975,3872526-1,MI,1
3985511,1976,3872526-1,MI,1
3872526,1975,3872526-1,MI,1
4506405,1985,3872540-1,MI,0
4633541,1987,3872540-1,MI,0
3977039,1976,3872540-1,MI,1
3872540,1975,3872540-1,MI,1
4034434,1977,3872540-1,MI,1
D388915,1998,3872540-1,OH,0
4071920,1978,3872540-1,MI,1
4108268,1978,3872540-1,MI,1
6363571,2002,3872540-1,MI,0
6448731,2002,3872540-1,MI,0
4218798,1980,3872540-1,MI,1
4236269,1980,3872540-1,MI,1
4251896,1981,3872540-1,MI,1
4293971,1981,3872540-1,MI,1
4333202,1982,3872540-1,MI,1
3872544,1975,3872544-1,MI,1
3872548,1975,3872548-1,MI,1
3872602,1975,3872602-1,MI,1
3872638,1975,3872638-1,MI,1
4304027,1981,3872638-1,MI,1
3935943,1976,3872650-1,MI,0
3956874,1976,3872650-1,MI,0
3872650,1975,3872650-1,MI,1
3896601,1975,3872650-1,MI,0
3872666,1975,3872666-1,MI,1
3908365,1975,3872666-1,MI,0
3872687,1975,3872687-1,MI,1
3872687,1975,3872687-2,MI,1
5493874,1996,3872687-1,NJ,0
5505059,1996,3872687-1,GA,0
5901749,1999,3872687-1,TX,0
4125576,1978,3872687-1,MI,1
6289923,2001,3872687-1,???,0
6305413,2001,3872687-1,UT,0
6328060,2001,3872687-1,MD,0
6701744,2004,3872687-1,Osaka,0
4823557,1989,3872687-2,MI,0
4867231,1989,3872687-2,MI,0
5000366,1991,3872687-2,MD,0
5011104,1991,3872687-2,CA,0
5076197,1991,3872687-2,CA,0
5076065,1991,3872687-2,NM,0
5075966,1991,3872687-2,OH,0
5088470,1992,3872687-2,GA,0
5167127,1992,3872687-2,Ibaraki,0
3872689,1975,3872687-2,MI,1
5247812,1993,3872687-2,TX,0
4026272,1977,3872687-2,MI,1
4044948,1977,3872687-2,MI,1
4044948,1977,4044948-1,MI,1
4049407,1977,3872687-2,MI,1
4103509,1978,3872687-2,MI,1
4120289,1978,3872687-2,MI,1
4130110,1978,3872687-2,MI,1
4142678,1979,3872687-2,MI,1
4164975,1979,3872687-2,MI,1
4185615,1980,3872687-2,MI,1
4203422,1980,3872687-2,MI,1
4220138,1980,3872687-2,MI,1
4277946,1981,3872687-2,MI,1
4344415,1982,3872687-2,MI,1
4379390,1983,3872687-2,MI,1
4383419,1983,3872687-2,MI,1
3960055,1976,3872701-1,MI,1
3960055,1976,3942795-1,MI,1
3872701,1975,3872701-1,MI,1
4038730,1977,3872701-1,MI,1
4050350,1977,3872701-1,MI,1
4050350,1977,4050350-2,MI,1
3884063,1975,3872701-1,MI,1
3894363,1975,3872701-1,MI,1
3894363,1975,3894363-1,MI,1
3909990,1975,3872701-1,MI,1
4464826,1984,3872705-1,MI,1
4559698,1985,3872705-1,MI,0
4574460,1986,3872705-1,MI,0
4963390,1990,3872705-1,CA,0
4969414,1990,3872705-1,IN,0
3872705,1975,3872705-1,MI,1
4216806,1980,3872705-1,MI,1
4216806,1980,3913373-1,MI,1
4294006,1981,3872705-1,MI,1
4294006,1981,4294006-1,MI,1
3872709,1975,3872709-1,MI,1
4036104,1977,3872709-1,MI,1
4044679,1977,3872709-1,MI,1
4044679,1977,4044679-1,MI,1
4364300,1982,3872709-1,MI,1
4391178,1983,3872709-1,MI,1
4398446,1983,3872709-1,MI,1
4398446,1983,4398446-1,MI,1
3943744,1976,3872755-1,MI,1
3943744,1976,3872755-2,MI,1
4766757,1988,3872755-1,MI,0
4766757,1988,3872755-2,MI,0
4766757,1988,3913370-1,MI,0
3872755,1975,3872755-1,MI,1
3872755,1975,3872755-2,MI,1
4246817,1981,3872755-1,MI,0
4246817,1981,3872755-2,MI,0
4445356,1984,3872755-2,MI,1
4445356,1984,4381633-1,MI,1
4489583,1984,3872755-2,MI,1
4493200,1985,3872755-2,MI,0
4494397,1985,3872755-2,MI,0
4512174,1985,3872755-2,MI,0
4592518,1986,3872755-2,MI,0
4592518,1986,4381633-1,MI,0
4651553,1987,3872755-2,MI,0
4951540,1990,3872755-2,MI,0
4240279,1980,3872755-2,MI,1
4364254,1982,3872755-2,MI,1
4372142,1983,3872755-2,MI,1
3872797,1975,3872797-1,MI,1
4049229,1977,3872797-1,MI,1
4077330,1978,3872797-1,MI,1
4077330,1978,4077330-1,MI,1
4265183,1981,3872797-1,MI,1
4265183,1981,4265183-1,MI,1
4658538,1987,3872805-1,MI,0
4742785,1988,3872805-1,MI,0
3872805,1975,3872805-1,MI,1
3872845,1975,3872845-1,MI,1
4485789,1984,3872846-1,MI,1
4485789,1984,4235374-3,MI,1
3872846,1975,3872846-1,MI,1
3872846,1975,3872846-2,MI,1
3872846,1975,3872846-3,MI,1
4138979,1979,3872846-1,MI,1
3886915,1975,3872846-1,MI,1
4156413,1979,3872846-1,MI,1
4169440,1979,3872846-1,MI,1
4190029,1980,3872846-1,MI,1
4191146,1980,3872846-1,MI,1
4195604,1980,3872846-1,MI,1
4250857,1981,3872846-1,MI,1
4337839,1982,3872846-1,MI,1
4346776,1982,3872846-1,MI,1
4372272,1983,3872846-1,MI,1
4372272,1983,4235374-3,MI,1
4426977,1984,3872846-1,MI,1
4426977,1984,4023863-2,MI,1
4426977,1984,4235374-3,MI,1
4484192,1984,3872846-2,MI,0
4655312,1987,3872846-2,MI,0
4655312,1987,4071013-3,MI,0
4655312,1987,4294467-1,MI,0
4271798,1981,3872846-2,MI,1
4271798,1981,4184461-1,MI,1
4287865,1981,3872846-2,MI,1
4347571,1982,3872846-2,MI,1
4347571,1982,3872846-3,MI,1
4393845,1983,3872846-2,MI,1
4197767,1980,3872846-3,MI,1
4344140,1982,3872846-3,MI,1
4357662,1982,3872846-3,MI,1
4357662,1982,4142493-2,MI,1
4375668,1983,3872846-3,MI,1
4375668,1983,3915284-3,MI,1
4375668,1983,4142493-2,MI,1
3872847,1975,3872847-1,MI,1
3872847,1975,3872847-3,MI,1
3885545,1975,3872847-1,MI,1
3885545,1975,3885545-1,MI,1
3885545,1975,3885545-2,MI,1
3885545,1975,3885545-4,MI,1
4062910,1977,3872847-3,MI,1
4062910,1977,3888219-1,MI,1
3901272,1975,3872847-3,MI,1
3901272,1975,3901272-1,MI,1
4441475,1984,3872848-1,MI,1
4441475,1984,4208568-1,MI,1
3935850,1976,3872848-1,MI,1
3872848,1975,3872848-1,MI,1
4013218,1977,3872848-1,MI,1
4109687,1978,3872848-1,MI,1
4133328,1979,3872848-1,MI,1
4224044,1980,3872848-1,MI,1
3872849,1975,3872849-1,MI,1
3872867,1975,3872867-1,MI,1
3948372,1976,3872890-1,MI,1
3994095,1976,3872890-1,MI,1
3872890,1975,3872890-1,MI,1
4377215,1983,3872890-1,MI,1
3872918,1975,3872918-1,MI,1
3872949,1975,3872949-1,MI,1
4206389,1980,3872949-1,MA,0
3872955,1975,3872955-1,MI,1
4812102,1989,3872979-1,MI,0
3872979,1975,3872979-1,MI,1
3872983,1975,3872983-1,MI,1
3896741,1975,3872983-1,MI,1
3872990,1975,3872990-1,MI,1
4475769,1984,3873041-1,MI,1
4475769,1984,4065070-2,MI,1
4475769,1984,4218074-1,MI,1
3945587,1976,3873041-1,MI,1
3945587,1976,3888509-1,MI,1
4729525,1988,3873041-1,MI,0
4738485,1988,3873041-1,MI,0
3958653,1976,3873041-1,MI,1
4895317,1990,3873041-1,MI,0
4907757,1990,3873041-1,MI,0
5014925,1991,3873041-1,IL,0
4031344,1977,3873041-1,MI,1
4031344,1977,3981052-1,MI,1
5451008,1995,3873041-1,Shiga,0
4040576,1977,3873041-1,MI,1
4040576,1977,3945586-1,MI,1
5495994,1996,3873041-1,MI,0
4083512,1978,3873041-1,MI,1
4143913,1979,3873041-1,MI,1
4167277,1979,3873041-1,MI,1
4171782,1979,3873041-1,MI,1
4344589,1982,3873041-1,MI,1
4427164,1984,3873041-1,MI,1
3873094,1975,3873094-1,MI,1
3945652,1976,3873107-1,MI,1
3945652,1976,3873107-2,MI,1
3873107,1975,3873107-1,MI,1
3873107,1975,3873107-2,MI,1
4095657,1978,3873107-1,MI,1
4248419,1981,3873107-1,MI,1
5135241,1992,3873107-2,,0
4215605,1980,3873107-2,MI,1
4449506,1984,3873165-2,MI,1
4516918,1985,3873165-2,MI,0
3930759,1976,3873165-2,MI,1
4550597,1985,3873165-2,MI,0
4557342,1985,3873165-2,MI,0
4598787,1986,3873165-2,MI,0
4623031,1986,3873165-2,MI,0
4623031,1986,4207033-1,MI,0
3952827,1976,3873165-2,MI,1
4751978,1988,3873165-2,MI,0
4790522,1988,3873165-2,MI,0
4828060,1989,3873165-2,MI,0
4887682,1989,3873165-2,MI,0
4986688,1991,3873165-2,???,0
3873165,1975,3873165-2,MI,0
4014630,1977,3873165-2,MI,1
4080124,1978,3873165-2,MI,1
4207033,1980,3873165-2,MI,1
4207033,1980,4207033-1,MI,1
4248194,1981,3873165-2,MI,0
4259044,1981,3873165-2,MI,1
3907376,1975,3873165-2,MI,1
4400144,1983,3873165-2,MI,1
4400144,1983,4207033-1,MI,1
4408963,1983,3873165-2,MI,1
4415054,1983,3873165-2,MI,1
4420290,1983,3873165-2,MI,1
4422834,1983,3873165-2,MI,1
4422834,1983,4207033-1,MI,1
4588248,1986,3873176-1,MI,0
4630877,1986,3873176-1,MI,0
3873176,1975,3873176-1,MI,1
4072384,1978,3873176-1,MI,1
4494375,1985,3873249-1,MI,0
4494375,1985,4078377-1,MI,0
4544388,1985,3873249-1,MI,0
4544388,1985,4078377-1,MI,0
4621593,1986,3873249-1,MI,0
4621593,1986,4078377-1,MI,0
4655037,1987,3873249-1,MI,0
4670020,1987,3873249-1,MI,0
4686827,1987,3873249-1,MI,0
4686827,1987,4078377-1,MI,0
3873249,1975,3873249-1,MI,1
5239955,1993,3873249-1,MI,0
5269142,1993,3873249-1,,0
5307771,1994,3873249-1,WI,0
5313919,1994,3873249-1,MI,0
5396764,1995,3873249-1,MI,0
5519992,1996,3873249-1,Hy?go,0
4167207,1979,3873249-1,MI,1
4167207,1979,4167207-1,MI,1
4183213,1980,3873249-1,MI,1
4195478,1980,3873249-1,MI,1
4195478,1980,4167207-1,MI,1
4206598,1980,3873249-1,MI,1
4206598,1980,4167207-1,MI,1
4207660,1980,3873249-1,MI,1
4207660,1980,4167207-1,MI,1
4230651,1980,3873249-1,MI,1
4421717,1983,3873249-1,MI,1
3873251,1975,3873250-1,MI,1
3873250,1975,3873250-1,MI,1
4460713,1984,3873334-1,MI,1
4460713,1984,4391765-1,MI,1
4518716,1985,3873334-1,MI,0
4529741,1985,3873334-1,MI,0
4544681,1985,3873334-1,MI,0
4547529,1985,3873334-1,MI,0
4548958,1985,3873334-1,MI,0
4550125,1985,3873334-1,MI,0
4550125,1985,3933880-3,MI,0
4552901,1985,3873334-1,MI,0
4555529,1985,3873334-1,MI,0
4555529,1985,3933880-3,MI,0
4559369,1985,3873334-1,MI,0
4567212,1986,3873334-1,MI,0
3933882,1976,3873334-1,MI,1
3933882,1976,3933880-3,MI,1
3933880,1976,3873334-1,MI,1
3933880,1976,3933880-3,MI,1
4572918,1986,3873334-1,MI,0
4574149,1986,3873334-1,MI,0
4574149,1986,4088669-1,MI,0
4584324,1986,3873334-1,MI,0
4584337,1986,3873334-1,MI,0
4593049,1986,3873334-1,MI,0
4600751,1986,3873334-1,MI,0
4608396,1986,3873334-1,MI,0
4613659,1986,3873334-1,MI,0
4613659,1986,3933880-3,MI,0
4614760,1986,3873334-1,MI,0
4614760,1986,4039504-2,MI,0
4631329,1986,3873334-1,MI,0
4697026,1987,3873334-1,MI,0
4697026,1987,4344800-1,MI,0
4705878,1987,3873334-1,MI,0
4705877,1987,3873334-1,MI,0
4711928,1987,3873334-1,MI,0
4711928,1987,3933880-3,MI,0
4780486,1988,3873334-1,MI,0
4780486,1988,4344800-1,MI,0
4784879,1988,3873334-1,MI,0
4793555,1988,3873334-1,MI,0
4833218,1989,3873334-1,MI,0
4840796,1989,3873334-1,MI,0
4840796,1989,4250075-1,MI,0
4849461,1989,3873334-1,MI,0
4849461,1989,4344800-1,MI,0
4851216,1989,3873334-1,MI,0
4874667,1989,3873334-1,MI,0
4882368,1989,3873334-1,MI,0
4882368,1989,3933880-3,MI,0
4898920,1990,3873334-1,MI,0
4898920,1990,4454288-1,MI,0
3971818,1976,3873334-1,MI,1
3971818,1976,3971818-2,MI,1
4906718,1990,3873334-1,MI,0
4908208,1990,3873334-1,MI,0
4921880,1990,3873334-1,MI,0
4921880,1990,4344800-1,MI,0
4923754,1990,3873334-1,MI,0
4923754,1990,4344800-1,MI,0
4935482,1990,3873334-1,MI,0
4946874,1990,3873334-1,MI,0
4946874,1990,4344800-1,MI,0
4951657,1990,3873334-1,MI,0
4965366,1990,3873334-1,IL,0
4985564,1991,3873334-1,???,0
4990360,1991,3873334-1,MI,0
5001186,1991,3873334-1,MI,0
5008115,1991,3873334-1,MI,0
5009957,1991,3873334-1,MI,0
5017671,1991,3873334-1,MI,0
5035894,1991,3873334-1,MI,0
5049610,1991,3873334-1,Chiba-ken,0
5049687,1991,3873334-1,TX,0
3989667,1976,3873334-1,MI,1
3989667,1976,3971818-2,MI,1
3989668,1976,3873334-1,MI,1
3989668,1976,3989668-1,MI,1
5063102,1991,3873334-1,MI,0
5066698,1991,3873334-1,NJ,0
5077248,1991,3873334-1,???,0
5110966,1992,3873334-1,MI,0
5124211,1992,3873334-1,???,0
5136063,1992,3873334-1,GA,0
5153238,1992,3873334-1,MI,0
5162388,1992,3873334-1,TX,0
5162559,1992,3873334-1,Hessen,0
5169879,1992,3873334-1,MI,0
3873334,1975,3873334-1,MI,1
3873334,1975,3873334-2,MI,1
5188864,1993,3873334-1,MI,0
5194460,1993,3873334-1,MI,0
4011197,1977,3873334-1,MI,1
5239098,1993,3873334-1,PA,0
5238987,1993,3873334-1,PA,0
5254644,1993,3873334-1,???,0
5276122,1994,3873334-1,???,0
5279897,1994,3873334-1,DE,0
4024091,1977,3873334-1,MI,1
4024091,1977,3989668-1,MI,1
5348771,1994,3873334-1,MI,0
4026835,1977,3873334-1,MI,1
4026835,1977,3989668-1,MI,1
4026842,1977,3873334-1,MI,1
4026842,1977,3989668-1,MI,1
4026845,1977,3873334-1,MI,1
4026845,1977,3884875-1,MI,1
4026845,1977,3989668-1,MI,1
5370937,1994,3873334-1,MI,0
5372879,1994,3873334-1,????,0
4032502,1977,3873334-1,MI,1
4032502,1977,3873334-2,MI,1
4032502,1977,3971818-2,MI,1
4039505,1977,3873334-1,MI,1
4039505,1977,4039504-2,MI,1
4039504,1977,3873334-1,MI,1
4039504,1977,4039504-2,MI,1
5494546,1996,3873334-1,Ontario,0
5565048,1996,3873334-1,MI,0
5608093,1997,3873334-1,Hessen,0
5609554,1997,3873334-1,???,0
4066603,1978,3873334-1,MI,1
4066603,1978,4039504-2,MI,1
4070329,1978,3873334-1,MI,1
4070329,1978,4039504-2,MI,1
4070328,1978,3873334-1,MI,1
4070328,1978,4039504-2,MI,1
5696210,1997,3873334-1,MI,0
5696208,1997,3873334-1,Campania,0
4079037,1978,3873334-1,MI,1
4079037,1978,3890334-2,MI,1
4079037,1978,3933880-3,MI,1
4116919,1978,3873334-1,MI,1
4116919,1978,3933880-3,MI,1
6028124,2000,3873334-1,MI,0
6040353,2000,3873334-1,MI,0
4152315,1979,3873334-1,MI,1
4152315,1979,3933880-3,MI,1
4162243,1979,3873334-1,MI,1
4162243,1979,3933880-3,MI,1
4177322,1979,3873334-1,MI,1
4177322,1979,4039504-2,MI,1
4234697,1980,3873334-1,MI,1
4234697,1980,4039504-2,MI,1
4239674,1980,3873334-1,MI,1
4239674,1980,4039504-2,MI,1
4252932,1981,3873334-1,MI,1
4252932,1981,4039504-2,MI,1
4265792,1981,3873334-1,MI,1
4265792,1981,4039504-2,MI,1
4268655,1981,3873334-1,MI,1
4268655,1981,4039504-2,MI,1
4269963,1981,3873334-1,MI,1
4269963,1981,4039504-2,MI,1
4271289,1981,3873334-1,MI,1
4271289,1981,4039504-2,MI,1
4272623,1981,3873334-1,MI,1
4272623,1981,4039504-2,MI,1
4272415,1981,3873334-1,MI,1
4272415,1981,4039504-2,MI,1
4279792,1981,3873334-1,MI,1
4279792,1981,4039504-2,MI,1
4284539,1981,3873334-1,MI,1
4284539,1981,4039504-2,MI,1
4292422,1981,3873334-1,MI,1
4292422,1981,4039504-2,MI,1
4293676,1981,3873334-1,MI,1
4293676,1981,4039504-2,MI,1
4374967,1983,3873334-1,MI,1
4374967,1983,3909434-1,MI,1
4374967,1983,3933880-3,MI,1
3914199,1975,3873334-1,MI,1
3914199,1975,3873334-2,MI,1
4391765,1983,3873334-1,MI,1
4391765,1983,4391765-1,MI,1
4402908,1983,3873334-1,MI,1
4087585,1978,3873334-2,MI,1
4163081,1979,3873334-2,MI,1
3935329,1976,3873348-1,VA,0
3935329,1976,3873348-2,MI,0
3873348,1975,3873348-1,MI,1
3873348,1975,3873348-2,MI,1
4648832,1987,3873348-2,MI,0
4755339,1988,3873348-2,MI,0
4826417,1989,3873348-2,MI,0
4242463,1980,3873348-2,MI,1
3940262,1976,3873392-1,MI,0
3940262,1976,3873392-2,MI,0
3873392,1975,3873392-1,MI,1
3873392,1975,3873392-2,MI,1
4317931,1982,3873392-1,MI,1
4317931,1982,3916019-1,MI,1
4317931,1982,4066562-1,MI,1
4341903,1982,3873392-1,MI,1
4341903,1982,3916019-1,MI,1
4341903,1982,4066562-1,MI,1
3948618,1976,3873392-2,MI,1
3950145,1976,3873392-2,MI,1
4873353,1989,3873392-2,LA,0
4910173,1990,3873392-2,MI,0
4921925,1990,3873392-2,LA,0
4970281,1990,3873392-2,???,0
5009960,1991,3873392-2,,0
5013608,1991,3873392-2,CA,0
5041336,1991,3873392-2,Kanagawa,0
5045398,1991,3873392-2,CA,0
5100843,1992,3873392-2,Hessen,0
3996740,1976,3873392-2,MI,1
5166000,1992,3873392-2,OH,0
5179047,1993,3873392-2,????,0
4005993,1977,3873392-2,MI,1
4005993,1977,4005992-1,MI,1
4005992,1977,3873392-2,MI,1
4005992,1977,4005992-1,MI,1
5194337,1993,3873392-2,Aichi,0
5196058,1993,3873392-2,UT,0
5198487,1993,3873392-2,CA,0
5201946,1993,3873392-2,IL,0
5208283,1993,3873392-2,NJ,0
5209979,1993,3873392-2,LA,0
5354505,1994,3873392-2,,0
4052171,1977,3873392-2,MI,1
4082517,1978,3873392-2,MI,1
4082517,1978,4005992-1,MI,1
4175927,1979,3873392-2,MI,1
4182120,1980,3873392-2,MI,1
4191536,1980,3873392-2,MI,1
4266946,1981,3873392-2,MI,1
4317657,1982,3873392-2,MI,1
3873417,1975,3873417-1,Rheinland-,0
3873417,1975,3873417-2,MI,0
3884964,1975,3873417-1,Rheinland-,0
3884964,1975,3873417-2,MI,0
4125508,1978,3873417-1,MI,1
4154725,1979,3873417-1,MI,1
4154725,1979,3873417-2,MI,1
4154725,1979,4007305-3,MI,1
3922390,1975,3873417-2,MI,1
4529451,1985,3873417-2,MI,0
4531978,1985,3873417-2,MI,0
3954645,1976,3873417-2,MI,1
3954645,1976,3954645-2,MI,1
4000082,1976,3873417-2,MI,1
4032466,1977,3873417-2,MI,1
4032466,1977,4007305-3,MI,1
4085000,1978,3873417-2,MI,1
4085000,1978,4085000-1,MI,1
4108669,1978,3873417-2,MI,1
4116713,1978,3873417-2,MI,1
4116713,1978,4007305-3,MI,1
4124414,1978,3873417-2,MI,1
4124414,1978,3954645-2,MI,1
4124414,1978,4007305-3,MI,1
4182637,1980,3873417-2,MI,1
4182637,1980,3954645-2,MI,1
4182637,1980,4007305-3,MI,1
3994792,1976,3873488-1,CA,0
3994792,1976,3873488-2,MI,0
3994792,1976,3873488-3,MI,0
3998776,1976,3873488-1,CA,0
3998776,1976,3873488-2,MI,0
3998776,1976,3873488-3,MI,0
3873488,1975,3873488-1,MI,1
3873488,1975,3873488-2,MI,1
3873488,1975,3873488-3,MI,1
4017442,1977,3873488-1,CA,0
4017442,1977,3873488-2,MI,0
4017442,1977,3873488-3,MI,0
4017372,1977,3873488-1,CA,0
4017372,1977,3873488-2,MI,0
4017372,1977,3873488-3,MI,0
4056501,1977,3873488-1,CA,0
4056501,1977,3873488-2,MI,0
4056501,1977,3873488-3,MI,0
3882009,1975,3873488-1,CA,0
3882009,1975,3873488-2,MI,0
3882009,1975,3873488-3,MI,0
4093663,1978,3873488-1,CA,0
4093663,1978,3931235-1,MI,0
4175196,1979,3873488-1,CA,0
4175196,1979,3931235-1,MI,0
4225407,1980,3873488-1,CA,0
4225407,1980,3873488-2,MI,0
4225407,1980,3873488-3,MI,0
4225406,1980,3873488-1,MI,1
4225406,1980,3873488-2,MI,1
4225406,1980,3873488-3,MI,1
4240982,1980,3873488-1,CA,0
4240982,1980,3931235-1,MI,0
4260826,1981,3873488-1,CA,0
4260826,1981,3931235-1,MI,0
4444977,1984,3873488-2,MI,0
4525526,1985,3873488-2,MI,0
4525526,1985,4178205-2,MI,0
4643940,1987,3873488-2,MI,0
4643940,1987,4049736-4,MI,0
4654100,1987,3873488-2,MI,0
4654100,1987,4049736-4,MI,0
4704324,1987,3873488-2,MI,0
4704324,1987,3898247-4,MI,0
4704324,1987,4054194-1,CA,0
4704324,1987,4062853-1,MI,0
4704324,1987,4178205-2,MI,0
4769148,1988,3873488-2,MI,0
4769148,1988,3898247-4,MI,0
4797187,1989,3873488-2,MI,0
4797187,1989,3898247-4,MI,0
4797187,1989,4062853-1,MI,0
4797187,1989,4178205-2,MI,0
4797456,1989,3873488-2,MI,0
4797456,1989,3898247-4,MI,0
4806439,1989,3873488-2,MI,0
4828700,1989,3873488-2,MI,0
4828700,1989,3898247-4,MI,0
4839203,1989,3873488-2,MI,0
4839203,1989,3898247-4,MI,0
