number	inventor_id	assignee_id	date
4153481	4149702-2	cd844a9bdd87dac49a9ae7c6bd4d2dee	1979-05-08
4153548	3861887-1	bb76781b544ec6a618ca6d6518d9c9f0	1979-05-08
4153548	3861887-1	bb76781b544ec6a618ca6d6518d9c9f0	1979-05-08
4153571	3860521-2	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-08
4153571	4099985-2	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-08
4153571	3860521-2	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-08
4153571	4099985-2	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-08
4153579	4051073-1	8d5907a4804a4989a3a6b6555fabb74c	1979-05-08
4153579	4051073-2	8d5907a4804a4989a3a6b6555fabb74c	1979-05-08
4153579	4051073-1	8d5907a4804a4989a3a6b6555fabb74c	1979-05-08
4153579	4051073-2	8d5907a4804a4989a3a6b6555fabb74c	1979-05-08
4153581	3994973-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-08
4153581	3994973-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-08
4153612	3910928-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-08
4153612	3910928-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-08
4153636	4069346-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-08
4153636	4069346-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-08
4153642	4153642-1	34c85e55850d5d5fa4de7a86f722d798	1979-05-08
4153642	4153642-1	34c85e55850d5d5fa4de7a86f722d798	1979-05-08
4153707	3859441-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-08
4153707	3859441-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-08
4153717	3862956-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-08
4153717	3862956-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-08
4153868	4023988-1	bd7698208472466cb1537aa756590e09	1979-05-08
4153868	4023988-1	bd7698208472466cb1537aa756590e09	1979-05-08
4154055	4154055-1	bd7698208472466cb1537aa756590e09	1979-05-15
4154055	4154055-2	bd7698208472466cb1537aa756590e09	1979-05-15
4154055	4154055-1	bd7698208472466cb1537aa756590e09	1979-05-15
4154055	4154055-2	bd7698208472466cb1537aa756590e09	1979-05-15
4154118	4154118-1	49a239446a83dfc26977c29e09119ade	1979-05-15
4154118	4095487-6	49a239446a83dfc26977c29e09119ade	1979-05-15
4154118	4154118-1	49a239446a83dfc26977c29e09119ade	1979-05-15
4154118	4095487-6	49a239446a83dfc26977c29e09119ade	1979-05-15
4154139	3884116-1	15ec012f6b948855898fde221ed54b55	1979-05-15
4154139	3884116-1	15ec012f6b948855898fde221ed54b55	1979-05-15
4154146	3965222-1	738cf138c819bd9bc6c970fff165c76f	1979-05-15
4154146	3965222-1	738cf138c819bd9bc6c970fff165c76f	1979-05-15
4154147	3967849-1	b99235f55a47edef44121080a9087443	1979-05-15
4154147	3967849-1	b99235f55a47edef44121080a9087443	1979-05-15
4154207	4154207-1	bd7698208472466cb1537aa756590e09	1979-05-15
4154207	4154207-1	bd7698208472466cb1537aa756590e09	1979-05-15
4154260	4078384-1	4363921fdcafcc01a92813bc32202b10	1979-05-15
4154260	4078384-1	4363921fdcafcc01a92813bc32202b10	1979-05-15
4154326	4141284-1	91c57b359e94a8330a6226e6f090cb96	1979-05-15
4154326	4141284-1	91c57b359e94a8330a6226e6f090cb96	1979-05-15
4154419	4154419-1	97727f13e19d4526063cc7f187ec356c	1979-05-15
4154419	4154419-1	97727f13e19d4526063cc7f187ec356c	1979-05-15
4154447	4154447-1	8f3b85735cf6ac390269493ec60cd871	1979-05-15
4154447	4049286-1	8f3b85735cf6ac390269493ec60cd871	1979-05-15
4154447	4154447-1	8f3b85735cf6ac390269493ec60cd871	1979-05-15
4154447	4049286-1	8f3b85735cf6ac390269493ec60cd871	1979-05-15
4154473	4154473-1	b081a33b36326c0e78d27609b8a08a72	1979-05-15
4154473	4154473-2	b081a33b36326c0e78d27609b8a08a72	1979-05-15
4154473	4154473-1	b081a33b36326c0e78d27609b8a08a72	1979-05-15
4154473	4154473-2	b081a33b36326c0e78d27609b8a08a72	1979-05-15
4154474	4154474-1	dac797665d5060e4ba5b439d35bb27da	1979-05-15
4154474	4154474-2	dac797665d5060e4ba5b439d35bb27da	1979-05-15
4154474	4154474-1	dac797665d5060e4ba5b439d35bb27da	1979-05-15
4154474	4154474-2	dac797665d5060e4ba5b439d35bb27da	1979-05-15
4154475	3871704-3	c6ae71201c607aad22bf2d427627a936	1979-05-15
4154475	4104745-1	c6ae71201c607aad22bf2d427627a936	1979-05-15
4154475	4154475-3	c6ae71201c607aad22bf2d427627a936	1979-05-15
4154475	3871704-3	c6ae71201c607aad22bf2d427627a936	1979-05-15
4154475	4104745-1	c6ae71201c607aad22bf2d427627a936	1979-05-15
4154475	4154475-3	c6ae71201c607aad22bf2d427627a936	1979-05-15
4154533	4015319-1	f17b9882369907a3a2381e3124e17591	1979-05-15
4154533	4015319-1	f17b9882369907a3a2381e3124e17591	1979-05-15
4154544	4101227-1	d1398639ae68c43f919489b9b08f11c3	1979-05-15
4154544	4101227-1	d1398639ae68c43f919489b9b08f11c3	1979-05-15
4154555	3884590-1	503a76b6825d9915a18796b90ff62d9c	1979-05-15
4154555	3884590-1	503a76b6825d9915a18796b90ff62d9c	1979-05-15
4154637	4154637-1	b02b2ed9603ef0d94bf34b1da500033e	1979-05-15
4154637	4154637-1	b02b2ed9603ef0d94bf34b1da500033e	1979-05-15
4154641	3969172-1	b64ee05d2c8705aedb6a84c3080ea554	1979-05-15
4154641	3969172-1	b64ee05d2c8705aedb6a84c3080ea554	1979-05-15
4154666	4036729-1	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-15
4154666	4036729-2	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-15
4154666	4036729-1	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-15
4154666	4036729-2	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-15
4154704	3927186-2	3c1ace36180294763e1c7ca61aa609f3	1979-05-15
4154704	3927186-1	3c1ace36180294763e1c7ca61aa609f3	1979-05-15
4154704	3927186-2	3c1ace36180294763e1c7ca61aa609f3	1979-05-15
4154704	3927186-1	3c1ace36180294763e1c7ca61aa609f3	1979-05-15
4154725	3873417-2	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-15
4154725	3873417-1	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-15
4154725	4007305-3	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-15
4154725	3873417-2	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-15
4154725	3873417-1	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-15
4154725	4007305-3	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-15
4154748	4154748-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154748	3880887-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154748	4154748-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154748	3880887-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154764	3904679-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154764	3904679-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154782	4086900-1	e2e9caae43d94bc3cec0c7288fa2c5c3	1979-05-15
4154782	4154782-2	e2e9caae43d94bc3cec0c7288fa2c5c3	1979-05-15
4154782	4086900-1	e2e9caae43d94bc3cec0c7288fa2c5c3	1979-05-15
4154782	4154782-2	e2e9caae43d94bc3cec0c7288fa2c5c3	1979-05-15
4154784	3938842-1	ce12cb389c5062fc0457cf1a560ff637	1979-05-15
4154784	3938842-1	ce12cb389c5062fc0457cf1a560ff637	1979-05-15
4154811	4154811-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-15
4154811	4154811-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-15
4154811	4108113-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-15
4154811	4154811-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-15
4154811	4154811-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-15
4154811	4108113-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-15
4154926	3890372-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154926	3890372-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154938	4107295-3	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154938	4107295-3	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154939	4107295-3	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154939	4107295-3	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154940	4107295-3	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154940	4107295-3	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154950	3864387-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154950	3864387-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-15
4154971	3862974-3	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-15
4154971	4069346-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-15
4154971	3862974-3	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-15
4154971	4069346-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-15
4154996	4154996-1	448cf172023f9c593a1fb6bde7fe461b	1979-05-15
4154996	4154996-1	448cf172023f9c593a1fb6bde7fe461b	1979-05-15
4155032	4001665-1	ce12cb389c5062fc0457cf1a560ff637	1979-05-15
4155032	4155032-2	ce12cb389c5062fc0457cf1a560ff637	1979-05-15
4155032	4001665-1	ce12cb389c5062fc0457cf1a560ff637	1979-05-15
4155032	4155032-2	ce12cb389c5062fc0457cf1a560ff637	1979-05-15
4155062	4155062-1	cc132c94edf1f27c57830ae2dd1cc77f	1979-05-15
4155062	4044322-1	cc132c94edf1f27c57830ae2dd1cc77f	1979-05-15
4155062	4155062-1	cc132c94edf1f27c57830ae2dd1cc77f	1979-05-15
4155062	4044322-1	cc132c94edf1f27c57830ae2dd1cc77f	1979-05-15
4155200	4155200-1	d01f15e44e778d65f4aef36734633ce6	1979-05-22
4155200	4155200-1	d01f15e44e778d65f4aef36734633ce6	1979-05-22
4155228	3863467-1	9cc20cbebd1093b6e909909128ea9cea	1979-05-22
4155228	4155228-2	9cc20cbebd1093b6e909909128ea9cea	1979-05-22
4155228	4000631-1	9cc20cbebd1093b6e909909128ea9cea	1979-05-22
4155228	4000631-2	9cc20cbebd1093b6e909909128ea9cea	1979-05-22
4155228	3863467-1	9cc20cbebd1093b6e909909128ea9cea	1979-05-22
4155228	4155228-2	9cc20cbebd1093b6e909909128ea9cea	1979-05-22
4155228	4000631-1	9cc20cbebd1093b6e909909128ea9cea	1979-05-22
4155228	4000631-2	9cc20cbebd1093b6e909909128ea9cea	1979-05-22
4155236	4008702-1	bcc4305a367f3442eef3e78072794261	1979-05-22
4155236	4008702-1	bcc4305a367f3442eef3e78072794261	1979-05-22
4155237	4008702-1	bcc4305a367f3442eef3e78072794261	1979-05-22
4155237	4008702-1	bcc4305a367f3442eef3e78072794261	1979-05-22
4155271	4000662-1	38d9d19922af362937e222c81fbda28b	1979-05-22
4155271	4000662-1	38d9d19922af362937e222c81fbda28b	1979-05-22
4155340	3943904-1	45eb1a916df84fafc17ea4ffbdcf207d	1979-05-22
4155340	4155340-2	45eb1a916df84fafc17ea4ffbdcf207d	1979-05-22
4155340	3943904-1	45eb1a916df84fafc17ea4ffbdcf207d	1979-05-22
4155340	4155340-2	45eb1a916df84fafc17ea4ffbdcf207d	1979-05-22
4155341	3943904-1	45eb1a916df84fafc17ea4ffbdcf207d	1979-05-22
4155341	4155340-2	45eb1a916df84fafc17ea4ffbdcf207d	1979-05-22
4155341	3943904-1	45eb1a916df84fafc17ea4ffbdcf207d	1979-05-22
4155341	4155340-2	45eb1a916df84fafc17ea4ffbdcf207d	1979-05-22
4155428	3887282-1	38d9d19922af362937e222c81fbda28b	1979-05-22
4155428	3887282-1	38d9d19922af362937e222c81fbda28b	1979-05-22
4155443	4155443-1	b177f48d9a8af73465de1b96ee42a9a0	1979-05-22
4155443	4155443-1	b177f48d9a8af73465de1b96ee42a9a0	1979-05-22
4155451	4155451-1	8b24cefdac0897a66c3fea3956d45326	1979-05-22
4155451	4155451-1	8b24cefdac0897a66c3fea3956d45326	1979-05-22
4155472	4155472-1	4bcf1149dab7738d933a859c2fb61d86	1979-05-22
4155472	4155472-1	4bcf1149dab7738d933a859c2fb61d86	1979-05-22
4155492	4033403-1	9f63a66c8287f6adb4e2fa2b755d56b1	1979-05-22
4155492	4033403-1	9f63a66c8287f6adb4e2fa2b755d56b1	1979-05-22
4155502	3884353-1	edf3b4da7080c483d4757b3f8081324d	1979-05-22
4155502	3884353-1	edf3b4da7080c483d4757b3f8081324d	1979-05-22
4155713	3965149-1	bd7698208472466cb1537aa756590e09	1979-05-22
4155713	3965149-1	bd7698208472466cb1537aa756590e09	1979-05-22
4155746	3862974-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155746	3940389-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155746	3862974-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155746	3940389-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155795	3918878-1	3c1ace36180294763e1c7ca61aa609f3	1979-05-22
4155795	4106970-2	3c1ace36180294763e1c7ca61aa609f3	1979-05-22
4155795	3927186-2	3c1ace36180294763e1c7ca61aa609f3	1979-05-22
4155795	3918878-1	3c1ace36180294763e1c7ca61aa609f3	1979-05-22
4155795	4106970-2	3c1ace36180294763e1c7ca61aa609f3	1979-05-22
4155795	3927186-2	3c1ace36180294763e1c7ca61aa609f3	1979-05-22
4155824	3860546-1	34c85e55850d5d5fa4de7a86f722d798	1979-05-22
4155824	3860546-1	34c85e55850d5d5fa4de7a86f722d798	1979-05-22
4155842	3972522-1	ce12cb389c5062fc0457cf1a560ff637	1979-05-22
4155842	4155842-2	ce12cb389c5062fc0457cf1a560ff637	1979-05-22
4155842	3972522-1	ce12cb389c5062fc0457cf1a560ff637	1979-05-22
4155842	4155842-2	ce12cb389c5062fc0457cf1a560ff637	1979-05-22
4155907	4058520-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155907	3900471-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155907	4134996-4	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155907	4134996-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155907	4058520-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155907	3900471-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155907	4134996-4	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155907	4134996-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155965	4155965-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155965	4155965-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-22
4155969	3879155-1	5ee4bf42f2a9256614f2fb34d22e6b8b	1979-05-22
4155969	3879155-1	5ee4bf42f2a9256614f2fb34d22e6b8b	1979-05-22
4156012	3886164-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156012	3865831-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156012	3886164-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156012	3865831-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156014	3862956-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156014	3862956-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156015	3862956-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156015	3862956-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156040	4156040-1	bd7698208472466cb1537aa756590e09	1979-05-22
4156040	4156040-2	bd7698208472466cb1537aa756590e09	1979-05-22
4156040	4156040-1	bd7698208472466cb1537aa756590e09	1979-05-22
4156040	4156040-2	bd7698208472466cb1537aa756590e09	1979-05-22
4156073	4024112-1	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-22
4156073	4024112-1	db43dc456ce5c6a79ebd04ecc13efea3	1979-05-22
4156087	3904679-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156087	3904679-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156088	4018803-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156088	4018803-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156089	4018803-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156089	4018803-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156091	4018803-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156091	4018803-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156092	4018803-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156092	4018803-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-22
4156191	4156191-1	45eb1a916df84fafc17ea4ffbdcf207d	1979-05-22
4156191	4156191-2	45eb1a916df84fafc17ea4ffbdcf207d	1979-05-22
4156191	4156191-1	45eb1a916df84fafc17ea4ffbdcf207d	1979-05-22
4156191	4156191-2	45eb1a916df84fafc17ea4ffbdcf207d	1979-05-22
4156260	4156260-1	b5090e9dbaf742dd0879631fe96f80ec	1979-05-22
4156260	4156260-1	b5090e9dbaf742dd0879631fe96f80ec	1979-05-22
4156299	4156299-1	d3ae5ea896e390dc260536aba330d219	1979-05-29
4156299	4156299-1	d3ae5ea896e390dc260536aba330d219	1979-05-29
4156320	3900948-1	b445988ad2817797a58ce7da2e5e31b8	1979-05-29
4156320	3900948-1	b445988ad2817797a58ce7da2e5e31b8	1979-05-29
4156327	3948620-1	7bc7d65cdd0d61b5e6168fd4513429f2	1979-05-29
4156327	3948620-1	7bc7d65cdd0d61b5e6168fd4513429f2	1979-05-29
4156348	4156348-1	4363921fdcafcc01a92813bc32202b10	1979-05-29
4156348	4156348-1	4363921fdcafcc01a92813bc32202b10	1979-05-29
4156411	4131098-2	49a239446a83dfc26977c29e09119ade	1979-05-29
4156411	3978833-1	49a239446a83dfc26977c29e09119ade	1979-05-29
4156411	4131098-2	49a239446a83dfc26977c29e09119ade	1979-05-29
4156411	3978833-1	49a239446a83dfc26977c29e09119ade	1979-05-29
4156413	3872846-1	4363921fdcafcc01a92813bc32202b10	1979-05-29
4156413	3872846-1	4363921fdcafcc01a92813bc32202b10	1979-05-29
4156416	4156416-1	8d5907a4804a4989a3a6b6555fabb74c	1979-05-29
4156416	4156416-2	8d5907a4804a4989a3a6b6555fabb74c	1979-05-29
4156416	3990534-1	8d5907a4804a4989a3a6b6555fabb74c	1979-05-29
4156416	4156416-1	8d5907a4804a4989a3a6b6555fabb74c	1979-05-29
4156416	4156416-2	8d5907a4804a4989a3a6b6555fabb74c	1979-05-29
4156416	3990534-1	8d5907a4804a4989a3a6b6555fabb74c	1979-05-29
4156487	4156487-1	9a4bc08d58687a98f32be292ec11548b	1979-05-29
4156487	4013307-2	9a4bc08d58687a98f32be292ec11548b	1979-05-29
4156487	4156487-1	9a4bc08d58687a98f32be292ec11548b	1979-05-29
4156487	4013307-2	9a4bc08d58687a98f32be292ec11548b	1979-05-29
4156518	3933166-3	87aa385a4bad93442f0466f47d917119	1979-05-29
4156518	3933166-3	87aa385a4bad93442f0466f47d917119	1979-05-29
4156536	4156536-1	b3e190938eeb7b99994eb9eaeac70741	1979-05-29
4156536	4156536-1	b3e190938eeb7b99994eb9eaeac70741	1979-05-29
4156541	3999789-1	651cba356618cc8ec443503893635766	1979-05-29
4156541	4156541-2	651cba356618cc8ec443503893635766	1979-05-29
4156541	3999789-1	651cba356618cc8ec443503893635766	1979-05-29
4156541	4156541-2	651cba356618cc8ec443503893635766	1979-05-29
4156546	4156546-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-29
4156546	4156546-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-29
4156546	4156546-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-29
4156546	4156546-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-29
4156547	4156547-1	99c761eedaa3887e9aa23c6d81d43637	1979-05-29
4156547	4156547-1	99c761eedaa3887e9aa23c6d81d43637	1979-05-29
4156669	4134872-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-29
4156669	4134872-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-29
4156733	3862956-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-29
4156733	3862956-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-29
4156768	4096129-1	443e10f634db52e94171f1c3edea1f31	1979-05-29
4156768	4096129-1	443e10f634db52e94171f1c3edea1f31	1979-05-29
4156775	3901816-3	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-29
4156775	4156775-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-29
4156775	3901816-3	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-29
4156775	4156775-2	68f31ecdaa3b3827bbd64e60cd21d9da	1979-05-29
4156781	4049678-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-29
4156781	4049678-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-29
4156782	3904679-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-29
4156782	3904679-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-05-29
4156866	4156866-1	732d50b0db3d858d2404fd8ce7249d2b	1979-05-29
4156866	4156866-1	732d50b0db3d858d2404fd8ce7249d2b	1979-05-29
4157011	3893292-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157011	3893292-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157013	3982390-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157013	3982390-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157030	4157030-1	4363921fdcafcc01a92813bc32202b10	1979-06-05
4157030	4157030-1	4363921fdcafcc01a92813bc32202b10	1979-06-05
4157033	4157033-1	c0d3a27d8fb7ae2169b27140804fae2f	1979-06-05
4157033	4157033-2	c0d3a27d8fb7ae2169b27140804fae2f	1979-06-05
4157033	4157033-1	c0d3a27d8fb7ae2169b27140804fae2f	1979-06-05
4157033	4157033-2	c0d3a27d8fb7ae2169b27140804fae2f	1979-06-05
4157046	3862581-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157046	3862581-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157052	4157052-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157052	4157052-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157085	4157085-1	c8b08ef1d064f9d5b743cdf01e585cac	1979-06-05
4157085	4157085-1	c8b08ef1d064f9d5b743cdf01e585cac	1979-06-05
4157105	4157105-1	3ce16b63b84bd8b68fdd4b2dbd115203	1979-06-05
4157105	4157105-1	3ce16b63b84bd8b68fdd4b2dbd115203	1979-06-05
4157106	3954356-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157106	3954356-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157107	3954356-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157107	3954356-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157148	4157148-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-06-05
4157148	4157148-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-06-05
4157221	4157221-1	df994067e5c64ca0a0d81d4bf1e5ff19	1979-06-05
4157221	4157221-1	df994067e5c64ca0a0d81d4bf1e5ff19	1979-06-05
4157282	3890478-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157282	3890478-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157398	3862956-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-06-05
4157398	3862956-2	c817a9a93a8e4237ea3a6992adb7f02f	1979-06-05
4157413	3938842-1	ce12cb389c5062fc0457cf1a560ff637	1979-06-05
4157413	3938842-1	ce12cb389c5062fc0457cf1a560ff637	1979-06-05
4157416	4157416-1	5c121231e38399baa66919b1ffb656c0	1979-06-05
4157416	4157416-1	5c121231e38399baa66919b1ffb656c0	1979-06-05
4157427	4157427-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157427	4157427-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-05
4157441	4109082-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-06-05
4157441	4109082-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-06-05
4157448	4049678-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-06-05
4157448	4049678-1	c817a9a93a8e4237ea3a6992adb7f02f	1979-06-05
4157498	4046513-1	aebcf43f99e6d004f69fc93ea19d133b	1979-06-05
4157498	4046513-1	aebcf43f99e6d004f69fc93ea19d133b	1979-06-05
4157607	3913198-2	bd7698208472466cb1537aa756590e09	1979-06-12
4157607	3913198-2	bd7698208472466cb1537aa756590e09	1979-06-12
4157634	4157634-1	a821f2c5fcf9f746dad24717f050d320	1979-06-12
4157634	4157634-1	a821f2c5fcf9f746dad24717f050d320	1979-06-12
4157648	4157648-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-06-12
4157648	3862864-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-06-12
4157648	4157648-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-06-12
4157648	3862864-1	68f31ecdaa3b3827bbd64e60cd21d9da	1979-06-12
4157670	3917260-2	7499504c3dc0d6b00db44dea8dfd6343	1979-06-12
4157670	3917260-2	7499504c3dc0d6b00db44dea8dfd6343	1979-06-12
4157740	4157740-1	bd7698208472466cb1537aa756590e09	1979-06-12
4157740	4157740-1	bd7698208472466cb1537aa756590e09	1979-06-12
4157746	4147914-1	1f56e5ebde7584fddbb258517644c712	1979-06-12
4157746	4147914-1	1f56e5ebde7584fddbb258517644c712	1979-06-12
4157747	3874538-2	1bd9ce1fd0c99396fef7f63f58b8de8b	1979-06-12
4157747	4157747-2	1bd9ce1fd0c99396fef7f63f58b8de8b	1979-06-12
4157747	3874538-2	1bd9ce1fd0c99396fef7f63f58b8de8b	1979-06-12
4157747	4157747-2	1bd9ce1fd0c99396fef7f63f58b8de8b	1979-06-12
4157844	3954016-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-12
4157844	4157844-2	8d5907a4804a4989a3a6b6555fabb74c	1979-06-12
4157844	3954016-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-12
4157844	4157844-2	8d5907a4804a4989a3a6b6555fabb74c	1979-06-12
4157854	4157854-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-12
4157854	4157854-1	8d5907a4804a4989a3a6b6555fabb74c	1979-06-12
4157923	4157923-1	bd7698208472466cb1537aa756590e09	1979-06-12
4157923	3902928-1	bd7698208472466cb1537aa756590e09	1979-06-12
4157923	4157923-1	bd7698208472466cb1537aa756590e09	1979-06-12
4157923	3902928-1	bd7698208472466cb1537aa756590e09	1979-06-12
4157941	3860058-2	bd7698208472466cb1537aa756590e09	1979-06-12
4157941	3860058-1	bd7698208472466cb1537aa756590e09	1979-06-12
4157941	3860058-2	bd7698208472466cb1537aa756590e09	1979-06-12
