citing	cited	citing_year	state	assignee_id
5919372	4189609	1999	WV	6c80de46fed081bb32568aa3a3fd5e51
5919372	4189609	1999	WV	6c80de46fed081bb32568aa3a3fd5e51
6051035	4189609	2000	WV	6c80de46fed081bb32568aa3a3fd5e51
6306249	4189609	2001	WV	c3f9bb559cc455aa84e0f66460468791
4787181	4189885	1988	OK	b2e4166361e1d027891e20532532ad9c
4787181	4189885	1988	OK	b2e4166361e1d027891e20532532ad9c
5090174	4189885	1992	WV	
5090174	4189885	1992	WV	
8245467	4189885	2012	WA	66e84233d1c76cda096ff00a82ac758f
7219477	4189885	2007	CT	NULL
8455026	4189898	2013	NV	1d684f5e884956022cb0c270ad2d3120
8455026	4189898	2013	CA	1d684f5e884956022cb0c270ad2d3120
8455030	4189898	2013	NV	1d684f5e884956022cb0c270ad2d3120
8455030	4189898	2013	CA	1d684f5e884956022cb0c270ad2d3120
8499718	4189898	2013	NV	1d684f5e884956022cb0c270ad2d3120
8499718	4189898	2013	CA	1d684f5e884956022cb0c270ad2d3120
4789328	4190408	1988	WA	66e84233d1c76cda096ff00a82ac758f
4789328	4190408	1988	WA	66e84233d1c76cda096ff00a82ac758f
4948355	4190408	1990	WA	66e84233d1c76cda096ff00a82ac758f
4948355	4190408	1990	WA	66e84233d1c76cda096ff00a82ac758f
5066351	4190408	1991	WA	66e84233d1c76cda096ff00a82ac758f
5066351	4190408	1991	WA	66e84233d1c76cda096ff00a82ac758f
8221694	4190533	2012	CA	bd34af7bc678cdb9b2c3230ec0bcf368
8361406	4190533	2013	CA	bd34af7bc678cdb9b2c3230ec0bcf368
8361420	4190533	2013	CA	bd34af7bc678cdb9b2c3230ec0bcf368
8359829	4190533	2013	CA	NULL
4814066	4190533	1989	OK	c4a9b91d3dedcd1f5c6789e0a8a36b3a
4814066	4190533	1989	OK	c4a9b91d3dedcd1f5c6789e0a8a36b3a
7981375	4190533	2011	CA	bd34af7bc678cdb9b2c3230ec0bcf368
8092753	4190533	2012	CA	bd34af7bc678cdb9b2c3230ec0bcf368
8551216	4190533	2013	CA	bd34af7bc678cdb9b2c3230ec0bcf368
8277743	4190533	2012	CA	bd34af7bc678cdb9b2c3230ec0bcf368
8097220	4190533	2012	CA	bd34af7bc678cdb9b2c3230ec0bcf368
5877355	4190605	1999	CA	b0df2d6e52a84affadba046ce7f047b2
5877355	4190605	1999	CA	b0df2d6e52a84affadba046ce7f047b2
6077970	4190605	2000	CA	b0df2d6e52a84affadba046ce7f047b2
7164359	4190830	2007	CA	878914f03a802c19977cbacdf2958ac9
7164359	4190830	2007	CA	878914f03a802c19977cbacdf2958ac9
7170413	4190830	2007	CA	878914f03a802c19977cbacdf2958ac9
7170413	4190830	2007	CA	878914f03a802c19977cbacdf2958ac9
7277014	4190830	2007	CA	878914f03a802c19977cbacdf2958ac9
7277014	4190830	2007	CA	878914f03a802c19977cbacdf2958ac9
7489244	4190830	2009	CA	878914f03a802c19977cbacdf2958ac9
7489245	4190830	2009	CA	878914f03a802c19977cbacdf2958ac9
4960036	4191096	1990	CA	c9664a0a1820001e5aa10fe86d2232f9
4960036	4191096	1990	CA	c9664a0a1820001e5aa10fe86d2232f9
7461969	4191348	2008	MN	df7211c8772ad187c01489e869ea1762
7461969	4191348	2008	MN	df7211c8772ad187c01489e869ea1762
7461971	4191348	2008	MN	df7211c8772ad187c01489e869ea1762
7461971	4191348	2008	MN	df7211c8772ad187c01489e869ea1762
6047926	4191348	2000	CA	11a92ca96ae5a545b5b23debc5f80afd
6047926	4191348	2000	CA	11a92ca96ae5a545b5b23debc5f80afd
6293498	4191348	2001	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
6345644	4191348	2002	CA	NULL
6360992	4191348	2002	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
4333607	4191348	1982	CA	906aba339617a4c866795b7b7adfdf0f
4333607	4191348	1982	CA	906aba339617a4c866795b7b7adfdf0f
7438827	4191348	2008	MN	df7211c8772ad187c01489e869ea1762
7438827	4191348	2008	MN	df7211c8772ad187c01489e869ea1762
5098036	4191348	1992	CA	c44fa5f5942eb9beea17a9d174b7e83c
5098036	4191348	1992	CA	c44fa5f5942eb9beea17a9d174b7e83c
5222696	4191348	1993	CA	c44fa5f5942eb9beea17a9d174b7e83c
5222696	4191348	1993	CA	c44fa5f5942eb9beea17a9d174b7e83c
5242133	4191348	1993	CA	
5242133	4191348	1993	CA	
5354014	4191348	1994	MN	2453ee876cab3bc0e5a6459b8f3426c7
5354014	4191348	1994	MN	2453ee876cab3bc0e5a6459b8f3426c7
7431240	4191348	2008	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7431240	4191348	2008	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
4776759	4191386	1988	CA	814c134ada6f758094ad8e2049ac0026
4776759	4191386	1988	CA	814c134ada6f758094ad8e2049ac0026
5692249	4191409	1997	CA	
6231102	4191417	2001	CA	7bd8cfa74782af0e9671ed295d8c01b9
6488326	4191417	2002	CA	7bd8cfa74782af0e9671ed295d8c01b9
4973107	4191428	1990	CA	
4973107	4191428	1990	CA	
8480183	4191428	2013	WA	33fdcdde96b830cc668e317d799cbc49
4390345	4191536	1983	CA	
4390345	4191536	1983	CA	
4738686	4191536	1988	CA	2c78e276d261146e7f311f9b2259047b
4738686	4191536	1988	CA	2c78e276d261146e7f311f9b2259047b
5529606	4191563	1996	CA	
4761266	4191563	1988	CA	030e283e307f1c89f327d12f1c906d40
4761266	4191563	1988	CA	030e283e307f1c89f327d12f1c906d40
4574138	4191677	1986	CT	
4574138	4191677	1986	CT	
5417792	4191718	1995	CT	57a9ba9d24d8d3e2021879b2443739ce
5417792	4191718	1995	CT	57a9ba9d24d8d3e2021879b2443739ce
4806292	4191718	1989	CA	ce4b0f98c66185ab82be9d55d00c3bc3
4806292	4191718	1989	CA	ce4b0f98c66185ab82be9d55d00c3bc3
6310312	4191878	2001	CT	57a9ba9d24d8d3e2021879b2443739ce
5436978	4191940	1995	CA	0ddb979a419c1bbbf2d4abc00d5fae6e
5556764	4191940	1996	CA	04342a533215ca6452b55909350b20ed
5962238	4191940	1999	CA	04342a533215ca6452b55909350b20ed
5962238	4191940	1999	CA	04342a533215ca6452b55909350b20ed
6052481	4191940	2000	CA	715bc3ce00dac26af4204b36a069be57
6052481	4191940	2000	CA	715bc3ce00dac26af4204b36a069be57
4758088	4191940	1988	CA	3272681077d2482e8b219a8e1e86c202
4758088	4191940	1988	CA	3272681077d2482e8b219a8e1e86c202
5313265	4191940	1994	CT	0b5134d0eab6914ffb2fc72e05ebb8ff
5313265	4191940	1994	CT	0b5134d0eab6914ffb2fc72e05ebb8ff
5546084	4191957	1996	CA	d1398639ae68c43f919489b9b08f11c3
5610610	4191957	1997	CA	33c963641a5ef4852ab2be49a41b1074
5623928	4191957	1997	CA	db3e3c99690afda677934e39a38bc1e8
5793701	4191957	1998	CA	db3e3c99690afda677934e39a38bc1e8
5793701	4191957	1998	CA	db3e3c99690afda677934e39a38bc1e8
5921932	4191957	1999	CA	db3e3c99690afda677934e39a38bc1e8
5921932	4191957	1999	CA	db3e3c99690afda677934e39a38bc1e8
5928152	4191957	1999	CA	db3e3c99690afda677934e39a38bc1e8
5928152	4191957	1999	CA	db3e3c99690afda677934e39a38bc1e8
6016285	4191957	2000	CA	db3e3c99690afda677934e39a38bc1e8
6016285	4191957	2000	CA	db3e3c99690afda677934e39a38bc1e8
6029116	4191957	2000	CA	db3e3c99690afda677934e39a38bc1e8
6029116	4191957	2000	CA	db3e3c99690afda677934e39a38bc1e8
5093649	4191957	1992	WA	66e84233d1c76cda096ff00a82ac758f
5093649	4191957	1992	WA	66e84233d1c76cda096ff00a82ac758f
D442467	4192161	2001	CA	b290938f117352e4e7d70c1e0736f52e
D444694	4192161	2001	CA	9f0694090c8e23fb90a66921c194f42e
D522841	4192161	2006	CA	39d19e0dd4419a5e26a62a8d3348fc43
D522841	4192161	2006	CA	39d19e0dd4419a5e26a62a8d3348fc43
D539115	4192161	2007	CA	39d19e0dd4419a5e26a62a8d3348fc43
D543087	4192161	2007	CA	39d19e0dd4419a5e26a62a8d3348fc43
D543087	4192161	2007	CA	39d19e0dd4419a5e26a62a8d3348fc43
D523318	4192161	2006	CA	39d19e0dd4419a5e26a62a8d3348fc43
D518702	4192161	2006	CA	39d19e0dd4419a5e26a62a8d3348fc43
D518702	4192161	2006	CA	39d19e0dd4419a5e26a62a8d3348fc43
7575244	4192396	2009	CA	7e601f61dde83e6ef69bef8128029926
4267899	4192401	1981	MN	b10dc69c68f7bd6df9a6c218c2d10e51
4267899	4192401	1981	MN	b10dc69c68f7bd6df9a6c218c2d10e51
4359135	4192401	1982	MN	b10dc69c68f7bd6df9a6c218c2d10e51
4359135	4192401	1982	MN	b10dc69c68f7bd6df9a6c218c2d10e51
4876011	4192747	1989	MN	b10dc69c68f7bd6df9a6c218c2d10e51
4876011	4192747	1989	MN	b10dc69c68f7bd6df9a6c218c2d10e51
4944873	4192747	1990	WA	
4944873	4192747	1990	WA	
5156749	4192747	1992	WA	
5156749	4192747	1992	WA	
6139741	4192750	2000	CT	dc9758d9c72d1276a6e138d7fbadc556
D454615	4192750	2002	NV	NULL
6576146	4192750	2003	OK	9885bca1f41ce6a131647e72b4d80a26
6740235	4192750	2004	CA	ced32fc2257a98f6b53a16413854d118
6814876	4192750	2004	NV	5f0032af57010a04415292bba09d8b00
4693820	4192750	1987	CA	
4693820	4192750	1987	CA	
5143601	4192750	1992	NV	67bc6cb89ecbff58440bae673f871f87
5143601	4192750	1992	NV	67bc6cb89ecbff58440bae673f871f87
5154823	4192750	1992	CA	9c00cf8aeddb8841f2e9582510385d5a
5154823	4192750	1992	CA	9c00cf8aeddb8841f2e9582510385d5a
7563363	4192750	2009	WA	a58bd61ebf9e81dec0dfeeec9cccae27
8048306	4192750	2011	ND	020a577da1cda91c6f501cfc1c6b70c3
5279909	4192911	1994	CA	57a91fc5d243af09ba091ac5caa10b4d
5279909	4192911	1994	CA	57a91fc5d243af09ba091ac5caa10b4d
4357668	4193039	1982	CT	f998274434cbc454c5a16da7ceece20c
4357668	4193039	1982	CT	f998274434cbc454c5a16da7ceece20c
4374362	4193039	1983	MN	098767d0d2a06b623901a1104fc90f1a
4374362	4193039	1983	MN	098767d0d2a06b623901a1104fc90f1a
4817448	4193039	1989	CA	c4d0761afff506b8e2fdf4a3bd722750
4817448	4193039	1989	CA	c4d0761afff506b8e2fdf4a3bd722750
4891719	4193039	1990	CA	21bb67cc346095eaa77e3fc37999621e
4891719	4193039	1990	CA	21bb67cc346095eaa77e3fc37999621e
4257035	4193060	1981	CA	
4257035	4193060	1981	CA	
4565991	4193060	1986	CT	99ef4d5af2c7b12220ca9ddef6ac9f3a
4565991	4193060	1986	CT	99ef4d5af2c7b12220ca9ddef6ac9f3a
8107602	4193113	2012	CA	299341e4517fc33df08829b12d5dbb12
5148544	4193113	1992	WA	49b9b2a7bf0797b05b9a1fc56e24ac49
5148544	4193113	1992	WA	49b9b2a7bf0797b05b9a1fc56e24ac49
8175231	4193113	2012	CA	299341e4517fc33df08829b12d5dbb12
5274970	4193233	1994	OK	
5274970	4193233	1994	OK	
5871375	4193289	1999	CA	c125001fa0952e0bf40ba61c5441f9cd
5871375	4193289	1999	CA	c125001fa0952e0bf40ba61c5441f9cd
4881928	4193314	1989	CA	
4881928	4193314	1989	CA	
5655348	4193500	1997	CT	0a2de50651edeccf4450b9f0f51a3c75
5724770	4193500	1998	CA	NULL
6003201	4193500	1999	CA	a0c2a5d889a86cf00da21f0dd405f22f
6003201	4193500	1999	CA	a0c2a5d889a86cf00da21f0dd405f22f
6065249	4193500	2000	CT	0a2de50651edeccf4450b9f0f51a3c75
4437266	4193500	1984	CA	
4437266	4193500	1984	CA	
7581353	4193500	2009	CT	fa9e39bd6e417a7d1ba516689e07d3fe
7581353	4193500	2009	CT	fa9e39bd6e417a7d1ba516689e07d3fe
4850145	4193500	1989	CA	e7dfdf4bfd326652dedd975fede76906
4850145	4193500	1989	CA	e7dfdf4bfd326652dedd975fede76906
7647729	4193500	2010	CA	NULL
4401198	4193612	1983	NV	
4401198	4193612	1983	NV	
4368905	4193618	1983	CA	f86a1c1f5b7da41013f5f2104b5e4907
4368905	4193618	1983	CA	f86a1c1f5b7da41013f5f2104b5e4907
4252365	4193628	1981	CA	7744b4e5b2f8ec89560834d8f1b2f913
4252365	4193628	1981	CA	7744b4e5b2f8ec89560834d8f1b2f913
4364600	4193628	1982	CA	
4364600	4193628	1982	CA	
4484773	4193628	1984	CA	0fd2fcf1ff886e2e4354e45afcaf87c5
4484773	4193628	1984	CA	0fd2fcf1ff886e2e4354e45afcaf87c5
4534587	4193628	1985	CA	09d780c697440e2f83bc6bcf43aeab99
4534587	4193628	1985	CA	09d780c697440e2f83bc6bcf43aeab99
6062002	4193833	2000	MN	24aa8f695f198b400ed2551b7cc1597f
7001969	4193896	2006	CT	bf5f8dadf856c573be1cfc0d8d2f3605
6933404	4193896	2005	CT	bf5f8dadf856c573be1cfc0d8d2f3605
7230144	4193896	2007	CT	bf5f8dadf856c573be1cfc0d8d2f3605
6844447	4193896	2005	CT	bf5f8dadf856c573be1cfc0d8d2f3605
8609970	4194096	2013	CA	d17d87fbf4eef99ec7a415beab9adbf9
6459802	4194096	2002	CA	NULL
8063297	4194096	2011	CA	NULL
4791674	4194096	1988	CA	
4791674	4194096	1988	CA	
8571250	4194096	2013	CA	dad2cae0a479ec4da4cf7c108ff7d12a
8571250	4194096	2013	CA	dad2cae0a479ec4da4cf7c108ff7d12a
4480999	4194304	1984	CA	e030842b36f39b8621f576cf100941c2
4480999	4194304	1984	CA	e030842b36f39b8621f576cf100941c2
4498940	4194322	1985	MN	dc22a54bbd476e2ce06fbc4cf78e7d50
4498940	4194322	1985	MN	dc22a54bbd476e2ce06fbc4cf78e7d50
8539829	4194395	2013	CT	bb217fd06a614b2671509d0749cdf8f3
8539829	4194395	2013	CT	22605072547b7b7bb5bc73a52c1e36a8
5165084	4194395	1992	CA	0b5134d0eab6914ffb2fc72e05ebb8ff
5165084	4194395	1992	CA	0b5134d0eab6914ffb2fc72e05ebb8ff
8601867	4194395	2013	CT	bb217fd06a614b2671509d0749cdf8f3
5860447	4194522	1999	CA	NULL
8490647	4194522	2013	CA	NULL
8336575	4194522	2012	CA	NULL
5794164	4194585	1998	WA	237c2b0099548ddbfa5a37f07e0687ab
5794164	4194585	1998	WA	237c2b0099548ddbfa5a37f07e0687ab
5174621	4194585	1992	WA	
5174621	4194585	1992	WA	
5259655	4194585	1993	WA	
5259655	4194585	1993	WA	
5782323	4194596	1998	CA	NULL
5405001	4194640	1995	CA	2cbe1b1d7c1fb459f417433a4d52bc0a
5405001	4194640	1995	CA	2cbe1b1d7c1fb459f417433a4d52bc0a
5088996	4194640	1992	CA	
5088996	4194640	1992	CA	
5165560	4194640	1992	CT	a546436b29a5d90db194f33eb8990ae4
5165560	4194640	1992	CT	a546436b29a5d90db194f33eb8990ae4
5169388	4194640	1992	CA	d780202b411d2153d6242a2a653b77c7
5169388	4194640	1992	CA	d780202b411d2153d6242a2a653b77c7
6854789	4194767	2005	CA	94a101d60eb2955fa78987d8e3c3c47d
8083346	4194815	2011	CA	5a20f9c1b3a0145e5a5f0871704475cf
6116736	4194815	2000	CA	94b354b8e0ed8d7f06548a1acbb58e5d
6260968	4194815	2001	CA	94b354b8e0ed8d7f06548a1acbb58e5d
8459793	4194815	2013	CA	5085534dfaa4b300c5995bfb7701f2ec
8459793	4194815	2013	CA	5085534dfaa4b300c5995bfb7701f2ec
6820979	4194815	2004	CA	94b354b8e0ed8d7f06548a1acbb58e5d
8591025	4194815	2013	CA	5085534dfaa4b300c5995bfb7701f2ec
8591025	4194815	2013	CA	5085534dfaa4b300c5995bfb7701f2ec
8408698	4194815	2013	CA	c53a9a4f4c09c9e305437517df54251f
7147327	4194815	2006	CA	94b354b8e0ed8d7f06548a1acbb58e5d
7147327	4194815	2006	CA	94b354b8e0ed8d7f06548a1acbb58e5d
7670002	4194815	2010	CA	94b354b8e0ed8d7f06548a1acbb58e5d
7670002	4194815	2010	CA	94b354b8e0ed8d7f06548a1acbb58e5d
8388130	4194815	2013	CA	c53a9a4f4c09c9e305437517df54251f
8235526	4194815	2012	CA	94b354b8e0ed8d7f06548a1acbb58e5d
8235526	4194815	2012	CA	94b354b8e0ed8d7f06548a1acbb58e5d
8372319	4194815	2013	CA	5a20f9c1b3a0145e5a5f0871704475cf
8372319	4194815	2013	CA	5a20f9c1b3a0145e5a5f0871704475cf
8113653	4194815	2012	CA	87d303f5644eff0b74271e6acb17f417
8534840	4194815	2013	CA	94b354b8e0ed8d7f06548a1acbb58e5d
5893003	4194826	1999	MN	7c9691935adb52dc470d3f6f1f036a08
5893003	4194826	1999	MN	7c9691935adb52dc470d3f6f1f036a08
4789273	4194860	1988	CA	08c09dce871eff8cdf13a01cb6449878
4789273	4194860	1988	CA	08c09dce871eff8cdf13a01cb6449878
4621957	4194862	1986	WA	66e84233d1c76cda096ff00a82ac758f
4621957	4194862	1986	WA	66e84233d1c76cda096ff00a82ac758f
5554301	4194972	1996	OK	9803226cc69828c2c848266845b72d66
4316805	4194972	1982	CT	f2e2efb3c9c433e2208dba35dbe89ebd
4316805	4194972	1982	CT	f2e2efb3c9c433e2208dba35dbe89ebd
4592814	4194972	1986	CA	72e7e69c566ac254b126c70437608a17
4592814	4194972	1986	CA	72e7e69c566ac254b126c70437608a17
4608136	4194972	1986	CA	72e7e69c566ac254b126c70437608a17
4608136	4194972	1986	CA	72e7e69c566ac254b126c70437608a17
5269934	4194972	1993	CA	72e7e69c566ac254b126c70437608a17
5269934	4194972	1993	CA	72e7e69c566ac254b126c70437608a17
5482159	4195059	1996	CT	5db82910115488b407a9b35a12540a51
7972574	4195059	2011	CA	6d45f44e8bea8266f22f68fb689948d8
7972574	4195059	2011	CA	3211806daa37ef300d7df779df82aae3
4409182	4195059	1983	CT	
4409182	4195059	1983	CT	
4749085	4195059	1988	MN	
4749085	4195059	1988	MN	
4815610	4195059	1989	CA	e0df293b9564edeb950b3a8621d65ee2
4815610	4195059	1989	CA	e0df293b9564edeb950b3a8621d65ee2
5143210	4195059	1992	CA	
5143210	4195059	1992	CA	
5207985	4195059	1993	CA	6b3c20a87bb0500143669aba94ec75c0
5207985	4195059	1993	CA	6b3c20a87bb0500143669aba94ec75c0
5344782	4195059	1994	CA	6b3c20a87bb0500143669aba94ec75c0
5344782	4195059	1994	CA	6b3c20a87bb0500143669aba94ec75c0
5353803	4195059	1994	CA	
5353803	4195059	1994	CA	
6929778	4195059	2005	CA	0a4642a77d52197c97f5d592966b68d7
6929778	4195059	2005	CA	0a4642a77d52197c97f5d592966b68d7
4337571	4195119	1982	CT	a1aacb85ca4983b090392e59d002fa23
4337571	4195119	1982	CT	a1aacb85ca4983b090392e59d002fa23
5537529	4195178	1996	CA	715bc3ce00dac26af4204b36a069be57
4485852	4195401	1984	CA	
4485852	4195401	1984	CA	
4252233	4195540	1981	CA	
4252233	4195540	1981	CA	
5425351	4195616	1995	MN	
5425351	4195616	1995	MN	
8122874	4195616	2012	MT	49858d9103ae6f9f874142684092bc99
6415563	4195678	2002	CA	3424dc5516a9a71abd7c1c1051fb9507
8455026	4195736	2013	NV	1d684f5e884956022cb0c270ad2d3120
8455026	4195736	2013	CA	1d684f5e884956022cb0c270ad2d3120
8455030	4195736	2013	NV	1d684f5e884956022cb0c270ad2d3120
8455030	4195736	2013	CA	1d684f5e884956022cb0c270ad2d3120
8499718	4195736	2013	NV	1d684f5e884956022cb0c270ad2d3120
8499718	4195736	2013	CA	1d684f5e884956022cb0c270ad2d3120
5860648	4195920	1999	CA	be24d7f93a4ed271a4979831f98bcb88
5860648	4195920	1999	CA	be24d7f93a4ed271a4979831f98bcb88
4361928	4195969	1982	NV	3aef4ee2c27af8bf24023cc7e16c1316
4361928	4195969	1982	NV	3aef4ee2c27af8bf24023cc7e16c1316
5007806	4195971	1991	NV	7279ea5aef05a9a0bf1e32ec1906cbe9
5007806	4195971	1991	NV	7279ea5aef05a9a0bf1e32ec1906cbe9
4431594	4196143	1984	CT	965703fc8eb4ed6ef060a47df1c60fa5
4431594	4196143	1984	CT	965703fc8eb4ed6ef060a47df1c60fa5
8206498	4196182	2012	OK	f9b2ec02c66d11927e4af53094ed49b2
8486369	4196182	2013	OK	f9b2ec02c66d11927e4af53094ed49b2
5787515	4196480	1998	CA	NULL
5215353	4196480	1993	MN	
5215353	4196480	1993	MN	
5857558	4196561	1999	MN	87c31fa8740b6af40d7808da228010dc
5857558	4196561	1999	MN	87c31fa8740b6af40d7808da228010dc
8375838	4196653	2013	CA	18f95c5529db4bf839c8a9124d547988
8109191	4196653	2012	CA	18f95c5529db4bf839c8a9124d547988
4331116	4196702	1982	OK	
4331116	4196702	1982	OK	
5507907	4197154	1996	MN	fd9d6ed41331a4af4c51bdc5946cb932
4631650	4197154	1986	WA	
4631650	4197154	1986	WA	
4779177	4197154	1988	WA	
4779177	4197154	1988	WA	
4899266	4197154	1990	WA	
4899266	4197154	1990	WA	
5200391	4197154	1993	CA	57a91fc5d243af09ba091ac5caa10b4d
5200391	4197154	1993	CA	57a91fc5d243af09ba091ac5caa10b4d
5545665	4197257	1996	CA	808b23e31c84bf618629693cc7bea8e3
4401734	4197363	1983	CA	ce4b0f98c66185ab82be9d55d00c3bc3
4401734	4197363	1983	CA	ce4b0f98c66185ab82be9d55d00c3bc3
5279909	4197363	1994	CA	57a91fc5d243af09ba091ac5caa10b4d
5279909	4197363	1994	CA	57a91fc5d243af09ba091ac5caa10b4d
5364712	4197367	1994	CA	0b5134d0eab6914ffb2fc72e05ebb8ff
5364712	4197367	1994	CA	0b5134d0eab6914ffb2fc72e05ebb8ff
5454223	4197705	1995	MN	ea5f94b4091b5b9ce19cee7ef7d1455c
7614611	4197756	2009	CT	NULL
5535462	4197760	1996	CA	eade3383b4ad731bdd5d2b4069e20312
5592386	4197767	1997	CA	c2c714f6211f5f53520ef60fb771b35c
5934270	4197829	1999	CA	NULL
8292150	4197886	2012	CA	f1d037c552858ed8708d01298b576a87
6681662	4197886	2004	MN	29a579dbe8ce32f810e4abd3a1183691
6684741	4197886	2004	MN	29a579dbe8ce32f810e4abd3a1183691
4333490	4197886	1982	OK	
4333490	4197886	1982	OK	
4643621	4197886	1987	WA	66e84233d1c76cda096ff00a82ac758f
4643621	4197886	1987	WA	66e84233d1c76cda096ff00a82ac758f
8357111	4197886	2013	CA	9d1fb3810457af8fee9ffd89972e43d0
4782989	4197886	1988	MN	2aa1e6ceefa7e9f60bf39150f23eade1
4782989	4197886	1988	MN	2aa1e6ceefa7e9f60bf39150f23eade1
5352930	4197997	1994	MN	80a22be99aebb9b2ce0372dcec3cef7e
5352930	4197997	1994	MN	80a22be99aebb9b2ce0372dcec3cef7e
5857717	4198078	1999	MT	NULL
5444106	4198131	1995	CA	5c9bbd9de21db3c343cc157d53ca02fa
7625084	4198132	2009	CA	604bb4de967e72c4881cf404d6e14245
7628485	4198132	2009	CA	604bb4de967e72c4881cf404d6e14245
4820038	4198132	1989	CA	7f71c67fe27b1064e414725043e5c1b2
4820038	4198132	1989	CA	7f71c67fe27b1064e414725043e5c1b2
4948245	4198132	1990	CA	7f71c67fe27b1064e414725043e5c1b2
4948245	4198132	1990	CA	7f71c67fe27b1064e414725043e5c1b2
7423112	4198269	2008	WV	b6eecc227a3ec7f4a2b3ed58614a8340
4714624	4198442	1987	CT	d82a38d3c82ebc8cf8cca5db0bb469cd
4714624	4198442	1987	CT	d82a38d3c82ebc8cf8cca5db0bb469cd
4910092	4198442	1990	CT	57a9ba9d24d8d3e2021879b2443739ce
4910092	4198442	1990	CT	57a9ba9d24d8d3e2021879b2443739ce
4933239	4198442	1990	CT	57a9ba9d24d8d3e2021879b2443739ce
4933239	4198442	1990	CT	57a9ba9d24d8d3e2021879b2443739ce
4943487	4198442	1990	WV	4a253f81b4af9719f26552748ad03f74
4943487	4198442	1990	WV	4a253f81b4af9719f26552748ad03f74
5292594	4198442	1994	CA	be5221e22bd4ed02798e44f56cfbbe31
5292594	4198442	1994	CA	be5221e22bd4ed02798e44f56cfbbe31
5763419	4198489	1998	CA	6dd40aaee4b691a815357ffa91f19230
5763419	4198489	1998	CA	6dd40aaee4b691a815357ffa91f19230
4467394	4198670	1984	CT	57a9ba9d24d8d3e2021879b2443739ce
4467394	4198670	1984	CT	57a9ba9d24d8d3e2021879b2443739ce
6980412	4198670	2005	CA	d01f15e44e778d65f4aef36734633ce6
6980412	4198670	2005	CA	d01f15e44e778d65f4aef36734633ce6
5265474	4198670	1993	CA	731496c08be4dec613fb8b6174113b05
5265474	4198670	1993	CA	731496c08be4dec613fb8b6174113b05
6941703	4198715	2005	CA	5e638417d2558b72dc4582b689a68739
6941703	4198715	2005	CA	5e638417d2558b72dc4582b689a68739
5511701	4198773	1996	CA	
5664710	4198773	1997	CA	
5974708	4198773	1999	CA	8796ead0f1db47072019524a28308ff4
5974708	4198773	1999	CA	8796ead0f1db47072019524a28308ff4
6409057	4198773	2002	CA	NULL
4756104	4198773	1988	CA	
4756104	4198773	1988	CA	
D536883	4198773	2007	CA	NULL
5405114	4198913	1995	CA	25ef196ececfe0ab41ac8f2613309234
5405114	4198913	1995	CA	25ef196ececfe0ab41ac8f2613309234
5970662	4198913	1999	CA	8103edeaeaf0016a2c4b8ec4aae14517
5970662	4198913	1999	CA	8103edeaeaf0016a2c4b8ec4aae14517
5929700	4199039	1999	CT	57a9ba9d24d8d3e2021879b2443739ce
5929700	4199039	1999	CT	57a9ba9d24d8d3e2021879b2443739ce
4355607	4199039	1982	CA	35a28ca31fdfb82d14cd9815966a9c60
4355607	4199039	1982	CA	35a28ca31fdfb82d14cd9815966a9c60
7837014	4199042	2010	CA	NULL
7463676	4199047	2008	CA	9fdd00cf207c0207325182d5a3848c23
6206389	4199165	2001	CA	NULL
7581739	4199165	2009	CA	6b3a527a660c0e0e3e25c4e171e06d7e
6142238	4199168	2000	WA	NULL
7111862	4199168	2006	OK	NULL
4883297	4199179	1989	CA	
4883297	4199179	1989	CA	
5537795	4199206	1996	CA	25ef196ececfe0ab41ac8f2613309234
5831211	4199206	1998	CA	b0031bf9a5b376891c0af2b12ede1d7e
5831211	4199206	1998	CA	b0031bf9a5b376891c0af2b12ede1d7e
5303320	4199206	1994	CA	
5303320	4199206	1994	CA	
4265634	4199323	1981	CA	57b4357528ce82ef032006467b43df6c
4265634	4199323	1981	CA	57b4357528ce82ef032006467b43df6c
8323571	4199323	2012	CA	10b4fbb6d17242ceee12f382e93caca2
5162084	4199323	1992	OK	62fe3c8ac8971341191bd1aaedcb5d80
5162084	4199323	1992	OK	62fe3c8ac8971341191bd1aaedcb5d80
5208164	4199323	1993	OK	62fe3c8ac8971341191bd1aaedcb5d80
5208164	4199323	1993	OK	62fe3c8ac8971341191bd1aaedcb5d80
7998513	4199323	2011	CA	ab1370a3e3d165ed9fd5a3fdabb565f0
6251278	4199330	2001	MT	2b6c25a1a0e38b8df1306d4146f51930
4298500	4199330	1981	CA	4d617926d3cb8d3ab848e43d84ca8d80
4298500	4199330	1981	CA	4d617926d3cb8d3ab848e43d84ca8d80
5240602	4199330	1993	MT	2b6c25a1a0e38b8df1306d4146f51930
5240602	4199330	1993	MT	2b6c25a1a0e38b8df1306d4146f51930
6252032	4199489	2001	CA	8defe5a3db4f5ecc28ac0b5666c08071
6872767	4199489	2005	NV	4604367e2fbd8f449a5ef208af3cbdc9
8241714	4199489	2012	CA	85510299eb69bbb0f5df5376ac0b02a3
4520129	4199522	1985	OK	
4520129	4199522	1985	OK	
