citing	cited	citing_year	state_x
8137545	4169793	2012	
8173011	4169793	2012	
4421592	4171235	1983	
4838201	4171235	1989	
5938919	4375163	1999	
6462816	4375163	2002	
6531041	4375163	2003	
6544396	4375163	2003	
6572750	4375163	2003	
6799629	4375163	2004	
5235409	4375163	1993	
7651762	4375163	2010	
5023551	4408161	1991	
5599125	3930280	1997	
4416395	3930280	1983	
5372868	3965942	1994	
5927042	3965942	1999	
4452657	3965942	1984	
7998299	3965942	2011	
4325831	4099913	1982	
4343835	4099913	1982	
4357428	4099913	1982	
4571360	4099913	1986	
4912948	4099913	1990	
6319272	4371124	2001	
6581864	4371124	2003	
6626386	4371124	2003	
4664330	4371124	1987	
6502495	4438678	2003	
4525605	4076970	1985	
4639557	4076970	1987	
4663776	4076970	1987	
4706271	4076970	1987	
5478596	4105808	1995	
4595599	4105808	1986	
6435037	4001603	2002	
6539316	4001603	2003	
6595071	4001603	2003	
4354274	4001603	1982	
4884042	4001603	1989	
5365241	4201987	1994	
5493540	4201987	1996	
6208841	4201987	2001	
4761825	4198604	1988	
4421002	4205576	1983	
4390016	4148316	1983	
5526114	4169980	1996	
5528370	4169980	1996	
6956653	4169980	2005	
4394683	4169980	1983	
4594003	4169980	1986	
5338924	4169980	1994	
4280430	4150636	1981	
4249155	4177860	1981	
6478084	4177860	2002	
7342279	4173766	2008	
6914820	4173766	2005	
6175523	4173766	2001	
6201737	4173766	2001	
6215702	4173766	2001	
6222768	4173766	2001	
6229733	4173766	2001	
6240020	4173766	2001	
6243300	4173766	2001	
6266281	4173766	2001	
6272043	4173766	2001	
6356482	4173766	2002	
6381179	4173766	2002	
6436768	4173766	2002	
6445030	4173766	2002	
6465303	4173766	2002	
6465306	4173766	2002	
6468865	4173766	2002	
6477083	4173766	2002	
6519182	4173766	2003	
6549466	4173766	2003	
6555436	4173766	2003	
6566194	4173766	2003	
6583479	4173766	2003	
6630384	4173766	2003	
6645801	4173766	2003	
6707078	4173766	2004	
6730564	4173766	2004	
6747896	4173766	2004	
6826084	4173766	2004	
7834392	4173766	2010	
7579247	4173766	2009	
7479677	4173766	2009	
7341918	4173766	2008	
7638835	4173766	2009	
7355891	4173766	2008	
7221591	4173766	2007	
6897522	4173766	2005	
6925007	4173766	2005	
4305973	4187126	1981	
4327477	4187126	1982	
8301032	4223216	2012	
5479164	4223216	1995	
5493393	4223216	1996	
4849624	4223216	1989	
4931636	4223216	1990	
4964727	4223216	1990	
4999489	4223216	1991	
5029967	4223216	1991	
5043573	4223216	1991	
5073709	4223216	1991	
5237391	4223216	1993	
4585075	4239251	1986	
4924945	4239251	1990	
5024280	4239251	1991	
D433206	4214467	2000	
4919081	4411025	1990	
5391329	4360483	1995	
5725574	4360483	1998	
5840219	4360483	1998	
4536304	4360483	1985	
4536305	4360483	1985	
5002476	4360483	1991	
6757061	4270091	2004	
7383733	4270091	2008	
7313964	4270091	2008	
7225676	4270091	2007	
7497122	4270091	2009	
7802480	4270091	2010	
7302854	4270091	2007	
4332641	4251323	1982	
4351702	4251323	1982	
4407700	4251323	1983	
4409068	4251323	1983	
4418752	4251323	1983	
4718984	4251323	1988	
4408339	4260896	1983	
7341105	4411314	2008	
5158137	4411314	1992	
7527688	4411314	2009	
4511423	4384913	1985	
6209171	4359080	2001	
6125495	4375116	2000	
4513582	4041725	1985	
4488318	4030142	1984	
4743253	4030142	1988	
5332402	4030142	1994	
4837455	4438344	1989	
4217636	3986115	1980	
7622912	3986115	2009	
5140492	3986115	1992	
5270637	3986115	1993	
6064352	3940891	2000	
6793183	3940891	2004	
4040333	3940891	1977	
5915618	4167196	1999	
4296870	4167196	1981	
6691338	4167196	2004	
4345693	4167196	1982	
7357148	4167196	2008	
8262344	4047838	2012	
7083142	4047838	2006	
7210651	4047838	2007	
7118340	4047838	2006	
5991432	4042808	1999	
5991462	4042808	1999	
5995680	4042808	1999	
6011861	4042808	2000	
6067370	4042808	2000	
4251768	4042808	1981	
5550746	4058056	1996	
5726898	4058056	1998	
5768142	4058056	1998	
5875110	4058056	1999	
7920289	4058056	2011	
8006935	4077532	2011	
4306830	4077532	1981	
7673889	4077532	2010	
7802958	4077532	2010	
8313278	4077532	2012	
4649545	4268799	1987	
4977575	4268799	1990	
4543131	4254559	1985	
6571876	4248264	2003	
6739142	4295282	2004	
4480393	4295282	1984	
5249358	4295282	1993	
4388678	3984673	1983	
8342533	3937312	2013	
8272945	3937312	2012	
8550464	3937312	2013	
3993176	3937312	1976	
8052519	3937312	2011	
8100753	3937312	2012	
5211274	3937312	1993	
8074987	3937312	2011	
8613655	3937312	2013	
5351575	3937312	1994	
8342932	3937312	2013	
8038153	3937312	2011	
8308562	3937312	2012	
4082146	4005752	1978	
4086962	4005752	1978	
4086963	4005752	1978	
4121663	4005752	1978	
4148358	4005752	1979	
8238730	4005752	2012	
4344486	4005752	1982	
7575052	4005752	2009	
8027571	4005752	2011	
8224163	4005752	2012	
8224164	4005752	2012	
7121341	4005752	2006	
7490665	4005752	2009	
7559367	4005752	2009	
7431076	4005752	2008	
7353872	4005752	2008	
7481274	4005752	2009	
7948663	4005257	2011	
5385546	4511353	1995	
6641556	4511353	2003	
4969871	4511353	1990	
4969872	4511353	1990	
4985016	4511353	1991	
4994031	4511353	1991	
5045059	4511353	1991	
5104390	4511353	1992	
5160320	4511353	1992	
5250028	4511353	1993	
8182445	4511353	2012	
7717174	4475595	2010	
7363978	4475595	2008	
5409614	4475595	1995	
7591313	4475595	2009	
7849921	4475595	2010	
7918282	4475595	2011	
7967955	4475595	2011	
4549609	4475595	1985	
4572296	4475595	1986	
4580633	4475595	1986	
7631696	4475595	2009	
4714112	4475595	1987	
4719972	4475595	1988	
7493954	4475595	2009	
4802533	4475595	1989	
7438129	4475595	2008	
4903769	4475595	1990	
4915169	4475595	1990	
4923009	4475595	1990	
7428926	4475595	2008	
5020595	4475595	1991	
5058681	4475595	1991	
7500519	4475595	2009	
5247993	4475595	1993	
8307897	4475595	2012	
8598094	4475595	2013	
8151879	4475595	2012	
7665534	4475595	2010	
7556097	4475595	2009	
8119576	4475595	2012	
7681643	4475595	2010	
6677922	4115936	2004	
7377060	4115936	2008	
5111193	4115936	1992	
5148156	4115936	1992	
7913625	4098625	2011	
6427599	4098625	2002	
5061330	4098625	1991	
8146502	4098625	2012	
8136451	4098625	2012	
7363861	4098625	2008	
8430033	4098625	2013	
8601790	4406863	2013	
8225507	4406863	2012	
5421597	4422663	1995	
5599033	4422663	1997	
5029891	4422663	1991	
5259634	4422663	1993	
5318318	4422663	1994	
8464609	4422663	2013	
4632572	4386858	1986	
4926356	4386858	1990	
5311447	4386858	1994	
5913574	4409713	1999	
5924888	4409713	1999	
6247230	4409713	2001	
4514308	4460723	1985	
5468718	4437874	1995	
5580841	4437874	1996	
5567234	4418111	1996	
4452723	4418111	1984	
5339957	4418111	1994	
4548767	4400191	1985	
4553917	4400191	1985	
4670035	4400191	1987	
5409349	4417848	1995	
5413456	4417848	1995	
8191254	4417848	2012	
8317456	4417848	2012	
8454298	4417848	2013	
8092169	4417848	2012	
4491307	4202539	1985	
8567745	4202539	2013	
8534638	4202539	2013	
7906700	4049728	2011	
7874307	4282897	2011	
4846218	4282897	1989	
5133382	4282897	1992	
7908934	4282897	2011	
8230875	4282897	2012	
6631638	4331036	2003	
4462262	4331036	1984	
8293064	4301117	2012	
8029733	4301117	2011	
6403037	4301117	2002	
6565815	4301117	2003	
4358424	4301117	1982	
4739645	4301117	1988	
7101509	4301117	2006	
5187971	4301117	1993	
5339671	4301117	1994	
7255833	4301117	2007	
7491307	4301118	2009	
5119255	4322763	1992	
5130876	4322763	1992	
5189572	4322763	1993	
4580378	4386486	1986	
6713753	4373817	2004	
4521686	4373817	1985	
4600832	4373817	1986	
4884890	4373817	1989	
4906098	4373817	1990	
4945220	4373817	1990	
5042949	4373817	1991	
5149978	4373817	1992	
6415863	4502308	2002	
7048050	4502308	2006	
4607426	4502308	1986	
4761981	4502308	1988	
6914225	4502309	2005	
6864091	4489590	2005	
7071000	4489590	2006	
4590789	4489590	1986	
4742708	4489590	1988	
8201992	4489590	2012	
8220308	4489590	2012	
7329389	4489590	2008	
4165275	4115250	1979	
4166787	4115250	1979	
4199435	4115250	1980	
4204944	4115250	1980	
4204945	4115250	1980	
4259175	4115250	1981	
4259176	4115250	1981	
4272358	4115250	1981	
4313848	4115250	1982	
4165275	4115251	1979	
4166787	4115251	1979	
4204944	4115251	1980	
4204945	4115251	1980	
4243556	4115251	1981	
4252635	4115251	1981	
4259175	4115251	1981	
4259176	4115251	1981	
4325833	4115251	1982	
4434147	4115251	1984	
4588496	4115251	1986	
5089461	4115251	1992	
4588309	4429854	1986	
5941132	4112785	1999	
5451202	4356816	1995	
6045525	4356816	2000	
6190345	4356816	2001	
6258050	4356816	2001	
7566314	4356816	2009	
6468240	4356816	2002	
6506174	4356816	2003	
4608969	4356816	1986	
4664101	4356816	1987	
7597673	4356816	2009	
4890606	4356816	1990	
8083705	4356816	2011	
6971997	4356816	2005	
7189214	4356816	2007	
6899690	4356816	2005	
7108671	4356816	2006	
4472341	4321333	1984	
4490300	4321333	1984	
4490301	4321333	1984	
4490302	4321333	1984	
4764330	4321333	1988	
4883909	4321333	1989	
4910333	4321333	1990	
5288899	4321333	1994	
4451062	4344588	1984	
8433956	4305124	2013	
4467409	4305124	1984	
4493020	4305124	1985	
4991078	4305124	1991	
5034882	4305124	1991	
5150469	4305124	1992	
4667455	4352711	1987	
4091794	3938496	1978	
4291670	3938496	1981	
4355593	3941090	1982	
8084393	3941090	2011	
4827871	3941090	1989	
5044324	3941090	1991	
4366463	3954085	1982	
5399457	3938997	1995	
4079214	4000478	1978	
4074574	3935435	1978	
7611988	3935435	2009	
4034193	3935435	1977	
6886581	4437830	2005	
5959207	4414848	1999	
4711125	4414848	1987	
4872342	4414848	1989	
5058430	4414848	1991	
4842652	3969155	1989	
4961576	3969155	1990	
5074555	3969155	1991	
5226981	3969155	1993	
4055975	3969155	1977	
5332454	3969155	1994	
4944986	3997690	1990	
5120605	3997690	1992	
5238877	3997690	1993	
6929861	3997690	2005	
4291754	3945434	1981	
6724835	3965428	2004	
4556982	3965428	1985	
4584711	3965428	1986	
4697098	3965428	1987	
5441824	4353969	1995	
5643696	4353969	1997	
5645959	4353969	1997	
5993494	4353969	1999	
4874681	4353969	1989	
5334464	4353969	1994	
4459982	4001700	1984	
8585412	4001700	2013	
4183797	3979273	1980	
4336118	3979273	1982	
4439470	3979273	1984	
7371428	3979273	2008	
4656099	3979273	1987	
4897315	3979273	1990	
4910092	3979273	1990	
4923717	3979273	1990	
4933239	3979273	1990	
5071678	3979273	1991	
5139824	3979273	1992	
5191099	3979273	1993	
5292594	3979273	1994	
7573586	3979273	2009	
4194026	4049848	1980	
5930312	4270205	1999	
6553062	4270205	2003	
4390947	4270205	1983	
4841526	4270205	1989	
5025163	4256965	1991	
5389388	4157406	1995	
5451418	4157406	1995	
5456930	4157406	1995	
5425393	3942551	1995	
4286621	3942551	1981	
6675110	3942551	2004	
4453892	3942551	1984	
4601309	3942551	1986	
4669500	3942551	1987	
4681136	3942551	1987	
4029254	3930605	1977	
4065044	3930603	1977	
4327857	3930603	1982	
6918864	3930603	2005	
7117972	4314687	2006	
4450303	4282383	1984	
4079376	3949398	1978	
5963071	3949394	1999	
6038255	3949394	2000	
4513329	3949394	1985	
7897202	4306989	2011	
6929702	4306989	2005	
4552486	4372704	1985	
6429722	4370620	2002	
6462604	4370620	2002	
4634965	4370620	1987	
5105316	4370620	1992	
6334397	4352331	2002	
4484528	4352331	1984	
5754338	4438171	1998	
5784197	4438171	1998	
5882796	4438171	1999	
5910858	4438171	1999	
5892243	4432134	1999	
6066600	4432134	2000	
8163185	4432134	2012	
5376085	4475910	1994	
5423785	4475910	1995	
5513654	4475910	1996	
5526823	4475910	1996	
5603335	4475910	1997	
5662631	4475910	1997	
6039750	4475910	2000	
4638790	4475910	1987	
4731064	4475910	1988	
4784655	4475910	1988	
4840625	4475910	1989	
4869723	4475910	1989	
4917113	4475910	1990	
7100213	4475910	2006	
5036863	4475910	1991	
5102405	4475910	1992	
5137032	4475910	1992	
5176152	4475910	1993	
5176666	4475910	1993	
5334175	4475910	1994	
5335675	4475910	1994	
5351698	4475910	1994	
4363175	4180326	1982	
4808064	4180326	1989	
5182614	4180326	1993	
5741568	4508775	1998	
6127010	4508775	2000	
5354603	4508775	1994	
5372929	4169204	1994	
5399719	4169204	1995	
5459030	4169204	1995	
5482828	4169204	1996	
5532145	4169204	1996	
5532146	4169204	1996	
5556958	4169204	1996	
5556993	4169204	1996	
5565320	4169204	1996	
5578736	4169204	1996	
5582994	4169204	1996	
5585503	4169204	1996	
5593823	4169204	1997	
5618662	4169204	1997	
5625079	4169204	1997	
5652096	4169204	1997	
5654443	4169204	1997	
5659050	4169204	1997	
5665762	4169204	1997	
5709991	4169204	1998	
5712085	4169204	1998	
5854967	4169204	1998	
5871900	4169204	1999	
5908742	4169204	1999	
5965349	4169204	1999	
5972593	4169204	1999	
6004741	4169204	1999	
6004742	4169204	1999	
6017691	4169204	2000	
6133460	4169204	2000	
6194139	4169204	2001	
6218100	4169204	2001	
6251580	4169204	2001	
6258319	4169204	2001	
6433343	4169204	2002	
6455286	4169204	2002	
6461567	4169204	2002	
6469052	4169204	2002	
6503699	4169204	2003	
6566046	4169204	2003	
6586749	4169204	2003	
6680025	4169204	2004	
6686480	4169204	2004	
7611831	4169204	2009	
6949753	4169204	2005	
4693981	4169204	1987	
4727027	4169204	1988	
4748120	4169204	1988	
5139940	4169204	1992	
5288605	4169204	1994	
7892535	4169204	2011	
6866992	4169204	2005	
6139678	4416760	2000	
6231725	4416760	2001	
6238528	4416760	2001	
6261375	4416760	2001	
6287976	4416760	2001	
6323134	4416760	2001	
6409890	4416760	2002	
6447653	4416760	2002	
6627039	4416760	2003	
6749764	4416760	2004	
4533449	4416760	1985	
7179397	4416760	2007	
6199641	4405115	2001	
7971638	4405115	2011	
6641332	4405115	2003	
7819183	4405115	2010	
4657438	4405115	1987	
5205673	4405115	1993	
7845420	4405115	2010	
7866403	4405115	2011	
7841414	4405115	2010	
4580406	4444018	1986	
5151022	4444018	1992	
6991695	4414051	2006	
7396493	4414051	2008	
4227419	3948102	1980	
6291773	3948102	2001	
6610932	3948102	2003	
7775118	3948102	2010	
5491327	4518853	1996	
6028926	4518853	2000	
6498847	4518853	2002	
4778982	4518853	1988	
4825054	4518853	1989	
4937438	4518853	1990	
5206489	4518853	1993	
7152478	4501051	2006	
5381299	4501051	1995	
5557893	4505456	1996	
7748686	4505456	2010	
6932329	4505456	2005	
8113489	4505456	2012	
8356803	4505456	2013	
7438282	4505456	2008	
7378070	4389384	2008	
7910080	4389384	2011	
4303398	4156928	1981	
4339134	4156928	1982	
4359222	4156928	1982	
4363489	4156928	1982	
4432067	4156928	1984	
4680731	4156928	1987	
5230059	4156928	1993	
8382567	4156928	2013	
5271098	4156928	1993	
6182753	4515219	2001	
4633952	4515219	1987	
4655288	4515219	1987	
4664196	4515219	1987	
4665983	4515219	1987	
4665991	4515219	1987	
4667743	4515219	1987	
4691779	4515219	1987	
4711305	4515219	1987	
5209303	4515219	1993	
4078563	3965895	1978	
6616203	4067599	2003	
6802543	4067599	2004	
4405164	4067599	1983	
4877278	4067599	1989	
7077437	4067599	2006	
5123682	4067599	1992	
8544903	4067599	2013	
6938445	4067599	2005	
4880358	4158528	1989	
RE41624	4161265	2010	
7950550	4161265	2011	
7090098	4161265	2006	
8261951	4161265	2012	
8276790	4161265	2012	
D558527	4161265	2008	
7815072	4161265	2010	
D573413	4161265	2008	
RE39392	4161265	2006	
4345145	4171382	1982	
4447693	4171382	1984	
4473541	4426369	1984	
4798716	4426369	1989	
4842843	4426369	1989	
4849202	4426369	1989	
4849203	4426369	1989	
4954331	4426369	1990	
4449407	4341119	1984	
4507964	4341119	1985	
6968282	4341119	2005	
4958290	4341119	1990	
6959253	4341119	2005	
6311298	4023142	2001	
4268902	4023142	1981	
4819166	4023142	1989	
5403209	4017143	1995	
4089581	4017143	1978	
5842876	4017143	1998	
4219251	4017143	1980	
4223970	4017143	1980	
6231354	4017143	2001	
6402525	4017143	2002	
7524194	4017143	2009	
4475780	4017143	1984	
4586778	4017143	1986	
7189077	4017143	2007	
4681392	4017143	1987	
4691979	4017143	1987	
4753609	4017143	1988	
5389030	4020417	1995	
5446386	4020417	1995	
5687606	4020417	1997	
6198398	4020417	2001	
4514722	4020417	1985	
4567563	4020417	1986	
4931775	4020417	1990	
5418876	4204306	1995	
6234688	4204306	2001	
6296400	4204306	2001	
4647847	4063169	1987	
4690076	4411879	1987	
8496898	4411879	2013	
4549951	4276141	1985	
5286365	4276141	1994	
6995112	4289653	2006	
7594992	4289653	2009	
4617108	4289653	1986	
7348293	4289653	2008	
4738767	4289653	1988	
5071806	4289653	1991	
5135641	4289653	1992	
6860986	4289653	2005	
6902664	4289653	2005	
6872685	4289653	2005	
8373428	4251772	2013	
7601039	4251772	2009	
8033838	4251772	2011	
7504842	4251772	2009	
5371338	4336439	1994	
5453595	4336439	1995	
6501047	4336439	2002	
6580054	4336439	2003	
6960739	4336439	2005	
6806544	4336439	2004	
6960813	4336439	2005	
4746202	4336439	1988	
7169688	4336439	2007	
7112518	4336439	2006	
7052976	4336439	2006	
6129835	4347811	2000	
6338794	4347811	2002	
6454935	4347811	2002	
6533924	4347811	2003	
4528000	4347811	1985	
4607304	4370688	1986	
5688370	4366068	1997	
5702610	4366068	1997	
6103122	4366068	2000	
6365214	4366068	2002	
6576139	4366068	2003	
7011753	4366068	2006	
6733677	4366068	2004	
6835311	4366068	2004	
4981591	4366068	1991	
5085780	4366068	1992	
5085784	4366068	1992	
7341668	4366068	2008	
7008537	4366068	2006	
6959820	4366068	2005	
6998058	4366068	2006	
7850859	4366068	2010	
7338605	4366068	2008	
6147647	4329689	2000	
6154175	4329689	2000	
6292141	4329689	2001	
6344833	4329689	2002	
6700539	4329689	2004	
4401988	4329689	1983	
4605932	4329689	1986	
4847625	4329689	1989	
4903033	4329689	1990	
5300936	4329689	1994	
4642227	4327069	1987	
4822588	4327069	1989	
4824643	4327069	1989	
4826669	4327069	1989	
4534104	4229755	1985	
4831357	4224599	1989	
4602297	4261020	1986	
4679098	4261020	1987	
5510747	4256978	1996	
5612566	4256978	1997	
5731732	4256978	1998	
5909139	4256978	1999	
6298254	4256978	2001	
4319182	4256978	1982	
6687522	4256978	2004	
4853563	4256978	1989	
7752974	4250742	2010	
7526998	4250742	2009	
6253539	4036434	2001	
7124574	4036434	2006	
5992423	4032747	1999	
4366365	4032747	1982	
6945255	4032747	2005	
5046516	4032747	1991	
8146605	4032747	2012	
5550520	4028562	1996	
4656714	4482076	1987	
4667701	4482076	1987	
4682630	4482076	1987	
8019038	4482076	2011	
4954312	4482076	1990	
4957215	4482076	1990	
5032350	4482076	1991	
5331674	4482076	1994	
4167532	3943068	1979	
4218343	3943068	1980	
4054613	3943068	1977	
8443793	4264362	2013	
6227297	4219081	2001	
6367556	4219081	2002	
4520869	4219081	1985	
4658896	4219081	1987	
4766663	4219081	1988	
6957704	4219081	2005	
4875524	4219081	1989	
7678770	4043989	2010	
7678771	4043989	2010	
6127338	4043989	2000	
4243654	4043989	1981	
7671030	4043989	2010	
7671031	4043989	2010	
6391854	4043989	2002	
6531130	4043989	2003	
7659253	4043989	2010	
7659254	4043989	2010	
7700561	4043989	2010	
7655630	4043989	2010	
7687466	4043989	2010	
7687467	4043989	2010	
7713936	4043989	2010	
7718619	4043989	2010	
8106016	4043989	2012	
7070780	4043989	2006	
7723305	4043989	2010	
7662787	4043989	2010	
7662788	4043989	2010	
6852695	4043989	2005	
8394813	4043989	2013	
7674774	4043989	2010	
4270018	4024558	1981	
4410758	4024558	1983	
4479027	4024558	1984	
4609772	4024558	1986	
4148171	4012972	1979	
5489821	4479096	1996	
5656189	4479096	1997	
5896000	4479096	1999	
8178864	4056642	2012	
8288749	4056642	2012	
4277320	4056642	1981	
8416615	4056642	2013	
7084423	4056642	2006	
7176483	4056642	2007	
8198181	4056642	2012	
8203869	4056642	2012	
8203875	4056642	2012	
8263467	4056642	2012	
7462860	4056642	2008	
8199563	4056642	2012	
8158964	4056642	2012	
7974119	4056642	2011	
7911833	4056642	2011	
4842376	4056642	1989	
8514608	4056642	2013	
4881110	4056642	1989	
8508980	4056642	2013	
7883980	4056642	2011	
7935619	4056642	2011	
7884003	4056642	2011	
7902029	4056642	2011	
8159856	4056642	2012	
8072014	4056642	2011	
8377767	4056642	2013	
8431469	4056642	2013	
4427148	4257530	1984	
5774647	4255808	1998	
7573740	4255808	2009	
7898868	4255808	2011	
4319356	4255808	1982	
4371930	4255808	1983	
4375664	4255808	1983	
4493081	4255808	1985	
7457162	4255808	2008	
8020053	4255808	2011	
7971124	4255808	2011	
5111464	4255808	1992	
7385843	4255808	2008	
7345934	4255808	2008	
8032816	4255808	2011	
6050161	4207786	2000	
D595690	4217465	2009	
5401465	4213703	1995	
5716583	4213703	1998	
6045752	4213703	2000	
7030403	4213703	2006	
7544961	4213703	2009	
6924498	4213703	2005	
4563331	4213703	1986	
7399984	4213703	2008	
4448207	4219177	1984	
4562984	4219177	1986	
7645968	4219177	2010	
8333745	4219177	2012	
7462171	4219177	2008	
8328734	4219177	2012	
5487172	4208719	1996	
5561747	4208719	1996	
4291380	4208719	1981	
6545686	4208719	2003	
4615013	4208719	1986	
4620287	4208719	1986	
4645459	4208719	1987	
4646255	4208719	1987	
4835532	4208719	1989	
6578694	4273231	2003	
5474132	4231436	1995	
4372562	4260164	1983	
4474380	4260164	1984	
4142994	3962135	1979	
4790927	3962135	1988	
4877762	3962135	1989	
5827026	4375933	1998	
6854941	4375933	2005	
6116357	4372624	2000	
6619412	4372624	2003	
5067748	4360183	1991	
5356109	4360183	1994	
4357687	4174541	1982	
4561070	4174541	1985	
4686651	4174541	1987	
6107574	4179319	2000	
4315098	4179319	1982	
4518281	4179319	1985	
4853165	4179319	1989	
5436344	4457934	1995	
5608071	4457934	1997	
5677458	4457934	1997	
4555515	4457934	1985	
4579850	4457934	1986	
4789214	4472020	1988	
5119448	4472020	1992	
5990939	4298887	1999	
6226034	4298887	2001	
6541772	4298887	2003	
6559447	4298887	2003	
6661010	4298887	2003	
4398211	4298887	1983	
8208755	4298887	2012	
4602291	4298887	1986	
4712010	4298887	1987	
4752694	4298887	1988	
4876453	4298887	1989	
5083204	4298887	1992	
7365326	4298887	2008	
7995859	4298887	2011	
8503821	4298887	2013	
5444879	4508665	1995	
5457825	4508665	1995	
5810257	4508665	1998	
5810262	4508665	1998	
5848444	4508665	1998	
5920925	4508665	1999	
5956784	4508665	1999	
5983417	4508665	1999	
6334224	4508665	2002	
6641548	4508665	2003	
6691336	4508665	2004	
6848637	4508665	2005	
4731887	4508665	1988	
7043775	4508665	2006	
D591863	4508665	2009	
4982459	4508665	1991	
6860437	4508665	2005	
5014372	4508665	1991	
5226601	4508665	1993	
5291621	4508665	1994	
5353447	4508665	1994	
D574501	4508665	2008	
D573715	4508665	2008	
7743437	4508665	2010	
D574964	4508665	2008	
4601828	4512896	1986	
4957620	4512896	1990	
5004806	4512896	1991	
7846746	4512896	2010	
6320894	4310808	2001	
6785304	4310808	2004	
4872181	4310808	1989	
4894837	4310808	1990	
4918704	4310808	1990	
5283692	4310808	1994	
4300402	4007628	1981	
4586142	4007628	1986	
5385496	4000534	1995	
8157479	4000534	2012	
4887932	4000534	1989	
5381782	4290421	1995	
5472017	4290421	1995	
5549542	4290421	1996	
5752644	4290421	1998	
5911353	4290421	1999	
4580551	4290421	1986	
4846573	4290421	1989	
4875897	4290421	1989	
5176180	4290421	1993	
RE38708	4290421	2005	
8419720	4290421	2013	
RE41812	4110086	2010	
7077890	4110086	2006	
7517503	4110086	2009	
7517505	4110086	2009	
7695690	4110086	2010	
7318856	4110086	2008	
7959869	4110086	2011	
7833322	4110086	2010	
4675029	4110086	1987	
7638104	4110086	2009	
7662348	4110086	2010	
8425658	4110086	2013	
7906080	4110086	2011	
8043573	4110086	2011	
5285903	4110086	1994	
7311762	4110086	2007	
7405672	4110086	2008	
7976615	4110086	2011	
7724492	4110086	2010	
7897118	4110086	2011	
7285155	4110086	2007	
7220295	4110086	2007	
7291207	4110086	2007	
7767169	4110086	2010	
4646241	4183087	1987	
4769760	4183087	1988	
5264693	4147929	1993	
5306904	4147929	1994	
5329110	4147929	1994	
5600749	4123138	1997	
4383736	4123138	1983	
4911712	4123138	1990	
5030217	4123138	1991	
5078467	4123138	1992	
4382361	4098491	1983	
4174860	4082078	1979	
5423166	4291526	1995	
6009696	4291526	2000	
7080498	4291526	2006	
7669399	4291526	2010	
4480402	4291526	1984	
6857258	4291526	2005	
7640091	4291526	2009	
7937922	4291526	2011	
5504285	4301342	1996	
6005208	4301342	1999	
6037555	4301342	2000	
6087913	4301342	2000	
6114641	4301342	2000	
6166344	4301342	2000	
6175288	4301342	2001	
6184761	4301342	2001	
6188036	4301342	2001	
6204743	4301342	2001	
6211757	4301342	2001	
6211758	4301342	2001	
6215379	4301342	2001	
6218917	4301342	2001	
6218919	4301342	2001	
6229413	4301342	2001	
6232570	4301342	2001	
6232856	4301342	2001	
6232859	4301342	2001	
6239395	4301342	2001	
6239398	4301342	2001	
6252365	4301342	2001	
6259048	4301342	2001	
6262872	4301342	2001	
6268991	4301342	2001	
6281458	4301342	2001	
6281461	4301342	2001	
6300586	4301342	2001	
6310307	4301342	2001	
6313425	4301342	2001	
6317018	4301342	2001	
6340925	4301342	2002	
6346868	4301342	2002	
6346869	4301342	2002	
6362711	4301342	2002	
6366188	4301342	2002	
6373357	4301342	2002	
6377144	4301342	2002	
6379196	4301342	2002	
6380829	4301342	2002	
6388547	4301342	2002	
6396369	4301342	2002	
6400245	4301342	2002	
6400543	4301342	2002	
6404314	4301342	2002	
6421217	4301342	2002	
6429659	4301342	2002	
6429759	4301342	2002	
6429760	4301342	2002	
6448521	4301342	2002	
6448522	4301342	2002	
6459059	4301342	2002	
6466117	4301342	2002	
6469882	4301342	2002	
6476337	4301342	2002	
6479774	4301342	2002	
6496347	4301342	2002	
6531941	4301342	2003	
6534991	4301342	2003	
6586693	4301342	2003	
6590482	4301342	2003	
6639168	4301342	2003	
6678135	4301342	2004	
6724286	4301342	2004	
6747535	4301342	2004	
6804101	4301342	2004	
6806800	4301342	2004	
7301742	4301342	2007	
6995640	4301342	2006	
5140115	4301342	1992	
6919785	4301342	2005	
6882258	4301342	2005	
4086181	4020000	1978	
4110207	4020000	1978	
4382770	4078878	1983	
4451226	4078878	1984	
4104784	4062699	1978	
5923987	4062699	1999	
6093951	4062699	2000	
4205330	4062699	1980	
6249027	4062699	2001	
6271563	4062699	2001	
6306702	4062699	2001	
4381956	4062699	1983	
7701005	4062699	2010	
4735914	4062699	1988	
5196361	4062699	1993	
5710776	4105900	1998	
4199799	4105900	1980	
6462530	4105900	2002	
4276648	4105900	1981	
4472806	4105900	1984	
4621201	4105900	1986	
4644538	4105900	1987	
4649484	4105900	1987	
4807516	4105900	1989	
7237169	4105900	2007	
8463384	4105900	2013	
8577457	4105900	2013	
7502696	4105900	2009	
4525673	4481608	1985	
5179688	4481608	1993	
5349686	4481608	1994	
4236399	3975816	1980	
8534657	3970296	2013	
5964458	3970296	1999	
6202996	3970296	2001	
4559497	4006412	1985	
5429831	3997673	1995	
4940590	3997673	1990	
5395568	3987677	1995	
5473952	3987677	1995	
5501112	3987677	1996	
4444041	3987677	1984	
4856351	3987677	1989	
5355736	3987677	1994	
7162923	3987677	2007	
5710091	4005985	1998	
6479429	4005985	2002	
4528411	4005985	1985	
4615796	4005985	1986	
4314583	4007710	1982	
4115545	4014989	1978	
4668922	4313209	1987	
