citing	cited	citing_year	state
6468800	4216245	2002	CA
6472218	4216245	2002	CA
6491871	4216245	2002	CA
8304189	4216245	2012	CA
6521187	4216245	2003	CT
6537817	4216245	2003	CT
6551784	4216245	2003	CA
6566495	4216245	2003	CA
6610482	4216245	2003	CA
6630308	4216245	2003	CA
8186044	4216245	2012	CA
6660234	4216245	2003	CA
7988845	4216245	2011	CA
6678577	4216245	2004	CA
6685884	4216245	2004	CA
6747143	4216245	2004	CA
6864101	4216245	2005	CA
6890485	4216245	2005	CA
4496654	4216245	1985	CA
8377378	4216245	2013	CA
8187895	4216245	2012	CA
4727037	4216245	1988	CA
4748042	4216245	1988	CA
7550069	4216245	2009	CA
8272125	4216245	2012	CA
8211363	4216245	2012	CA
7906009	4216245	2011	CA
8142642	4216245	2012	CA
8192611	4216245	2012	CA
7824879	4216245	2010	CA
8105476	4216245	2012	CA
8142643	4216245	2012	CA
8030066	4216245	2011	CA
5075215	4216245	1991	CA
5132206	4216245	1992	CA
8091220	4216245	2012	CA
7105132	4216245	2006	CA
8226815	4216245	2012	CA
7563350	4216245	2009	CA
7736906	4216245	2010	CA
8372261	4216245	2013	CA
7795038	4216245	2010	CA
6955915	4216245	2005	CA
8268144	4216245	2012	CA
8114270	4216245	2012	CA
8114271	4216245	2012	CA
8182670	4216245	2012	CA
7909984	4216245	2011	CA
8182671	4216245	2012	CA
8273241	4216245	2012	CA
8449758	4216245	2013	CA
8268163	4216245	2012	CA
8338091	4216245	2012	CA
8083924	4216245	2011	CA
7625697	4216245	2009	CA
8083928	4216245	2011	CA
8425743	4216245	2013	CA
6943034	4216245	2005	CA
8083929	4216245	2011	CA
7087732	4216245	2006	CA
7691330	4216245	2010	CA
6919211	4216245	2005	CA
8262996	4216245	2012	CA
8425758	4216245	2013	CA
7442499	4216245	2008	CA
8153063	4216245	2012	CA
4765871	4216272	1988	WA
4604616	4216471	1986	CT
4647921	4216471	1987	CT
5485331	4216512	1996	CA
5598071	4216512	1997	CA
5729404	4216512	1998	CA
5844748	4216512	1998	CA
5923496	4216512	1999	CA
5999370	4216512	1999	CA
6080352	4216512	2000	CA
6456454	4216512	2002	OK
4367502	4216512	1983	CA
5251081	4216512	1993	MN
7683564	4216868	2010	WV
8272521	4216868	2012	OK
7489098	4216868	2009	WV
4364600	4216983	1982	CA
4469370	4216983	1984	CA
4512598	4216983	1985	CA
4534587	4216983	1985	CA
5440167	4217374	1995	CA
5469109	4217374	1995	CA
5493147	4217374	1996	CA
5502315	4217374	1996	CA
5552627	4217374	1996	CA
5607724	4217374	1997	CA
5614257	4217374	1997	CA
5663591	4217374	1997	CA
5717230	4217374	1998	CA
5780919	4217374	1998	CA
5874129	4217374	1999	CA
5989943	4217374	1999	CA
7115362	4217374	2006	CT
7115362	4217374	2006	CA
6150199	4217374	2000	CA
6548751	4217374	2003	CA
6638772	4217374	2003	CA
4466992	4217374	1984	OK
4569120	4217374	1986	CA
4701592	4217374	1987	CA
7018848	4217374	2006	CA
4389602	4217526	1983	CA
4841165	4217526	1989	CA
8200186	4217668	2012	CA
8315203	4217668	2012	CA
8369866	4217668	2013	CA
7213547	4217811	2007	CA
6012885	4217831	2000	CA
4363373	4217969	1982	MT
4928806	4217978	1990	MN
4989721	4217978	1991	MN
5007527	4217978	1991	MN
5090556	4217978	1992	MN
4767056	4218019	1988	CA
5785297	4218021	1998	CA
4357035	4218075	1982	CA
4506912	4218075	1985	CA
4765651	4218076	1988	CA
4775436	4218088	1988	CT
4863211	4218088	1989	CT
4551061	4218166	1985	CA
5370708	4218220	1994	MN
4832864	4218220	1989	MN
4997450	4218220	1991	MN
5445670	4218250	1995	CA
5641345	4218250	1997	CA
6194452	4218250	2001	CA
5330787	4218250	1994	CT
7381231	4218250	2008	MN
8491676	4218330	2013	WA
8268022	4218330	2012	WA
8415280	4218330	2013	WA
8114822	4218330	2012	CT
8039424	4218330	2011	WA
8022020	4218330	2011	WA
7931704	4218330	2011	WA
8062388	4218330	2011	WA
8334244	4218330	2012	WA
8377861	4218330	2013	WA
8071513	4218330	2011	WA
8071522	4218330	2011	WA
4390373	4218354	1983	CA
4442168	4218354	1984	CA
4500669	4218354	1985	CA
4571365	4218354	1986	CA
5286815	4218354	1994	MN
8216383	4218354	2012	CT
4503153	4218401	1985	CA
4354821	4218422	1982	CA
4393040	4218436	1983	CA
4636463	4218436	1987	CA
5993534	4218516	1999	WA
6489037	4218516	2002	WA
6602582	4218516	2003	WA
6803091	4218516	2004	WA
5077098	4218516	1991	CA
4487881	4218544	1984	WV
4855357	4218544	1989	WV
5036126	4218544	1991	WV
D418745	4218599	2000	MN
D419862	4218599	2000	MN
D438095	4218599	2001	MN
D438784	4218599	2001	MN
4869479	4218599	1989	WA
8217288	4218599	2012	CA
5889393	4218647	1999	CA
4605997	4218647	1986	CA
4629971	4218647	1986	CA
4642748	4218647	1987	CA
7802114	4218647	2010	CA
5220272	4218647	1993	CA
4457036	4218798	1984	MN
4679271	4218798	1987	MN
4757566	4218798	1988	MN
RE368059	4219104	2000	CA
5772032	4219149	1998	MN
6675548	4219155	2004	CA
6953303	4219155	2005	WA
6896742	4219155	2005	MN
5052423	4219155	1991	CA
5078161	4219155	1992	WA
5228623	4219155	1993	WA
5265805	4219155	1993	CA
7097383	4219155	2006	WA
6357206	4219229	2002	CT
5326203	4219229	1994	CA
4634182	4219234	1987	CA
6503318	4219519	2003	CA
5045112	4219519	1991	MN
5064174	4219519	1991	MN
5066325	4219519	1991	MN
8106094	4219569	2012	WA
6268489	4219641	2001	CT
5551242	4219725	1996	OK
5673562	4219725	1997	CA
5937655	4219725	1999	MN
4438729	4219725	1984	OK
7484371	4219725	2009	AK
5349946	4219725	1994	MN
6763549	4219902	2004	CA
6478325	4219903	2002	CA
7065828	4219903	2006	CA
5287594	4219903	1994	CA
8596591	4220053	2013	MN
8544811	4220053	2013	MN
D589419	4220223	2009	CA
D590310	4220223	2009	CA
D596544	4220223	2009	CA
D596092	4220223	2009	CA
D596093	4220223	2009	CA
8151433	4220223	2012	CA
D588968	4220223	2009	CA
D588969	4220223	2009	CA
D588970	4220223	2009	CA
D588971	4220223	2009	CA
D588972	4220223	2009	CA
D588973	4220223	2009	CA
D588974	4220223	2009	CA
8505698	4220223	2013	CA
7418879	4220294	2008	CA
5441575	4220692	1995	CA
7143766	4220846	2006	CA
5845840	4221162	1998	MN
4561392	4221199	1985	CA
6447055	4221354	2002	CA
4704207	4221663	1987	CT
4881313	4221663	1989	CT
5055192	4221663	1991	CT
5789472	4221688	1998	CT
4814230	4221688	1989	WA
4960615	4221688	1990	OK
4463114	4221691	1984	MN
4532185	4221691	1985	MN
8297027	4221751	2012	CA
8475894	4221751	2013	CA
5414045	4221883	1995	WV
5569709	4221883	1996	WV
5506060	4221895	1996	CA
5554769	4221895	1996	WA
5573854	4221895	1996	WA
5587105	4221895	1996	WA
5602226	4221895	1997	CA
5610317	4221895	1997	CA
5618907	4221895	1997	CA
5705574	4221895	1998	CA
5714566	4221895	1998	CA
5739256	4221895	1998	CA
5756597	4221895	1998	CA
5969079	4221895	1999	CA
6583255	4221895	2003	CA
4584335	4221895	1986	CA
4652608	4221895	1987	CA
5814038	4221953	1998	CA
8500753	4221953	2013	CA
6413264	4221953	2002	CA
8048088	4221953	2011	CA
6620174	4221953	2003	CA
7648513	4221953	2010	CA
6886462	4221974	2005	WA
4725961	4221974	1988	CT
4831545	4221974	1989	WA
4916629	4221974	1990	WA
7031789	4221974	2006	WA
6898478	4221974	2005	WA
8370222	4221974	2013	WA
7679752	4221974	2010	WA
8229803	4221974	2012	WA
8010216	4221974	2011	MN
8346631	4221974	2013	WA
6941864	4221974	2005	WA
5871375	4222026	1999	CA
6772456	4222132	2004	MN
7290299	4222132	2007	MN
5440780	4222145	1995	CT
5664283	4222145	1997	CT
4961246	4222145	1990	MN
4671013	4222202	1987	CA
6138491	4222260	2000	CT
4450703	4222260	1984	CT
8161742	4222310	2012	MN
7580225	4222310	2009	CA
7850389	4222310	2010	CA
4900233	4222310	1990	CA
7611303	4222310	2009	CA
7583476	4222310	2009	CA
7554771	4222310	2009	CA
7014338	4222319	2006	CA
5455923	4222491	1995	CA
5557526	4222491	1996	MN
6994223	4222491	2006	OK
5359516	4222491	1994	MN
7683564	4222491	2010	WV
7489098	4222491	2009	WV
7896198	4222496	2011	MN
4770610	4222496	1988	CA
7954668	4222496	2011	MN
8277745	4222496	2012	MN
8277745	4222496	2012	CA
5970662	4222542	1999	CA
5308031	4222542	1994	CA
4414006	4222751	1983	CA
5656091	4222838	1997	CA
6534411	4222838	2003	CA
4483478	4222838	1984	CA
4622452	4222838	1986	MN
4567133	4223072	1986	MN
5026606	4223072	1991	MN
4755531	4223157	1988	CA
5398684	4223227	1995	CA
5878072	4223227	1999	WA
6011828	4223227	2000	CA
6260999	4223227	2001	CA
8226295	4223227	2012	CA
5339812	4223227	1994	CA
7511286	4223227	2009	CA
5871375	4223293	1999	CA
5787549	4223483	1998	MN
6561333	4223483	2003	MN
4665892	4223483	1987	CT
5771662	4223511	1998	MN
7032360	4223511	2006	MN
4452099	4223569	1984	CA
4601268	4223648	1986	CA
4791540	4223651	1988	MN
6105595	4223745	2000	CA
5413462	4223774	1995	WA
5624032	4223827	1997	CT
4953702	4223827	1990	MN
4732375	4223885	1988	CA
5145165	4223885	1992	OK
7322521	4223885	2008	CA
7036732	4223885	2006	CA
4538843	4223943	1985	WA
4845966	4223943	1989	OK
4694802	4224044	1987	CA
7048785	4224068	2006	CT
4714535	4224123	1987	CA
8562810	4224129	2013	MN
D461146	4224161	2002	CA
5366303	4224628	1994	CA
4391535	4224628	1983	WA
4435996	4224839	1984	ND
4630505	4224839	1986	MN
4635505	4224839	1987	MN
6554587	4224860	2003	CA
5179925	4224913	1993	CA
D389037	4225108	1998	MN
4400028	4225108	1983	CA
7770496	4225108	2010	CA
5224745	4225108	1993	WA
6601881	4225163	2003	CT
4839988	4225163	1989	CA
5024070	4225163	1991	CA
5031945	4225163	1991	CA
8448997	4225163	2013	CT
5161837	4225163	1992	CA
5184852	4225163	1993	CA
5967674	4225200	1999	CT
6619850	4225200	2003	CT
4515336	4225260	1985	WA
4799850	4225282	1989	WV
8133352	4225383	2012	CA
5385764	4225383	1995	CA
5506046	4225383	1996	CA
5508072	4225383	1996	CA
5545450	4225383	1996	CA
5580624	4225383	1996	CA
5582670	4225383	1996	CA
5618341	4225383	1997	CA
5631052	4225383	1997	CA
5631053	4225383	1997	CA
5631097	4225383	1997	CA
5641584	4225383	1997	CA
5654048	4225383	1997	CA
5658603	4225383	1997	CA
5660900	4225383	1997	CA
5660903	4225383	1997	CA
5660904	4225383	1997	CA
5662731	4225383	1997	CA
5665442	4225383	1997	CA
5679145	4225383	1997	CA
5683772	4225383	1997	CA
5691014	4225383	1997	CA
5702787	4225383	1997	CA
5705203	4225383	1998	CA
5705237	4225383	1998	CA
5705238	4225383	1998	CA
5705239	4225383	1998	CA
5705242	4225383	1998	CA
5707474	4225383	1998	CA
5709827	4225383	1998	CA
5709913	4225383	1998	CA
5716675	4225383	1998	CA
5736209	4225383	1998	CA
5738921	4225383	1998	CA
5753308	4225383	1998	CA
5776388	4225383	1998	CA
5783126	4225383	1998	CA
5800647	4225383	1998	CA
5810961	4225383	1998	CA
5830305	4225383	1998	CA
5830548	4225383	1998	CA
5843544	4225383	1998	CA
5851634	4225383	1998	CA
5879722	4225383	1999	CA
5928741	4225383	1999	CA
5976235	4225383	1999	CA
6030673	4225383	2000	CA
6083586	4225383	2000	CA
6090195	4225383	2000	CA
6200404	4225383	2001	CA
7993570	4225383	2011	CA
6406594	4225383	2002	WA
8333836	4225383	2012	CA
7857906	4225383	2010	CA
7658794	4225383	2010	CA
7727329	4225383	2010	CA
7344593	4225383	2008	CA
8268119	4225383	2012	CA
5274055	4225383	1993	CT
8182606	4225383	2012	CA
8209927	4225383	2012	CA
7815841	4225383	2010	CA
7942964	4225383	2011	CA
8603239	4225383	2013	CA
RE39339	4225383	2006	CA
5296127	4225406	1994	WV
4759841	4225424	1988	WA
5110454	4225424	1992	WA
5305888	4225424	1994	CA
4615855	4225546	1986	CA
5871375	4225559	1999	CA
4698313	4225559	1987	OK
5513096	4226269	1996	CT
5692359	4226269	1997	CT
5000345	4226269	1991	CT
4679675	4226319	1987	MN
5024416	4226814	1991	CA
5440167	4226898	1995	CA
5469109	4226898	1995	CA
5493147	4226898	1996	CA
5502315	4226898	1996	CA
5525527	4226898	1996	MN
5534445	4226898	1996	MN
5552627	4226898	1996	CA
5663591	4226898	1997	CA
5681613	4226898	1997	CA
5717230	4226898	1998	CA
5780919	4226898	1998	CA
5818053	4226898	1998	MN
5853804	4226898	1998	CA
8326094	4226898	2012	CA
5914001	4226898	1999	CA
5942756	4226898	1999	MN
5989943	4226898	1999	CA
7115362	4226898	2006	CT
7115362	4226898	2006	CA
6113699	4226898	2000	CA
6150199	4226898	2000	CA
6245215	4226898	2001	CA
6262421	4226898	2001	MN
6582573	4226898	2003	CA
6638772	4226898	2003	CA
4402762	4226898	1983	CA
4546372	4226898	1985	CT
4569120	4226898	1986	CA
4698104	4226898	1987	CA
7018848	4226898	2006	CA
5254480	4226898	1993	MN
7799388	4226914	2010	CT
8206792	4226914	2012	CT
5045398	4226914	1991	CA
7799111	4226914	2010	CT
8460814	4226923	2013	WA
8460814	4226923	2013	CA
5283512	4226923	1994	CA
4561392	4227494	1985	CA
5934264	4227509	1999	CA
5150699	4227509	1992	CA
4350176	4227547	1982	CA
4376450	4227547	1983	MN
7163260	4227739	2007	CA
7303227	4227739	2007	CA
4925184	4227739	1990	WV
7399030	4227739	2008	CA
5403188	4227877	1995	MN
5415544	4227877	1995	MN
5591786	4227877	1997	MN
5635545	4227877	1997	MN
5709548	4227877	1998	MN
5752826	4227877	1998	CA
5961325	4227877	1999	CA
6149427	4227877	2000	CA
6672871	4227877	2004	CA
4401616	4227877	1983	WA
5026278	4227877	1991	MN
5040976	4227877	1991	MN
4365973	4227889	1982	CA
8512435	4227904	2013	MN
4322230	4227904	1982	MN
4339250	4227904	1982	CA
7988860	4227904	2011	MN
8246730	4227904	2012	MN
8048210	4227904	2011	MN
8211218	4227904	2012	MN
8263214	4227904	2012	MN
8404014	4227904	2013	MN
8343264	4227904	2013	MN
7655070	4227904	2010	MN
7918913	4227904	2011	MN
8460424	4227904	2013	MN
8177875	4227904	2012	MN
8177876	4227904	2012	MN
8556089	4227904	2013	MN
7717975	4227904	2010	MN
5674605	4228061	1997	MN
5837347	4228061	1998	MN
5871375	4228128	1999	CA
7718552	4228128	2010	CA
6184262	4228247	2001	CT
4544680	4228247	1985	CT
4547528	4228247	1985	CT
5219892	4228247	1993	CT
5943817	4228613	1999	CA
6588141	4228613	2003	CA
4453337	4228613	1984	CA
4611426	4228613	1986	CA
7987629	4228613	2011	CA
5048225	4228613	1991	WA
4302935	4228653	1981	CA
4976231	4228653	1990	CA
7717397	4228664	2010	CA
7438140	4228664	2008	WA
5193401	4228664	1993	CA
6758075	4228669	2004	NV
4698989	4228669	1987	CA
5871375	4228675	1999	CA
4784543	4228705	1988	OK
4336746	4228726	1982	CA
4543928	4228772	1985	CA
4435990	4228880	1984	OK
4855913	4228880	1989	ND
4620665	4228898	1986	CT
7891543	4228898	2011	MN
7607591	4228958	2009	CT
8524312	4228958	2013	CA
5364211	4229132	1994	CA
5441509	4229244	1995	CA
5435898	4229267	1995	CT
5578187	4229267	1996	CT
4558134	4229457	1985	CA
6258256	4229603	2001	CA
6419986	4229603	2002	CA
6548030	4229603	2003	CA
6551660	4229603	2003	CA
6602483	4229603	2003	CA
4573124	4229724	1986	CA
4539496	4229728	1985	CA
4644203	4229728	1987	CA
4761577	4229728	1988	CA
7123134	4229728	2006	CA
7377676	4229728	2008	CA
7126233	4229728	2006	CA
5561950	4229919	1996	WA
5794402	4229919	1998	CA
6023806	4229919	2000	CA
6044607	4229919	2000	CA
6070378	4229919	2000	CA
6081955	4229919	2000	CA
6092350	4229919	2000	CA
6108998	4229919	2000	CA
6345474	4229919	2002	WA
6467118	4229919	2002	CA
4899497	4229919	1990	CA
5152108	4229919	1992	CA
5271585	4229919	1993	CT
7254926	4229919	2007	MN
6231229	4229976	2001	CA
6379036	4229976	2002	CA
5901751	4230149	1999	CA
6000415	4230149	1999	CA
6446658	4230149	2002	CT
4546896	4230227	1985	CA
5020674	4230227	1991	MN
5894005	4230266	1999	CA
8387883	4230266	2013	MN
5083591	4230266	1992	CA
6890759	4230266	2005	CA
7604999	4230266	2009	CA
4523340	4230276	1985	CA
4716604	4230276	1988	CA
7455291	4230312	2008	CA
6176164	4230521	2001	CA
5071607	4230653	1991	CA
4326850	4230673	1982	CT
4472341	4230816	1984	CT
5643742	4230983	1997	CA
7799555	4230983	2010	CA
6226990	4231222	2001	CA
6269639	4231222	2001	CA
6269640	4231222	2001	CA
6279319	4231222	2001	CA
7934926	4231222	2011	CA
7434551	4231222	2008	CA
4741298	4231267	1988	CA
4393851	4231342	1983	MN
5156135	4231342	1992	CA
5215065	4231342	1993	CA
6161770	4231525	2000	CA
6257499	4231525	2001	CA
4682457	4231630	1987	CA
4918886	4231630	1990	CA
7707790	4231630	2010	CA
4463114	4231910	1984	MN
4532185	4231910	1985	MN
6929826	4231910	2005	OK
4727358	4232287	1988	OK
5893031	4232319	1999	WA
6296509	4232356	2001	CA
6639808	4232356	2003	MN
5208722	4232356	1993	CA
5236259	4232356	1993	CA
5359492	4232356	1994	CA
4742467	4232370	1988	MN
5803507	4232549	1998	CA
4447218	4232592	1984	CA
6543495	4232803	2003	CA
4541162	4232880	1985	CA
4831744	4232880	1989	MN
4970801	4232880	1990	MN
6581425	4232891	2003	CA
5427508	4232991	1995	CA
4927081	4232991	1990	MN
5118961	4232991	1992	MN
7683499	4232991	2010	MN
4705617	4233124	1987	CA
6579507	4233188	2003	MN
6610263	4233188	2003	MN
7419637	4233188	2008	CA
7041270	4233188	2006	CA
7041270	4233188	2006	MN
7488464	4233188	2009	CA
7033548	4233188	2006	MN
7396514	4233188	2008	CA
7232782	4233188	2007	CA
5405260	4233189	1995	CA
7230035	4233189	2007	OK
D521639	4233262	2006	CT
D587377	4233262	2009	CT
D492192	4233262	2004	CT
D495946	4233262	2004	CT
D503345	4233262	2005	CT
D507752	4233262	2005	CT
D548889	4233262	2007	CT
D555791	4233262	2007	CT
D511975	4233262	2005	CT
8240934	4233262	2012	CT
7000806	4233262	2006	CT
7331944	4233262	2008	CT
D523179	4233262	2006	CT
D530862	4233262	2006	CT
D512646	4233262	2005	CT
D512647	4233262	2005	CT
D507680	4233262	2005	CT
7226231	4233262	2007	CT
D536138	4233262	2007	CT
D516721	4233262	2006	CT
6997219	4233262	2006	CT
7651291	4233262	2010	CT
D586904	4233262	2009	CT
D552798	4233262	2007	CT
D516251	4233262	2006	CT
D570052	4233262	2008	CT
7861750	4233262	2011	CT
D521638	4233262	2006	CT
5489624	4233425	1996	MN
5536768	4233425	1996	MN
5660178	4233425	1997	MN
6673273	4233425	2004	MN
4378411	4233425	1983	MN
4565857	4233425	1986	MN
4567237	4233425	1986	MN
7999023	4233425	2011	MN
4623674	4233425	1986	WV
4654233	4233425	1987	MN
5446227	4233467	1995	OK
7591027	4233698	2009	CA
5435019	4233698	1995	CA
6202227	4233698	2001	CA
6457187	4233698	2002	WA
8615822	4233698	2013	CA
5241711	4233698	1993	CA
4516675	4233907	1985	MN
8028684	4233952	2011	CA
7461645	4233952	2008	MN
7901399	4234210	2011	CA
7758569	4234210	2010	CA
4328197	4234377	1982	CA
4401636	4234377	1983	CA
5219468	4234429	1993	MN
4952339	4234447	1990	WA
4686209	4234521	1987	CA
5699515	4234952	1997	CA
5724515	4234952	1998	MN
6075814	4234952	2000	CA
6304596	4234952	2001	CA
6854030	4234952	2005	CA
6445731	4234952	2002	CA
6496889	4234952	2002	CA
4608559	4234952	1986	CA
4639933	4234952	1987	CT
4739321	4234952	1988	CA
4910658	4234952	1990	CA
7406119	4234952	2008	CA
7450535	4234952	2008	CA
D572490	4234976	2008	CA
D572914	4234976	2008	CA
4850877	4235025	1989	CA
5018977	4235025	1991	CA
4514944	4235056	1985	CA
7454961	4235101	2008	CT
5369993	4235104	1994	MN
7206674	4235104	2007	CA
7206674	4235104	2007	WA
4908619	4235104	1990	WA
5136518	4235104	1992	WA
6937924	4235104	2005	CA
6937924	4235104	2005	WA
6263671	4235116	2001	WA
7007469	4235116	2006	WA
4669958	4235116	1987	CA
5205123	4235116	1993	WA
6430873	4235117	2002	CA
4379428	4235167	1983	CA
4386563	4235167	1983	CA
4384543	4235185	1983	CA
4742857	4235185	1988	CA
7124861	4235312	2006	MN
6439204	4235374	2002	CT
6186545	4235391	2001	CA
6394492	4235391	2002	CA
4344588	4235391	1982	CA
5092610	4235447	1992	CA
4451062	4235455	1984	CA
6266935	4235495	2001	CA
6530181	4235495	2003	CA
5406844	4235563	1995	CA
5503266	4235563	1996	CT
5560477	4235563	1996	CT
5819918	4235563	1998	CT
5252008	4235563	1993	CA
4799980	4235765	1989	CA
5399719	4235781	1995	CA
5556993	4235781	1996	CA
5578736	4235781	1996	CA
5585503	4235781	1996	CA
5593823	4235781	1997	CA
5625079	4235781	1997	CA
5654443	4235781	1997	CA
5712085	4235781	1998	CA
5871900	4235781	1999	CA
5972593	4235781	1999	CA
6004741	4235781	1999	CA
6004742	4235781	1999	CA
6017691	4235781	2000	CA
6133460	4235781	2000	CA
6194139	4235781	2001	CA
6218100	4235781	2001	CA
6455286	4235781	2002	CA
6469052	4235781	2002	CA
6503699	4235781	2003	CA
6686480	4235781	2004	CA
8431416	4235781	2013	CA
4778904	4235822	1988	CA
4929740	4235822	1990	CA
7763205	4235857	2010	CA
4914063	4235857	1990	CA
4369181	4235887	1983	CA
4753958	4235887	1988	CA
4463453	4236040	1984	WA
6509821	4236127	2003	CA
7132919	4236127	2006	CA
8554338	4236127	2013	CA
5438728	4236269	1995	MN
4321845	4236722	1982	CA
6589302	4236898	2003	CT
6197162	4236973	2001	CA
5248395	4236973	1993	CT
8101089	4236973	2012	CA
7815741	4237110	2010	MN
7815876	4237110	2010	MN
5665484	4237197	1997	CA
4364202	4237657	1982	CT
4793099	4237657	1988	CA
5871375	4237722	1999	CA
4450947	4238013	1984	MN
7454907	4238013	2008	MN
5409130	4238050	1995	WV
5954526	4238140	1999	MN
4721862	4238140	1988	CA
4927963	4238414	1990	CA
4539645	4238450	1985	OK
7913487	4238454	2011	CA
4329732	4238662	1982	CA
4507840	4238878	1985	CA
6089743	4239010	2000	MN
6510367	4239010	2003	MN
8156686	4239010	2012	CA
5456512	4239138	1995	CA
5551617	4239138	1996	CA
5839615	4239138	1998	CA
5988778	4239309	1999	CA
6296332	4239309	2001	CA
6550876	4239309	2003	CA
4865404	4239309	1989	CA
7641712	4239530	2010	MN
5045112	4239530	1991	MN
5064174	4239530	1991	MN
5066325	4239530	1991	MN
7695544	4239530	2010	MN
7632335	4239530	2009	MN
7628839	4239530	2009	MN
8158054	4239530	2012	MN
4526954	4239674	1985	CT
5032460	4239674	1991	MN
4614217	4239724	1986	CA
6759015	4239733	2004	MN
7578979	4239733	2009	CA
4865818	4239733	1989	MN
7572416	4239733	2009	CA
6946013	4239733	2005	CA
7574796	4239733	2009	CA
5582872	4239808	1996	CT
7013019	4239808	2006	CA
6419543	4239824	2002	CT
5414045	4239863	1995	WV
5569709	4239863	1996	WV
5272231	4239863	1993	WV
5371162	4239867	1994	MN
5657662	4240279	1997	CT
5519255	4240516	1996	CA
4546266	4240516	1985	CT
5094425	4240517	1992	WA
5161709	4240555	1992	MN
6158638	4240571	2000	CA
6854627	4240571	2005	CA
4890784	4240574	1990	CA
7691158	4240801	2010	CA
5268008	4240801	1993	CA
5290325	4240801	1994	CA
5436063	4240807	1995	MN
5453106	4240807	1995	CA
5520957	4240807	1996	MN
5545676	4240807	1996	MN
5560745	4240807	1996	CA
5582672	4240807	1996	MN
5776290	4240807	1998	MN
5834109	4240807	1998	MN
5863305	4240807	1999	MN
6007590	4240807	1999	MN
6017660	4240807	2000	MN
6017831	4240807	2000	MN
6024824	4240807	2000	MN
6030701	4240807	2000	MN
6217432	4240807	2001	MN
6258201	4240807	2001	MN
6485589	4240807	2002	MN
6638601	4240807	2003	MN
6776868	4240807	2004	MN
4652274	4240807	1987	MN
4735632	4240807	1988	MN
4773920	4240807	1988	MN
4828583	4240807	1989	MN
5137542	4240807	1992	MN
5314513	4240807	1994	MN
7575653	4240807	2009	MN
6455608	4240832	2002	CT
6787584	4240832	2004	CT
4396378	4240832	1983	CA
7275933	4240832	2007	CT
7563833	4240832	2009	CA
7335691	4240832	2008	CA
4696963	4240953	1987	CA
4425407	4241104	1984	CT
4487799	4241104	1984	CT
7842360	4241129	2010	MN
7727607	4241129	2010	CA
5432000	4241133	1995	WA
5498478	4241133	1996	WA
5516585	4241133	1996	WA
5582644	4241133	1996	WA
6270893	4241133	2001	WA
5057166	4241133	1991	WA
5064689	4241133	1991	WA
5071675	4241133	1991	WA
5230959	4241133	1993	WA
5989409	4241150	1999	CA
6284126	4241150	2001	CA
RE38681	4241150	2005	CA
5239316	4241357	1993	CA
4622813	4241580	1986	CA
5403608	4241649	1995	CT
5271316	4241649	1993	CT
6708654	4241705	2004	CA
4342291	4241705	1982	CA
6814064	4241705	2004	CA
4932314	4241705	1990	CA
6786208	4241711	2004	ND
4425991	4241819	1984	CA
D485411	4241825	2004	CA
D481003	4241860	2003	CA
6561397	4241860	2003	CA
5397923	4241870	1995	CA
5748101	4241870	1998	CA
6124822	4241870	2000	CA
6273378	4241870	2001	CA
7636930	4241870	2009	CA
6626477	4241870	2003	CA
6661350	4241870	2003	CA
6739742	4241870	2004	CA
7758117	4241870	2010	CA
7036879	4241870	2006	CA
8388060	4241870	2013	CA
7448679	4241870	2008	CA
8449031	4241870	2013	CA
7894003	4241870	2011	CA
7379125	4241870	2008	CA
7812784	4241870	2010	CA
8429694	4241870	2013	CA
7267402	4241870	2007	CA
7044546	4241870	2006	CA
8585140	4241870	2013	CA
7762627	4241870	2010	CA
D521524	4241870	2006	CA
7591508	4241870	2009	CA
8382210	4241954	2013	MN
4874206	4241954	1989	CA
5135289	4241954	1992	MN
5234260	4241954	1993	CA
5537795	4241965	1996	CA
5542219	4241965	1996	CA
7707790	4241965	2010	CA
6603549	4241997	2003	CA
4594511	4241997	1986	CA
4998255	4241997	1991	CA
5128798	4241997	1992	CT
5749928	4242099	1998	CT
5034020	4242099	1991	CT
5215652	4242099	1993	CT
4976351	4242140	1990	CA
5272054	4242222	1993	CA
5391296	4242227	1995	CA
4298500	4242227	1981	CA
6302383	4242290	2001	CA
4390373	4242416	1983	CA
4442168	4242416	1984	CA
5316791	4242416	1994	CA
5366140	4242439	1994	MN
5486427	4242439	1996	MN
4552826	4242439	1985	MN
5151595	4242439	1992	CA
5311017	4242439	1994	CA
5321263	4242439	1994	CA
5334836	4242439	1994	CA
4311790	4242456	1982	CA
4591551	4242456	1986	CA
5272054	4242456	1993	CA
7533488	4242833	2009	CA
5488801	4242833	1996	WA
6532699	4242833	2003	WV
7424787	4242833	2008	CA
7490435	4242833	2009	CA
5494822	4242883	1996	WA
4951482	4242883	1990	CA
8128740	4242883	2012	CA
5338662	4242883	1994	WA
D415254	4242946	1999	MN
6059548	4242946	2000	MN
7566314	4242946	2009	MN
6468240	4242946	2002	MN
6506174	4242946	2003	MN
4481868	4242946	1984	MN
8083705	4242946	2011	MN
6971997	4242946	2005	MN
7189214	4242946	2007	MN
6899690	4242946	2005	MN
7108671	4242946	2006	MN
4699639	4242951	1987	MN
7013868	4242994	2006	CA
7192146	4243018	2007	CA
8071873	4243018	2011	CA
7156088	4243018	2007	CA
