id	year(patent.date)	inventor_id	state
4145806	1979	3969139-1	CA
3969151	1976	3969151-1	CA
3969187	1976	3969187-1	WA
4020673	1977	3969187-1	WA
4039375	1977	3969187-1	WA
3969187	1976	3969187-2	WA
4039375	1977	3969187-2	WA
4450079	1984	3969250-1	CA
3969250	1976	3969250-1	CA
4887613	1989	3969250-1	CA
4895166	1990	3969250-1	CA
4942788	1990	3969250-1	CA
4950277	1990	3969250-1	CA
4986807	1991	3969250-1	CA
5019089	1991	3969250-1	CA
5019088	1991	3969250-1	CA
5026384	1991	3969250-1	CA
5101682	1992	3969250-1	CA
5112345	1992	3969250-1	CA
5209727	1993	3969250-1	CA
5226887	1993	3969250-1	CA
4626383	1986	3969263-1	CA
4655969	1987	3969263-1	CA
3969263	1976	3969263-1	CA
4089797	1978	3969263-1	CA
4410563	1983	3969263-1	CA
4451116	1984	3969491-1	CA
3969491	1976	3969491-1	CA
3969511	1976	3969511-1	CA
4062892	1977	3969511-1	CA
4300945	1981	3969511-1	CA
4320123	1982	3969511-1	CA
4409211	1983	3969511-1	CA
3969531	1976	3969531-1	MN
4070725	1978	3969531-1	MN
4301971	1981	3969531-1	MN
4632945	1986	3969552-1	CT
3969552	1976	3969552-1	CT
3970505	1976	3969552-1	CT
3988299	1976	3969552-1	CT
3993815	1976	3969552-1	CT
3996308	1976	3969552-1	CT
5368199	1994	3969552-1	CT
4039705	1977	3969552-1	CT
5533215	1996	3969552-1	CT
5540357	1996	3969552-1	CT
5544787	1996	3969552-1	CT
5561874	1996	3969552-1	CT
5607728	1997	3969552-1	CT
5702120	1997	3969552-1	CT
5718356	1998	3969552-1	CT
5747129	1998	3969552-1	CT
4092376	1978	3969552-1	CT
4092374	1978	3969552-1	CT
5868417	1999	3969552-1	CT
5902838	1999	3969552-1	CT
4118442	1978	3969552-1	CT
6132548	2000	3969552-1	CT
6509555	2003	3969552-1	CT
6543976	2003	3969552-1	CT
3969557	1976	3969557-1	NV
3993308	1976	3969557-1	NV
4361533	1982	3969557-1	NV
4598216	1986	3969572-1	CA
4609829	1986	3969572-1	CA
4638256	1987	3969572-1	CA
4713827	1987	3969572-1	CA
3969572	1976	3969572-1	CA
4953060	1990	3969572-1	CA
5061824	1991	3969572-1	CA
4109296	1978	3969572-1	CA
4109295	1978	3969572-1	CA
4589013	1986	3969593-1	CA
4625231	1986	3969593-1	CA
3969593	1976	3969593-1	CA
5032901	1991	3969593-1	CA
4007487	1977	3969593-1	CA
5424781	1995	3969593-1	CA
4044207	1977	3969593-1	CA
5515109	1996	3969593-1	CA
5742354	1998	3969593-1	CA
5831685	1998	3969593-1	CA
4100569	1978	3969593-1	CA
6538396	2003	3969593-1	CA
4235513	1980	3969593-1	CA
4338165	1982	3969593-1	CA
4344085	1982	3969593-1	CA
4409611	1983	3969593-1	CA
7530954	2009	3969593-1	CA
3969618	1976	3969618-1	CA
3969618	1976	3969618-2	CA
3969618	1976	3969618-3	CA
3969618	1976	3969618-4	CA
3969618	1976	3969618-5	CA
3969618	1976	3969618-6	CA
3969618	1976	3969618-7	CA
3969619	1976	3969619-1	CT
3969639	1976	3969639-2	MN
4081799	1978	3969639-2	MN
4386349	1983	3969639-2	MN
4479206	1984	3969639-3	MN
3969639	1976	3969639-3	MN
4081799	1978	3969639-3	MN
4386349	1983	3969639-3	MN
4688686	1987	3969656-2	CA
4738495	1988	3969656-2	CA
4756054	1988	3969656-2	CA
3969656	1976	3969656-2	CA
3969696	1976	3969656-2	CA
5249900	1993	3969656-2	CA
6012201	2000	3969656-2	CA
6015253	2000	3969656-2	CA
6318940	2001	3969656-2	CA
6511120	2003	3969656-2	CA
6616204	2003	3969656-2	CA
3969667	1976	3969667-1	CA
4263064	1981	3969667-1	CA
3969676	1976	3969676-1	CA
4445125	1984	3969686-1	CA
4450567	1984	3969686-1	CA
4461007	1984	3969686-1	CA
4462658	1984	3969686-1	CA
4546480	1985	3969686-1	CA
4555785	1985	3969686-1	CA
4575194	1986	3969686-1	CA
4594718	1986	3969686-1	CA
4606032	1986	3969686-1	CA
4624000	1986	3969686-1	CA
4694459	1987	3969686-1	CA
4718069	1988	3969686-1	CA
4719634	1988	3969686-1	CA
4719630	1988	3969686-1	NM
4799223	1989	3969686-1	CA
4803691	1989	3969686-1	CA
4809288	1989	3969686-1	CA
4815084	1989	3969686-1	CA
4826269	1989	3969686-1	CA
4831630	1989	3969686-1	CA
4862802	1989	3969686-1	CA
3969686	1976	3969686-1	CA
3970958	1976	3969686-1	CA
4933301	1990	3969686-1	CA
4972427	1990	3969686-1	CA
4984242	1991	3969686-1	CA
4995050	1991	3969686-1	CA
5048036	1991	3969686-1	CA
5088105	1992	3969686-1	CA
5103456	1992	3969686-1	CA
3997721	1976	3969686-1	CA
4003649	1977	3969686-1	CA
4006432	1977	3969686-1	CA
5193098	1993	3969686-1	CA
5219785	1993	3969686-1	CA
4014030	1977	3969686-1	CA
4023993	1977	3969686-1	CA
4045749	1977	3969686-1	CA
4052715	1977	3969686-1	CA
4063189	1977	3969686-1	CA
4077019	1978	3969686-1	CA
4111521	1978	3969686-1	CA
4112389	1978	3969686-1	CA
4132960	1979	3969686-1	CA
4185256	1980	3969686-1	CA
4217561	1980	3969686-1	CA
4219785	1980	3969686-1	CA
4251780	1981	3969686-1	CA
4255717	1981	3969686-1	CA
4277762	1981	3969686-1	CA
4280108	1981	3969686-1	CA
4280107	1981	3969686-1	CA
4280106	1981	3969686-1	CA
4293826	1981	3969686-1	CA
4302729	1981	3969686-1	CA
4309670	1982	3969686-1	CA
4316156	1982	3969686-1	CA
4317086	1982	3969686-1	CA
4317085	1982	3969686-1	CA
4328469	1982	3969686-1	CA
4335461	1982	3969686-1	CA
4347612	1982	3969686-1	CA
4347611	1982	3969686-1	CA
4349906	1982	3969686-1	CA
4358851	1982	3969686-1	CA
4360921	1982	3969686-1	CA
4371966	1983	3969686-1	CA
4433417	1984	3969686-1	CA
3969712	1976	3969712-1	CA
3969712	1976	3969712-2	CA
4440066	1984	3969724-1	MN
4821034	1989	3969724-1	MN
3969724	1976	3969724-1	MN
4045782	1977	3969724-1	MN
6597691	2003	3969724-1	MN
3969731	1976	3969731-1	CA
3989673	1976	3969731-1	CA
4127624	1978	3969731-1	CA
4198461	1980	3969731-1	CA
4403069	1983	3969731-1	CA
4440819	1984	3969731-3	CA
3969731	1976	3969731-3	CA
4127624	1978	3969731-3	CA
4198461	1980	3969731-3	CA
4397907	1983	3969731-3	CA
3969733	1976	3969733-1	CA
3977010	1976	3969733-1	CA
3969733	1976	3969733-2	CA
3969752	1976	3969752-1	CA
4876583	1989	3969753-1	CA
3969753	1976	3969753-1	CA
4176369	1979	3969753-1	CA
3969768	1976	3969768-1	CA
3969781	1976	3969781-1	CA
4010500	1977	3969781-1	CA
4148107	1979	3969781-1	CA
3969814	1976	3969814-2	CA
3969979	1976	3969979-1	CA
4004415	1977	3969979-1	CA
4147055	1979	3969979-1	CA
4161133	1979	3969979-1	CA
4302208	1981	3969979-1	CA
4347439	1982	3969979-1	CA
4357856	1982	3969979-1	CA
4402775	1983	3969979-1	CA
3969992	1976	3969992-1	CT
4000890	1977	3969992-1	CT
4073391	1978	3969992-1	CT
4134481	1979	3969992-1	CT
4733235	1988	3970036-2	CA
3970036	1976	3970036-2	CA
3999687	1976	3970036-2	CA
4733235	1988	3970036-3	CA
3970036	1976	3970036-3	CA
5093626	1992	3970036-3	CA
3999687	1976	3970036-3	CA
4688588	1987	3970100-1	Gauteng
3970100	1976	3970100-1	CA
4011734	1977	3970100-1	CA
4441556	1984	3970148-2	OK
3970148	1976	3970148-2	OK
4036301	1977	3970148-2	OK
4252193	1981	3970148-2	OK
4305758	1981	3970148-2	OK
4370166	1983	3970148-2	OK
3970228	1976	3970228-1	CA
3970298	1976	3970298-1	CT
4129191	1978	3970298-1	CT
4454973	1984	3970298-2	CT
4524557	1985	3970298-2	CT
4541764	1985	3970298-2	CT
4544150	1985	3970298-2	CT
4548393	1985	3970298-2	CT
4566685	1986	3970298-2	CT
4640506	1987	3970298-2	CT
4688708	1987	3970298-2	CT
4728095	1988	3970298-2	CT
4733359	1988	3970298-2	CT
4753429	1988	3970298-2	CT
4805891	1989	3970298-2	CT
4898570	1990	3970298-2	CT
3970298	1976	3970298-2	CT
3974749	1976	3970298-2	CT
3996727	1976	3970298-2	CT
4020615	1977	3970298-2	CT
4030723	1977	3970298-2	CT
4030722	1977	3970298-2	CT
4067568	1978	3970298-2	CT
4083555	1978	3970298-2	CT
4110038	1978	3970298-2	CT
4121716	1978	3970298-2	CT
4171128	1979	3970298-2	CT
4185709	1980	3970298-2	CT
4290593	1981	3970298-2	CT
3970324	1976	3970324-1	WA
3970351	1976	3970351-2	CA
4018091	1977	3970351-2	CA
4075444	1978	3970351-2	CA
3970362	1976	3970362-1	CT
4090830	1978	3970362-1	CT
4139694	1979	3970362-1	CT
4238524	1980	3970362-1	CT
4273809	1981	3970362-1	CT
3970386	1976	3970386-1	CA
4005934	1977	3970386-1	CA
4017178	1977	3970386-1	CA
3970405	1976	3970405-1	OK
3970405	1976	3970405-3	OK
5588776	1996	3970405-3	OK
6149342	2000	3970405-3	OK
4171147	1979	3970405-3	OK
4221434	1980	3970405-3	OK
4740491	1988	3970431-1	CA
4812300	1989	3970431-1	CA
3970431	1976	3970431-1	CA
4132672	1979	3970431-1	CA
3970433	1976	3970433-1	MN
4059775	1977	3970433-1	MN
3970439	1976	3970439-1	CT
3978656	1976	3970439-1	CT
4212595	1980	3970439-1	CT
4250703	1981	3970439-1	CT
3970474	1976	3970474-1	CA
5227259	1993	3970474-1	CA
3970474	1976	3970474-2	CA
5336828	1994	3970474-2	CA
5420371	1995	3970474-2	CA
4483720	1984	3970474-3	CA
3970474	1976	3970474-3	CA
4913980	1990	3970474-3	CA
4935073	1990	3970474-3	CA
5035957	1991	3970474-3	CA
3970505	1976	3970505-2	CT
3993815	1976	3970505-2	CT
3996308	1976	3970505-2	CT
4039705	1977	3970505-2	CT
4092376	1978	3970505-2	CT
4092374	1978	3970505-2	CT
4118442	1978	3970505-2	CT
3970538	1976	3970538-1	CT
4025361	1977	3970538-1	CT
4142954	1979	3970538-1	CT
3970540	1976	3970540-1	CT
3970581	1976	3970581-1	CA
4031029	1977	3970581-1	CA
3970581	1976	3970581-2	CA
3970778	1976	3970778-1	CA
4019200	1977	3970778-1	CA
5319521	1994	3970778-1	CA
4224683	1980	3970778-1	CA
3970820	1976	3970820-1	CA
3998347	1976	3970820-1	CA
4085699	1978	3970820-1	CA
4205623	1980	3970820-1	CA
4214853	1980	3970820-1	CA
4296153	1981	3970820-1	CA
3970846	1976	3970846-1	MI
4351014	1982	3970846-1	CA
3970919	1976	3970919-1	CA
4070591	1978	3970919-1	CA
4174496	1979	3970919-1	CA
3970923	1976	3970923-1	CA
3970923	1976	3970923-2	CA
3970925	1976	3970925-1	MN
4558450	1985	3970962-3	CA
3970962	1976	3970962-3	CA
6251832	2001	3970962-3	NULL
6725798	2004	3970962-3	NY
3970964	1976	3970964-1	CA
4773073	1988	3970964-2	CA
3970964	1976	3970964-2	CA
5168393	1992	3970964-2	CA
5305346	1994	3970964-2	CA
5315610	1994	3970964-2	CA
5319662	1994	3970964-2	CA
5341392	1994	3970964-2	CA
5396513	1995	3970964-2	CA
4041415	1977	3970964-2	CA
4063192	1977	3970964-2	CA
4063191	1977	3970964-2	CA
6339608	2002	3970964-2	CA
6438151	2002	3970964-2	CA
6600766	2003	3970964-2	CA
4225831	1980	3970964-2	WA
6818854	2004	3970964-2	CA
3970964	1976	3970964-3	CA
4063192	1977	3970964-3	CA
4063191	1977	3970964-3	CA
4068195	1978	3970964-3	CA
4225831	1980	3970964-3	CA
4565961	1986	3971015-1	CA
4587477	1986	3971015-1	CA
4639619	1987	3971015-1	CA
4720687	1988	3971015-1	CA
4825103	1989	3971015-1	CA
3971015	1976	3971015-1	CA
5022051	1991	3971015-1	CA
5291083	1994	3971015-1	CA
5345189	1994	3971015-1	CA
4027152	1977	3971015-1	CA
5365187	1994	3971015-1	CA
5438621	1995	3971015-1	CA
5678222	1997	3971015-1	CA
5703353	1997	3971015-1	CA
5729008	1998	3971015-1	CA
5769384	1998	3971015-1	CA
4107670	1978	3971015-1	CA
5974306	1999	3971015-1	CA
4117347	1978	3971015-1	CA
6198345	2001	3971015-1	CA
4152606	1979	3971015-1	CA
4280196	1981	3971015-1	CA
4405916	1983	3971015-1	CA
4845507	1989	3971125-1	CA
3971125	1976	3971125-1	CA
3971186	1976	3971186-1	CA
3971186	1976	3971186-2	CA
3971186	1976	3971186-3	CA
3971364	1976	3971363-4	CA
3971363	1976	3971363-4	CA
4204544	1980	3971363-4	CA
4249417	1981	3971363-4	CA
3971377	1976	3971377-1	CA
5084267	1992	3971377-1	OH
5114718	1992	3971377-1	OH
5173299	1992	3971377-1	OH
5198220	1993	3971377-1	OH
5262164	1993	3971377-1	OH
4016880	1977	3971377-1	CA
5286489	1994	3971377-1	OH
5447725	1995	3971377-1	OH
5560921	1996	3971377-1	OH
3971488	1976	3971488-3	CA
4014449	1977	3971488-3	CA
3971499	1976	3971499-1	CA
3971499	1976	3971499-2	CA
3971499	1976	3971499-3	CA
3986653	1976	3971499-3	CA
4049506	1977	3971499-3	CA
3971560	1976	3971560-1	CA
4563180	1986	3971566-3	CA
4610738	1986	3971566-3	CA
4665906	1987	3971566-3	CA
4741709	1988	3971566-3	CA
4859809	1989	3971566-3	CA
3971566	1976	3971566-3	CA
4909756	1990	3971566-3	CA
5013877	1991	3971566-3	CA
5067957	1991	3971566-3	CA
5109445	1992	3971566-3	CA
5111001	1992	3971566-3	CA
5173573	1992	3971566-3	CA
5190546	1993	3971566-3	CA
5199089	1993	3971566-3	CA
4035007	1977	3971566-3	CA
5486183	1996	3971566-3	CA
5527323	1996	3971566-3	CA
5540711	1996	3971566-3	CA
5597378	1997	3971566-3	CA
5601572	1997	3971566-3	CA
5606149	1997	3971566-3	CA
5607443	1997	3971566-3	CA
5630825	1997	3971566-3	CA
5632746	1997	3971566-3	CA
5653705	1997	3971566-3	CA
5658306	1997	3971566-3	CA
5681331	1997	3971566-3	CA
5720754	1998	3971566-3	CA
5730756	1998	3971566-3	CA
5749879	1998	3971566-3	CA
5755729	1998	3971566-3	CA
5772680	1998	3971566-3	CA
5817123	1998	3971566-3	CA
5816258	1998	3971566-3	CA
5820628	1998	3971566-3	CA
5871498	1999	3971566-3	CA
5904690	1999	3971566-3	CA
6004337	1999	3971566-3	CA
6004330	1999	3971566-3	CA
6015421	2000	3971566-3	CA
6015382	2000	3971566-3	CA
6024736	2000	3971566-3	CA
6032671	2000	3971566-3	CA
6129736	2000	3971566-3	CA
6168608	2001	3971566-3	CA
6228098	2001	3971566-3	CA
6264604	2001	3971566-3	CA
6306141	2001	3971566-3	CA
6319246	2001	3971566-3	CA
6328729	2001	3971566-3	CA
6330964	2001	3971566-3	CA
6364892	2002	3971566-3	CA
6371910	2002	3971566-3	CA
6432121	2002	3971566-3	CA
6447523	2002	3971566-3	CA
6451025	2002	3971566-3	CA
6450391	2002	3971566-3	CA
6468205	2002	3971566-3	CA
6533805	2003	3971566-3	CA
6537289	2003	3971566-3	CA
6540764	2003	3971566-3	CA
6562056	2003	3971566-3	CA
6565589	2003	3971566-3	CA
4198081	1980	3971566-3	CA
6632234	2003	3971566-3	CA
6652538	2003	3971566-3	CA
6673083	2004	3971566-3	CA
6695854	2004	3971566-3	CA
4268329	1981	3971566-3	CA
4297155	1981	3971566-3	CA
4386984	1983	3971566-3	CA
3971573	1976	3971573-1	CA
3999570	1976	3971573-1	CA
4037859	1977	3971573-1	CA
4135738	1979	3971573-1	CA
4139223	1979	3971573-1	CA
4190232	1980	3971573-1	CA
4295610	1981	3971573-1	CA
4333610	1982	3971573-1	CA
3971575	1976	3971575-1	CT
4531968	1985	3971650-1	CA
3971650	1976	3971650-1	CA
4966988	1990	3971650-1	CA
4041159	1977	3971650-1	CA
5955641	1999	3971650-1	CA
6339182	2002	3971650-1	CA
6380420	2002	3971650-1	CA
6392109	2002	3971650-1	CA
4174210	1979	3971650-1	CA
6497812	2002	3971650-1	CA
6596781	2003	3971650-1	CA
6605206	2003	3971650-1	CA
6623659	2003	3971650-1	CA
6703535	2004	3971650-1	CA
4260410	1981	3971650-1	CA
4289701	1981	3971650-1	CA
4326077	1982	3971650-1	CA
4495269	1985	3971663-1	CT
3971663	1976	3971663-1	CT
4080208	1978	3971663-1	CT
4306007	1981	3971663-1	CT
3971682	1976	3971682-2	MN
4013498	1977	3971682-2	MN
3971869	1976	3971869-1	CA
5262194	1993	3971869-1	CA
5312647	1994	3971869-1	CA
5395662	1995	3971869-1	CA
5828493	1998	3971869-1	CA
4112483	1978	3971869-1	CA
6005715	1999	3971869-1	CA
4173778	1979	3971869-1	CA
4225908	1980	3971869-1	CA
4310876	1982	3971869-1	CA
3971869	1976	3971869-2	CA
3972590	1976	3971869-2	CA
3990784	1976	3971869-2	CA
4070097	1978	3971869-2	CA
4354739	1982	3971869-2	CA
3971877	1976	3971877-1	CA
4027206	1977	3971877-1	CA
3971878	1976	3971878-1	CA
4156842	1979	3971878-1	CA
4257007	1981	3971878-1	CA
4293904	1981	3971878-1	CA
4347474	1982	3971878-1	CA
4443064	1984	3971942-2	CA
4466702	1984	3971942-2	CA
4498134	1985	3971942-2	CA
4507726	1985	3971942-2	CA
4523067	1985	3971942-2	CA
4524428	1985	3971942-2	CA
4537471	1985	3971942-2	CA
4688897	1987	3971942-2	CA
4697247	1987	3971942-2	CA
4728174	1988	3971942-2	CA
4745546	1988	3971942-2	CA
4747069	1988	3971942-2	CA
4764891	1988	3971942-2	CA
4800519	1989	3971942-2	CA
4807978	1989	3971942-2	CA
4826293	1989	3971942-2	CA
4828368	1989	3971942-2	CA
4871232	1989	3971942-2	CA
3971942	1976	3971942-2	
4922116	1990	3971942-2	CA
4933895	1990	3971942-2	CA
4937539	1990	3971942-2	CA
3976905	1976	3971942-2	
4943709	1990	3971942-2	CA
4974041	1990	3971942-2	CA
5010251	1991	3971942-2	CA
5032896	1991	3971942-2	CA
5045501	1991	3971942-2	CA
5151814	1992	3971942-2	CA
4018509	1977	3971942-2	CA
4019807	1977	3971942-2	CA
4030997	1977	3971942-2	CA
5389788	1995	3971942-2	CA
4032954	1977	3971942-2	CA
5652596	1997	3971942-2	CA
5680231	1997	3971942-2	CA
4073571	1978	3971942-2	CA
5764389	1998	3971942-2	CA
4093357	1978	3971942-2	CA
5929819	1999	3971942-2	CA
4114991	1978	3971942-2	CA
4124278	1978	3971942-2	CA
4127322	1978	3971942-2	CA
6329655	2001	3971942-2	CA
6329649	2001	3971942-2	CA
4169231	1979	3971942-2	CA
6404397	2002	3971942-2	CA
6441368	2002	3971942-2	CA
4191452	1980	3971942-2	CA
4191454	1980	3971942-2	CA
4198647	1980	3971942-2	CA
6741762	2004	3971942-2	CA
4227201	1980	3971942-2	CA
4239348	1980	3971942-2	CA
4239347	1980	3971942-2	CA
4239312	1980	3971942-2	CA
4275410	1981	3971942-2	CA
4398974	1983	3971942-2	CA
4436054	1984	3971950-2	CA
4629176	1986	3971950-2	CA
4801971	1989	3971950-2	CA
3971950	1976	3971950-2	CA
4919411	1990	3971950-2	CA
4316666	1982	3971950-2	CA
3972006	1976	3972006-1	CA
4195326	1980	3972006-1	CA
4758533	1988	3972032-1	CA
3972032	1976	3972032-1	CA
5151135	1992	3972032-1	CA
4147564	1979	3972032-1	CA
4542413	1985	3972034-2	CA
4558371	1985	3972034-2	CA
4562484	1985	3972034-2	CA
4590521	1986	3972034-2	CA
3972034	1976	3972034-2	CA
3984670	1976	3972034-2	CA
5063539	1991	3972034-2	CA
3972041	1976	3972041-1	CA
4451839	1984	3972061-1	CA
4497586	1985	3972061-1	CA
4575685	1986	3972061-1	CA
4603291	1986	3972061-1	CA
4731719	1988	3972061-1	CA
4755741	1988	3972061-1	CA
4771227	1988	3972061-1	CA
4786855	1988	3972061-1	CA
4789819	1988	3972061-1	CA
4823070	1989	3972061-1	CA
4843302	1989	3972061-1	CA
4847520	1989	3972061-1	CA
4851953	1989	3972061-1	CA
3972061	1976	3972061-1	CA
5055767	1991	3972061-1	CA
5128553	1992	3972061-1	CA
5182526	1993	3972061-1	CA
5274323	1993	3972061-1	CA
5305192	1994	3972061-1	CA
5334928	1994	3972061-1	CA
5438499	1995	3972061-1	CA
5485109	1996	3972061-1	CA
4046605	1977	3972061-1	CA
4053832	1977	3972061-1	CA
5589761	1996	3972061-1	CA
5656965	1997	3972061-1	CA
5668493	1997	3972061-1	CA
5672988	1997	3972061-1	CA
5731731	1998	3972061-1	CA
5815015	1998	3972061-1	CA
5952817	1999	3972061-1	CA
4110782	1978	3972061-1	CA
4127859	1978	3972061-1	CA
6111439	2000	3972061-1	CA
6130575	2000	3972061-1	CA
4177095	1979	3972061-1	CA
4412241	1983	3972061-1	CA
3972140	1976	3972140-1	CA
3972201	1976	3972201-1	CA
4087228	1978	3972201-1	CA
4134271	1979	3972201-1	CA
3972253	1976	3972253-1	CA
3972253	1976	3972253-2	WA
3972289	1976	3972289-1	OK
3972349	1976	3972349-1	CT
4052845	1977	3972349-1	CT
3972383	1976	3972383-1	CT
3991849	1976	3972383-1	CT
3972384	1976	3972384-1	CA
3972390	1976	3972390-1	MN
3997078	1976	3972390-1	MN
4326937	1982	3972390-1	MN
3972390	1976	3972390-2	MN
3997078	1976	3972390-2	MN
3972396	1976	3972396-1	CA
4441692	1984	3972489-1	CT
4482340	1984	3972489-1	CT
4768364	1988	3972489-1	CT
3972489	1976	3972489-1	CT
3995758	1976	3972489-1	CT
3997127	1976	3972489-1	CT
3998403	1976	3972489-1	CT
4017037	1977	3972489-1	CT
4055314	1977	3972489-1	CT
4062505	1977	3972489-1	CT
4140289	1979	3972489-1	CT
4269371	1981	3972489-1	CT
4298174	1981	3972489-1	CT
4377264	1983	3972489-1	CT
3972505	1976	3972505-1	CT
4501417	1985	3972525-2	CT
4548400	1985	3972525-2	CT
4775140	1988	3972525-2	CT
4813209	1989	3972525-2	CT
3972525	1976	3972525-2	CT
4962624	1990	3972525-2	CT
4999972	1991	3972525-2	CT
5090181	1992	3972525-2	CT
5464317	1995	3972525-2	CT
4337609	1982	3972525-2	CT
4373711	1983	3972525-2	CT
4418515	1983	3972525-2	CT
4743517	1988	3972731-1	CT
4820314	1989	3972731-1	CT
4828940	1989	3972731-1	CT
3972731	1976	3972731-1	CT
4994331	1991	3972731-1	CT
5069985	1991	3972731-1	CT
5360679	1994	3972731-1	FL
5484577	1996	3972731-1	FL
5518705	1996	3972731-1	FL
5750076	1998	3972731-1	FL
4574112	1986	3972735-1	CT
4652502	1987	3972735-1	CT
4756981	1988	3972735-1	CT
4808493	1989	3972735-1	CT
4824739	1989	3972735-1	CT
4851377	1989	3972735-1	CT
4913706	1990	3972735-1	CT
3972735	1976	3972735-1	CT
4929517	1990	3972735-1	CT
4938942	1990	3972735-1	CT
5262249	1993	3972735-1	CT
5262034	1993	3972735-1	CT
5270132	1993	3972735-1	CT
4017664	1977	3972735-1	CT
4017663	1977	3972735-1	CT
5300124	1994	3972735-1	CT
5366825	1994	3972735-1	CT
4043933	1977	3972735-1	CT
5558955	1996	3972735-1	CT
5732463	1998	3972735-1	CT
5792572	1998	3972735-1	RI
5837395	1998	3972735-1	CT
8029753	2011	3972735-1	RI
6020083	2000	3972735-1	RI
6048383	2000	3972735-1	RI
6050331	2000	3972735-1	CT
6232006	2001	3972735-1	RI
6274259	2001	3972735-1	RI
6316135	2001	3972735-1	RI
6361891	2002	3972735-1	RI
6416892	2002	3972735-1	RI
6416891	2002	3972735-1	RI
6428916	2002	3972735-1	RI
6432566	2002	3972735-1	RI
6461753	2002	3972735-1	RI
4185145	1980	3972735-1	CT
6528194	2003	3972735-1	RI
6548200	2003	3972735-1	RI
6635370	2003	3972735-1	RI
6682835	2004	3972735-1	RI
6699612	2004	3972735-1	RI
4219611	1980	3972735-1	CT
6794077	2004	3972735-1	RI
6794073	2004	3972735-1	RI
4233181	1980	3972735-1	CT
4233369	1980	3972735-1	CT
4269642	1981	3972735-1	CT
4279970	1981	3972735-1	CT
4345008	1982	3972735-1	CT
4365008	1982	3972735-1	CT
4374906	1983	3972735-1	CT
4414291	1983	3972735-1	CT
4426340	1984	3972735-1	CT
3972757	1976	3972757-1	CT
3972763	1976	3972763-1	WA
3972763	1976	3972763-2	WA
4455301	1984	3972775-2	CA
4470968	1984	3972775-2	CA
4496689	1985	3972775-2	CA
4543210	1985	3972775-2	CA
4684723	1987	3972775-2	CA
4689323	1987	3972775-2	CA
4762714	1988	3972775-2	CA
3972775	1976	3972775-2	CA
4948877	1990	3972775-2	CA
4983722	1991	3972775-2	CA
5006472	1991	3972775-2	CA
5115101	1992	3972775-2	CA
5157113	1992	3972775-2	CA
5159064	1992	3972775-2	CA
5419906	1995	3972775-2	CA
4361510	1982	3972775-2	CA
4364861	1982	3972775-2	CA
4386068	1983	3972775-2	CA
4391746	1983	3972775-2	CA
4404132	1983	3972775-2	CA
4446352	1984	3972815-1	CA
4461945	1984	3972815-1	CA
3972815	1976	3972815-1	CA
3972815	1976	3972815-2	CA
4255262	1981	3972815-2	CA
4446352	1984	3972815-3	CA
4461945	1984	3972815-3	CA
3972815	1976	3972815-3	CA
4053408	1977	3972815-3	CA
4255262	1981	3972815-3	CA
4332680	1982	3972815-3	CA
3972816	1976	3972816-1	OK
4484934	1984	3972816-2	OK
3972816	1976	3972816-2	OK
4360363	1982	3972816-2	OK
4417971	1983	3972816-2	OK
3972816	1976	3972816-3	OK
4336838	1982	3972816-3	OK
3972850	1976	3972850-1	WA
3972850	1976	3972850-2	WA
3972850	1976	3972850-4	WA
3972945	1976	3972945-1	CA
3972989	1976	3972989-1	CA
4017594	1977	3972989-1	CA
4060594	1977	3972989-1	CA
4206194	1980	3972989-1	CA
4315903	1982	3972989-1	CA
4454027	1984	3972989-2	CA
4469612	1984	3972989-2	CA
4496534	1985	3972989-2	CA
4508537	1985	3972989-2	CA
4532044	1985	3972989-2	CA
4540836	1985	3972989-2	CA
4551237	1985	3972989-2	CA
4578375	1986	3972989-2	CA
4664809	1987	3972989-2	CA
3972989	1976	3972989-2	CA
5076934	1991	3972989-2	CA
5128042	1992	3972989-2	CA
4016239	1977	3972989-2	CA
4017594	1977	3972989-2	CA
5364439	1994	3972989-2	CA
4060594	1977	3972989-2	CA
4076911	1978	3972989-2	CA
4083945	1978	3972989-2	CA
4206194	1980	3972989-2	CA
4243648	1981	3972989-2	CA
4283379	1981	3972989-2	CA
4315903	1982	3972989-2	CA
4325936	1982	3972989-2	CA
4379047	1983	3972989-2	CA
4393037	1983	3972989-2	CA
4405825	1983	3972989-2	CA
4414104	1983	3972989-2	CA
4432962	1984	3972989-2	CA
3973045	1976	3973045-2	MN
4970358	1990	3973045-2	MN
5044777	1991	3973045-2	MN
5081330	1992	3973045-2	MN
5097107	1992	3973045-2	MN
5195829	1993	3973045-2	MN
5285040	1994	3973045-2	MN
5317118	1994	3973045-2	MN
5334820	1994	3973045-2	MN
5338911	1994	3973045-2	MN
4038425	1977	3973045-2	MN
4132811	1979	3973045-2	MN
4133896	1979	3973045-2	MN
3973047	1976	3973047-2	CA
3973072	1976	3973072-1	MN
3973072	1976	3973072-2	MN
3973072	1976	3973072-3	MN
4841908	1989	3973072-4	MN
4874631	1989	3973072-4	MN
3973072	1976	3973072-4	MN
5735984	1998	3973072-4	WA
5879494	1999	3973072-4	MN
D430674	2000	3973072-4	MN
D454955	2002	3973072-4	MN
D458371	2002	3973072-4	MN
D461007	2002	3973072-4	MN
D465572	2002	3973072-4	MN
D473947	2003	3973072-4	MN
6607799	2003	3973072-4	MN
