0,1,2
4143053,4133936,0.011235955056200002
4143053,4165349,0.011235955056200002
4143053,4112058,0.011235955056200002
4143053,4142061,0.011235955056200002
4143053,4161451,0.011235955056200002
4406120,4393435,0.011235955056200002
4406120,4408228,0.011235955056200002
4406120,4388006,0.011235955056200002
4406120,4410160,0.011235955056200002
4406120,4386636,0.011235955056200002
4379906,4387654,0.011235955056200002
4379906,4381337,0.011235955056200002
4379906,4385650,0.011235955056200002
4379906,4367011,0.011235955056200002
4379906,4394398,0.011235955056200002
4116466,4080756,0.011235955056200002
4116466,4135234,0.011235955056200002
4116466,4138607,0.011235955056200002
4116466,4132065,0.011235955056200002
4116466,4087145,0.011235955056200002
4018014,3999882,0.011235955056200002
4018014,4045760,0.011235955056200002
4018014,4045761,0.011235955056200002
4018014,3992614,0.011235955056200002
4018014,3994119,0.011235955056200002
4439888,4443967,0.011235955056200002
4439888,4450472,0.011235955056200002
4439888,4416301,0.011235955056200002
4439888,4469136,0.011235955056200002
4439888,4451295,0.011235955056200002
4354434,4333661,0.011235955056200002
4354434,4378579,0.011235955056200002
4354434,4336800,0.011235955056200002
4354434,4332426,0.011235955056200002
4354434,4333580,0.011235955056200002
4044113,4038721,0.011235955056200002
4044113,4063604,0.011235955056200002
4044113,4052279,0.011235955056200002
4044113,4050698,0.011235955056200002
4044113,4010542,0.011235955056200002
3936793,3945504,0.011235955056200002
3936793,3942738,0.011235955056200002
3936793,3958542,0.011235955056200002
3936793,3946057,0.011235955056200002
3936793,3943807,0.011235955056200002
4332068,4356430,0.011235955056200002
4332068,4310121,0.011235955056200002
4332068,4311661,0.011235955056200002
4332068,4308221,0.011235955056200002
4332068,4330908,0.011235955056200002
3936794,3969676,0.011235955056200002
3936794,3952756,0.011235955056200002
3936794,3958184,0.011235955056200002
3936794,3944910,0.011235955056200002
3936794,3930434,0.011235955056200002
4134277,4119546,0.011235955056200002
4134277,4114719,0.011235955056200002
4134277,4107985,0.011235955056200002
4134277,4140920,0.011235955056200002
4134277,4125027,0.011235955056200002
4452788,4428915,0.011235955056200002
4452788,4473115,0.011235955056200002
4452788,4460308,0.011235955056200002
4452788,4429707,0.011235955056200002
4452788,4430293,0.011235955056200002
4284810,4290547,0.011235955056200002
4284810,4278511,0.011235955056200002
4284810,4298711,0.011235955056200002
4284810,4301768,0.011235955056200002
4284810,4287255,0.011235955056200002
4284812,4267197,0.011235955056200002
4284812,4310300,0.011235955056200002
4284812,4315326,0.011235955056200002
4284812,4286629,0.011235955056200002
4284812,4262595,0.011235955056200002
4284811,4285708,0.011235955056200002
4284811,4268188,0.011235955056200002
4284811,4286822,0.011235955056200002
4284811,4315652,0.011235955056200002
4284811,4315651,0.011235955056200002
4353834,4361043,0.011235955056200002
4353834,4339858,0.011235955056200002
4353834,4357195,0.011235955056200002
4353834,4349458,0.011235955056200002
4353834,4360615,0.011235955056200002
4353831,4358420,0.011235955056200002
4353831,4358424,0.011235955056200002
4353831,4335170,0.011235955056200002
4353831,4335670,0.011235955056200002
4353831,4332990,0.011235955056200002
3956975,3975104,0.011235955056200002
3956975,3930679,0.011235955056200002
3956975,3936043,0.011235955056200002
3956975,3971303,0.011235955056200002
3956975,3933327,0.011235955056200002
3956971,3962654,0.011235955056200002
3956971,3937981,0.011235955056200002
3956971,3979252,0.011235955056200002
3956971,3975063,0.011235955056200002
3956971,3981220,0.011235955056200002
4300583,4292701,0.011235955056200002
4300583,4295258,0.011235955056200002
4300583,4289289,0.011235955056200002
4300583,4328566,0.011235955056200002
4300583,4308952,0.011235955056200002
4475754,4451001,0.011235955056200002
4475754,4494780,0.011235955056200002
4475754,4493000,0.011235955056200002
4475754,4469459,0.011235955056200002
4475754,4453337,0.011235955056200002
4190212,4184097,0.011235955056200002
4190212,4184098,0.011235955056200002
4190212,4179239,0.011235955056200002
4190212,4197541,0.011235955056200002
4190212,4190550,0.011235955056200002
4470322,4484154,0.011235955056200002
4470322,4466738,0.011235955056200002
4470322,4457696,0.011235955056200002
4470322,4459142,0.011235955056200002
4470322,4459493,0.011235955056200002
4054691,4036491,0.011235955056200002
4054691,4067477,0.011235955056200002
4054691,4030549,0.011235955056200002
4054691,4062971,0.011235955056200002
4054691,4033019,0.011235955056200002
4189345,4186354,0.011235955056200002
4189345,4199484,0.011235955056200002
4189345,4190851,0.011235955056200002
4189345,4173687,0.011235955056200002
4189345,4197218,0.011235955056200002
4489995,4501981,0.011235955056200002
4489995,4492103,0.011235955056200002
4489995,4499828,0.011235955056200002
4489995,4462946,0.011235955056200002
4489995,4495549,0.011235955056200002
4466657,4498287,0.011235955056200002
4466657,4483773,0.011235955056200002
4466657,4481020,0.011235955056200002
4466657,4459021,0.011235955056200002
4466657,4445462,0.011235955056200002
4382026,4357655,0.011235955056200002
4382026,4410238,0.011235955056200002
4382026,4403860,0.011235955056200002
4382026,4405420,0.011235955056200002
4382026,4371515,0.011235955056200002
4235185,4236699,0.011235955056200002
4235185,4228711,0.011235955056200002
4235185,4209299,0.011235955056200002
4235185,4206966,0.011235955056200002
4235185,4218643,0.011235955056200002
3936799,3930462,0.011235955056200002
3936799,3956293,0.011235955056200002
3936799,3937942,0.011235955056200002
3936799,3958599,0.011235955056200002
3936799,3953670,0.011235955056200002
4393341,4393101,0.011235955056200002
4393341,4419097,0.011235955056200002
4393341,4412354,0.011235955056200002
4393341,4395965,0.011235955056200002
4393341,4376110,0.011235955056200002
3980241,3944968,0.011235955056200002
3980241,3977668,0.011235955056200002
3980241,3944217,0.011235955056200002
3980241,4005315,0.011235955056200002
3980241,3973552,0.011235955056200002
4348104,4344676,0.011235955056200002
4348104,4344675,0.011235955056200002
4348104,4328257,0.011235955056200002
4348104,4331205,0.011235955056200002
4348104,4335512,0.011235955056200002
4319640,4299998,0.011235955056200002
4319640,4313923,0.011235955056200002
4319640,4313921,0.011235955056200002
4319640,4315198,0.011235955056200002
4319640,4324251,0.011235955056200002
4197886,4197910,0.011235955056200002
4197886,4188258,0.011235955056200002
4197886,4215649,0.011235955056200002
4197886,4190265,0.011235955056200002
4197886,4215149,0.011235955056200002
4482101,4507011,0.011235955056200002
4482101,4472216,0.011235955056200002
4482101,4514475,0.011235955056200002
4482101,4450407,0.011235955056200002
4482101,4454833,0.011235955056200002
4359948,4366581,0.011235955056200002
4359948,4363397,0.011235955056200002
4359948,4342277,0.011235955056200002
4359948,4347942,0.011235955056200002
4359948,4353235,0.011235955056200002
4254472,4244922,0.011235955056200002
4254472,4228004,0.011235955056200002
4254472,4270291,0.011235955056200002
4254472,4282180,0.011235955056200002
4254472,4225791,0.011235955056200002
4134084,4114496,0.011235955056200002
4134084,4115547,0.011235955056200002
4134084,4160743,0.011235955056200002
4134084,4143865,0.011235955056200002
4134084,4130077,0.011235955056200002
4355709,4367565,0.011235955056200002
4355709,4360844,0.011235955056200002
4355709,4376796,0.011235955056200002
4355709,4354405,0.011235955056200002
4355709,4351507,0.011235955056200002
3985575,3951854,0.011235955056200002
3985575,3953354,0.011235955056200002
3985575,3995836,0.011235955056200002
3985575,3969234,0.011235955056200002
3985575,4006930,0.011235955056200002
3985576,3988135,0.011235955056200002
3985576,3952601,0.011235955056200002
3985576,3988791,0.011235955056200002
3985576,3980891,0.011235955056200002
3985576,3989910,0.011235955056200002
4249156,4259148,0.011235955056200002
4249156,4217711,0.011235955056200002
4249156,4281664,0.011235955056200002
4249156,4249670,0.011235955056200002
4249156,4277845,0.011235955056200002
4396724,4384401,0.011235955056200002
4396724,4379603,0.011235955056200002
4396724,4385983,0.011235955056200002
4396724,4373197,0.011235955056200002
4396724,4426166,0.011235955056200002
4280369,4299504,0.011235955056200002
4280369,4279301,0.011235955056200002
4280369,4255969,0.011235955056200002
4280369,4281905,0.011235955056200002
4280369,4281900,0.011235955056200002
4306000,4324886,0.011235955056200002
4306000,4283721,0.011235955056200002
4306000,4315183,0.011235955056200002
4306000,4313174,0.011235955056200002
4306000,4313176,0.011235955056200002
4379574,4369636,0.011235955056200002
4379574,4361446,0.011235955056200002
4379574,4355016,0.011235955056200002
4379574,4390551,0.011235955056200002
4379574,4390082,0.011235955056200002
4111677,4110266,0.011235955056200002
4111677,4137712,0.011235955056200002
4111677,4119688,0.011235955056200002
4111677,4135921,0.011235955056200002
4111677,4118627,0.011235955056200002
4085139,4088583,0.011235955056200002
4085139,4058676,0.011235955056200002
4085139,4092532,0.011235955056200002
4085139,4058535,0.011235955056200002
4085139,4092236,0.011235955056200002
4209062,4213037,0.011235955056200002
4209062,4213029,0.011235955056200002
4209062,4199310,0.011235955056200002
4209062,4188127,0.011235955056200002
4209062,4217244,0.011235955056200002
4433069,4442507,0.011235955056200002
4433069,4445573,0.011235955056200002
4433069,4409735,0.011235955056200002
4433069,4420359,0.011235955056200002
4433069,4439225,0.011235955056200002
4078868,4083219,0.011235955056200002
4078868,4058567,0.011235955056200002
4078868,4074170,0.011235955056200002
4078868,4080993,0.011235955056200002
4078868,4047581,0.011235955056200002
4189179,4202525,0.011235955056200002
4189179,4167190,0.011235955056200002
4189179,4203654,0.011235955056200002
4189179,4214503,0.011235955056200002
4189179,4217259,0.011235955056200002
4137410,4113005,0.011235955056200002
4137410,4143364,0.011235955056200002
4137410,4105459,0.011235955056200002
4137410,4157861,0.011235955056200002
4137410,4116723,0.011235955056200002
4209209,4184749,0.011235955056200002
4209209,4219364,0.011235955056200002
4209209,4226777,0.011235955056200002
4209209,4213296,0.011235955056200002
4209209,4227025,0.011235955056200002
4223885,4239526,0.011235955056200002
4223885,4223889,0.011235955056200002
4223885,4210824,0.011235955056200002
4223885,4210829,0.011235955056200002
4223885,4253055,0.011235955056200002
4339512,4355541,0.011235955056200002
4339512,4351849,0.011235955056200002
4339512,4351843,0.011235955056200002
4339512,4325580,0.011235955056200002
4339512,4326590,0.011235955056200002
4416560,4388622,0.011235955056200002
4416560,4419747,0.011235955056200002
4416560,4419740,0.011235955056200002
4416560,4419294,0.011235955056200002
4416560,4423418,0.011235955056200002
4466389,4455143,0.011235955056200002
4466389,4492020,0.011235955056200002
4466389,4494073,0.011235955056200002
4466389,4458768,0.011235955056200002
4466389,4451766,0.011235955056200002
4339539,4322266,0.011235955056200002
4339539,4320352,0.011235955056200002
4339539,4315902,0.011235955056200002
4339539,4327323,0.011235955056200002
4339539,4310042,0.011235955056200002
4059614,4039626,0.011235955056200002
4059614,4039621,0.011235955056200002
4059614,4026961,0.011235955056200002
4059614,4058369,0.011235955056200002
4059614,4045147,0.011235955056200002
4076270,4104118,0.011235955056200002
4076270,4103293,0.011235955056200002
4076270,4070582,0.011235955056200002
4076270,4065657,0.011235955056200002
4076270,4085611,0.011235955056200002
4361499,4377858,0.011235955056200002
4361499,4354345,0.011235955056200002
4361499,4334375,0.011235955056200002
4361499,4332388,0.011235955056200002
4361499,4367845,0.011235955056200002
3985578,3965253,0.011235955056200002
3985578,3966441,0.011235955056200002
3985578,4011445,0.011235955056200002
3985578,3980704,0.011235955056200002
3985578,3980703,0.011235955056200002
4111586,4131084,0.011235955056200002
4111586,4092532,0.011235955056200002
4111586,4100846,0.011235955056200002
4111586,4091919,0.011235955056200002
4111586,4091910,0.011235955056200002
3994720,3970691,0.011235955056200002
3994720,4020563,0.011235955056200002
3994720,4004980,0.011235955056200002
3994720,3963505,0.011235955056200002
3994720,3963503,0.011235955056200002
4291159,4316891,0.011235955056200002
4291159,4267160,0.011235955056200002
4291159,4312967,0.011235955056200002
4291159,4316921,0.011235955056200002
4291159,4315047,0.011235955056200002
4332988,4345254,0.011235955056200002
4332988,4311714,0.011235955056200002
4332988,4331456,0.011235955056200002
4332988,4353205,0.011235955056200002
4332988,4324500,0.011235955056200002
3940349,3949036,0.011235955056200002
3940349,3970871,0.011235955056200002
3940349,3953249,0.011235955056200002
3940349,3945904,0.011235955056200002
3940349,3974996,0.011235955056200002
4268122,4282688,0.011235955056200002
