id	year(patent.date)	inventor_id	state
4323420	1982	3888708-1	MI
3950238	1976	3888752-1	MI
3988227	1976	3888752-1	MI
4066590	1978	3888752-1	MI
3888752	1975	3888752-1	MI
4158617	1979	3888752-1	MI
3931028	1976	3888777-1	MI
3966626	1976	3888777-1	MI
5256258	1993	3888777-1	MI
5352336	1994	3888777-1	MI
3888777	1975	3888777-1	MI
3907696	1975	3888777-1	MI
3931028	1976	3888777-2	MI
3966626	1976	3888777-2	MI
4146493	1979	3888777-2	MI
3888777	1975	3888777-2	MI
3907696	1975	3888777-2	MI
3931028	1976	3888777-3	MI
3966626	1976	3888777-3	MI
3888777	1975	3888777-3	MI
3907696	1975	3888777-3	MI
3954583	1976	3888833-2	MI
3975371	1976	3888833-2	MI
4008208	1977	3888833-2	MI
3888833	1975	3888833-2	MI
4168315	1979	3888833-2	MI
4594440	1986	3888847-1	NJ
5245072	1993	3888847-1	NJ
4031100	1977	3888847-1	CA
3888847	1975	3888847-1	MI
4188330	1980	3888847-1	CA
3895053	1975	3888847-1	MI
4322356	1982	3888847-1	CA
3912717	1975	3888847-1	CA
4405805	1983	3888847-1	NJ
4435548	1984	3888847-2	MI
4507466	1985	3888847-2	MI
4517122	1985	3888847-2	MI
3928499	1975	3888847-2	MI
4529803	1985	3888847-2	MI
4558120	1985	3888847-2	MI
4568737	1986	3888847-2	MI
4587329	1986	3888847-2	MI
4599400	1986	3888847-2	MI
4600535	1986	3888847-2	MI
4631337	1986	3888847-2	MI
4690985	1987	3888847-2	MI
4694064	1987	3888847-2	MI
4713975	1987	3888847-2	MI
4737550	1988	3888847-2	MI
4857599	1989	3888847-2	MI
4871779	1989	3888847-2	MI
3996237	1976	3888847-2	MI
3996204	1976	3888847-2	MI
4011376	1977	3888847-2	MI
4013480	1977	3888847-2	MI
4016192	1977	3888847-2	MI
5331100	1994	3888847-2	MI
5338532	1994	3888847-2	MI
5387617	1995	3888847-2	MI
5393797	1995	3888847-2	MI
5393795	1995	3888847-2	MI
5527524	1996	3888847-2	MI
5560929	1996	3888847-2	MI
5631329	1997	3888847-2	MI
5705573	1998	3888847-2	MI
5714166	1998	3888847-2	MI
5731095	1998	3888847-2	MI
5773527	1998	3888847-2	MI
5919442	1999	3888847-2	MI
4112067	1978	3888847-2	MI
6020457	2000	3888847-2	MI
6043336	2000	3888847-2	MI
4139539	1979	3888847-2	MI
6177414	2001	3888847-2	MI
6224898	2001	3888847-2	MI
3888847	1975	3888847-2	MI
6312679	2001	3888847-2	MI
6471968	2002	3888847-2	MI
6475994	2002	3888847-2	MI
6632889	2003	3888847-2	MI
6635720	2003	3888847-2	MI
6664315	2003	3888847-2	MI
4245063	1981	3888847-2	MI
4256855	1981	3888847-2	MI
4257970	1981	3888847-2	MI
4261925	1981	3888847-2	MI
4265825	1981	3888847-2	MI
4267350	1981	3888847-2	MI
4287052	1981	3888847-2	MI
4331785	1982	3888847-2	MI
4351933	1982	3888847-2	MI
4357464	1982	3888847-2	MI
4376861	1983	3888847-2	MI
3962308	1976	3888916-1	MI
3980660	1976	3888916-1	MI
4049700	1977	3888916-1	MI
4049699	1977	3888916-1	MI
4067995	1978	3888916-1	MI
3888916	1975	3888916-1	MI
3888982	1975	3888982-1	MI
3891767	1975	3888982-1	MI
3944760	1976	3889088-1	MI
3950722	1976	3889088-1	MI
3968338	1976	3889088-1	MI
3982220	1976	3889088-1	MI
4052786	1977	3889088-1	MI
5977499	1999	3889088-1	IN
3889088	1975	3889088-1	MI
6414584	2002	3889088-1	IN
3918023	1975	3889088-1	MI
3953821	1976	3889088-2	MI
4020445	1977	3889088-2	MI
3889088	1975	3889088-2	MI
3889101	1975	3889101-1	MI
3889141	1975	3889141-1	MI
3889242	1975	3889242-1	MI
3889285	1975	3889285-1	MI
3889285	1975	3889285-2	MI
3889330	1975	3889330-1	MI
4011077	1977	3889349-1	MI
4060414	1977	3889349-1	MI
4090874	1978	3889349-1	MI
4092223	1978	3889349-1	MI
4129443	1978	3889349-1	MI
3889349	1975	3889349-1	MI
4373675	1983	3889349-1	MI
3889392	1975	3889392-1	MI
3889392	1975	3889392-2	MI
3889392	1975	3889392-3	MI
3968814	1976	3889467-2	MI
3889467	1975	3889467-2	MI
3899889	1975	3889467-2	MI
3900840	1975	3889467-2	MI
3889467	1975	3889467-3	MI
3899889	1975	3889467-3	MI
3924483	1975	3889468-1	MI
3889468	1975	3889468-1	MI
3955394	1976	3889509-1	MI
3986382	1976	3889509-1	MI
4030432	1977	3889509-1	MI
4080819	1978	3889509-1	MI
4127023	1978	3889509-1	MI
3889509	1975	3889509-1	MI
4181015	1980	3889509-1	MI
4331014	1982	3889509-1	MI
4382737	1983	3889509-1	MI
4080819	1978	3889509-2	MI
3889509	1975	3889509-2	MI
3908572	1975	3889509-2	MI
3928144	1975	3889521-1	MI
3951751	1976	3889521-1	MI
4945746	1990	3889521-1	MI
3889521	1975	3889521-1	MI
3889528	1975	3889528-1	MI
4502318	1985	3889528-2	MI
4587619	1986	3889528-2	MI
3938377	1976	3889528-2	MI
3889528	1975	3889528-2	MI
3896670	1975	3889528-2	MI
5373281	1994	3889535-1	MI
5568118	1996	3889535-1	MI
4081633	1978	3889535-1	MI
5828458	1998	3889535-1	MI
4126375	1978	3889535-1	MI
3889535	1975	3889535-1	MI
4204102	1980	3889535-1	MI
4231082	1980	3889535-1	MI
4283611	1981	3889535-1	MI
4290092	1981	3889535-1	MI
4300026	1981	3889535-1	MI
4488521	1984	3889535-2	MI
3926045	1975	3889535-2	MI
3950745	1976	3889535-2	MI
3965398	1976	3889535-2	MI
3997859	1976	3889535-2	MI
4017746	1977	3889535-2	MI
4126367	1978	3889535-2	MI
3889535	1975	3889535-2	MI
4171932	1979	3889535-2	MI
4205237	1980	3889535-2	MI
4306270	1981	3889535-2	MI
4347444	1982	3889535-2	MI
3889573	1975	3889573-1	MI
4274775	1981	3889573-1	MI
3889618	1975	3889618-1	MI
3889618	1975	3889618-2	MI
3967598	1976	3889647-1	VA
3889647	1975	3889647-1	MI
4327689	1982	3889647-1	Midi-Pyrén
3954092	1976	3889649-1	MI
3889649	1975	3889649-1	MI
4268289	1981	3889649-1	MI
3889654	1975	3889654-1	MI
4084572	1978	3889654-2	MI
3889654	1975	3889654-2	MI
4081961	1978	3889709-1	MI
3889709	1975	3889709-1	MI
4243271	1981	3889709-1	MI
4364231	1982	3889709-1	MI
4425970	1984	3889709-1	MI
5240267	1993	3889734-1	MI
5730453	1998	3889734-1	MI
5941548	1999	3889734-1	MI
3889734	1975	3889734-1	MI
4463524	1984	3889781-1	MI
4497149	1985	3889781-1	MI
4559516	1985	3889781-1	MI
3934677	1976	3889781-1	MI
4623954	1986	3889781-1	MI
4716502	1987	3889781-1	MI
5107961	1992	3889781-1	MI
4007614	1977	3889781-1	MI
3889781	1975	3889781-1	MI
4290462	1981	3889781-1	MI
4316699	1982	3889781-1	MI
4379447	1983	3889781-1	MI
4379393	1983	3889781-1	MI
3889858	1975	3889858-1	MI
3955590	1976	3889935-1	MI
4050405	1977	3889935-1	MI
3889935	1975	3889935-1	MI
4171678	1979	3889935-1	MI
3945737	1976	3890052-2	MI
3951557	1976	3890052-2	MI
3968975	1976	3890052-2	MI
4035094	1977	3890052-2	MI
4083545	1978	3890052-2	MI
4101227	1978	3890052-2	MI
4158511	1979	3890052-2	MI
3890052	1975	3890052-2	MI
3891336	1975	3890052-2	MI
4324501	1982	3890052-2	MI
4585583	1986	3890172-1	MI
3957551	1976	3890172-1	MI
3972820	1976	3890172-1	MI
5767213	1998	3890172-1	MI
3890172	1975	3890172-1	MI
4585583	1986	3890172-3	MI
3957551	1976	3890172-3	MI
3972820	1976	3890172-3	MI
3890173	1975	3890172-3	MI
3890172	1975	3890172-3	MI
4253985	1981	3890172-3	MI
4382026	1983	3890172-3	MI
4400313	1983	3890172-3	MI
4405512	1983	3890172-3	MI
3890232	1975	3890232-2	MI
3900397	1975	3890232-2	MI
3890238	1975	3890238-1	MI
4217289	1980	3890238-1	MI
4314876	1982	3890238-1	MI
4473649	1984	3890297-1	MI
4540661	1985	3890297-1	MI
4565699	1986	3890297-1	MI
4689300	1987	3890297-1	MI
4010075	1977	3890297-1	MI
4113855	1978	3890297-1	MI
4128563	1978	3890297-1	MI
4136171	1979	3890297-1	MI
4147704	1979	3890297-1	MI
4148992	1979	3890297-1	MI
3890297	1975	3890297-1	MI
4169940	1979	3890297-1	MI
4276412	1981	3890297-1	MI
4304855	1981	3890297-1	MI
4306028	1981	3890297-1	MI
4306021	1981	3890297-1	MI
4310627	1982	3890297-1	MI
4397950	1983	3890297-1	MI
4404190	1983	3890297-1	MI
4657967	1987	3890334-1	MI
4681714	1987	3890334-1	MI
4772675	1988	3890334-1	MI
4797446	1989	3890334-1	MI
4871827	1989	3890334-1	MI
4888404	1989	3890334-1	MI
4888380	1989	3890334-1	MI
4898910	1990	3890334-1	MI
4906719	1990	3890334-1	MI
4956435	1990	3890334-1	MI
4962076	1990	3890334-1	MI
4978706	1990	3890334-1	MI
3996184	1976	3890334-1	MI
5264603	1993	3890334-1	MI
5357025	1994	3890334-1	MI
5492728	1996	3890334-1	MI
5565541	1996	3890334-1	MI
4071498	1978	3890334-1	MI
4104295	1978	3890334-1	MI
3890334	1975	3890334-1	MI
4167511	1979	3890334-1	MI
3954823	1976	3890334-2	MI
4999397	1991	3890334-2	MI
5045592	1991	3890334-2	MI
5085893	1992	3890334-2	MI
5091162	1992	3890334-2	MI
5466479	1995	3890334-2	MI
5508062	1996	3890334-2	MI
4071498	1978	3890334-2	MI
4079037	1978	3890334-2	MI
4107196	1978	3890334-2	MI
3890334	1975	3890334-2	MI
4377675	1983	3890334-2	MI
4377608	1983	3890334-2	MI
4400326	1983	3890334-2	MI
4404306	1983	3890334-2	MI
4404196	1983	3890334-2	MI
3922293	1975	3890372-1	MI
3929862	1975	3890372-1	MI
3931285	1976	3890372-1	MI
3931281	1976	3890372-1	MI
3932486	1976	3890372-1	MI
3948970	1976	3890372-1	MI
3952048	1976	3890372-1	MI
3959319	1976	3890372-1	MI
3962289	1976	3890372-1	MI
7053113	2006	3890372-1	MI
3968140	1976	3890372-1	MI
3969464	1976	3890372-1	MI
3979440	1976	3890372-1	MI
3987084	1976	3890372-1	MI
3987067	1976	3890372-1	MI
3988355	1976	3890372-1	MI
3994957	1976	3890372-1	MI
3994956	1976	3890372-1	MI
3998869	1976	3890372-1	MI
4001306	1977	3890372-1	MI
4005133	1977	3890372-1	MI
4010172	1977	3890372-1	MI
4011249	1977	3890372-1	MI
4012427	1977	3890372-1	MI
4013693	1977	3890372-1	MI
4013707	1977	3890372-1	MI
4017535	1977	3890372-1	MI
4026919	1977	3890372-1	MI
4042606	1977	3890372-1	MI
4058551	1977	3890372-1	MI
4080506	1978	3890372-1	MI
4100192	1978	3890372-1	MI
6121313	2000	3890372-1	MI
4136115	1979	3890372-1	MI
4138549	1979	3890372-1	MI
6177101	2001	3890372-1	MI
6231887	2001	3890372-1	MI
4154926	1979	3890372-1	MI
3890372	1975	3890372-1	MI
6451838	2002	3890372-1	MI
6482848	2002	3890372-1	MI
6531139	2003	3890372-1	MI
3894062	1975	3890372-1	MI
4205011	1980	3890372-1	MI
4207257	1980	3890372-1	MI
7108864	2006	3890372-1	MI
6956048	2005	3890372-1	MI
6710067	2004	3890372-1	MI
6716870	2004	3890372-1	MI
4304926	1981	3890372-1	MI
7005449	2006	3890372-1	MI
7115565	2006	3890372-1	MI
4324905	1982	3890372-1	MI
7112603	2006	3890372-1	MI
6890920	2005	3890372-1	MI
7439397	2008	3890372-1	MI
7008943	2006	3890372-1	MI
3975455	1976	3890405-1	MI
3890405	1975	3890405-1	MI
4767548	1988	3890405-2	MI
4906399	1990	3890405-2	MI
3975455	1976	3890405-2	MI
4954333	1990	3890405-2	MI
4956472	1990	3890405-2	MI
5043359	1991	3890405-2	MI
5145875	1992	3890405-2	MI
5162561	1992	3890405-2	MI
5194452	1993	3890405-2	MI
5208360	1993	3890405-2	MI
5270427	1993	3890405-2	MI
5340386	1994	3890405-2	MI
4107227	1978	3890405-2	MI
3890405	1975	3890405-2	MI
4000231	1976	3890413-1	MI
3890413	1975	3890413-1	MI
3890447	1975	3890447-1	MI
3952709	1976	3890478-1	MI
3962692	1976	3890478-1	MI
4005733	1977	3890478-1	MI
4082158	1978	3890478-1	MI
4098368	1978	3890478-1	MI
4133408	1979	3890478-1	MI
4134470	1979	3890478-1	MI
4142612	1979	3890478-1	MI
4157282	1979	3890478-1	MI
4158398	1979	3890478-1	MI
3890478	1975	3890478-1	MI
4174727	1979	3890478-1	MI
4217969	1980	3890478-1	MI
4220218	1980	3890478-1	MI
4383411	1983	3890478-1	MI
3946482	1976	3890517-1	MI
3890517	1975	3890517-1	MI
3946482	1976	3890517-2	MI
3890517	1975	3890517-2	MI
3985983	1976	3890644-1	MI
3890644	1975	3890644-1	MI
3890644	1975	3890644-2	MI
4177727	1979	3890644-2	MI
4520638	1985	3890719-1	MI
4555919	1985	3890719-1	MI
3938260	1976	3890719-1	MI
4642908	1987	3890719-1	MI
4700492	1987	3890719-1	MI
4719770	1988	3890719-1	MI
4774822	1988	3890719-1	MI
4784666	1988	3890719-1	MI
4807452	1989	3890719-1	MI
4837882	1989	3890719-1	MI
5117659	1992	3890719-1	MI
4118647	1978	3890719-1	MI
4128210	1978	3890719-1	MI
4135258	1979	3890719-1	MI
4170882	1979	3890719-1	MI
3890719	1975	3890719-1	IN
4186573	1980	3890719-1	MI
4407191	1983	3890719-1	MI
4417457	1983	3890719-1	MI
4419870	1983	3890719-1	MI
4420952	1983	3890719-1	MI
4430871	1984	3890719-1	MI
4118647	1978	3890719-2	MI
4128210	1978	3890719-2	MI
4135258	1979	3890719-2	MI
3890719	1975	3890719-2	IN
4291238	1981	3890719-2	MI
4357812	1982	3890719-2	MI
3890720	1975	3890720-1	MI
3925932	1975	3890742-1	MI
3925931	1975	3890742-1	MI
3926066	1975	3890742-1	MI
3890742	1975	3890742-1	MI
3926066	1975	3890742-2	MI
3925931	1975	3890742-2	MI
3925932	1975	3890742-2	MI
3890742	1975	3890742-2	MI
3923351	1975	3890773-1	MI
4506763	1985	3890773-1	MI
3926485	1975	3890773-1	MI
3961406	1976	3890773-1	MI
3998505	1976	3890773-1	MI
4019789	1977	3890773-1	MI
7325669	2008	3890773-1	MI
7246699	2007	3890773-1	MI
4159046	1979	3890773-1	MI
3890773	1975	3890773-1	MI
4210238	1980	3890773-1	MI
4213523	1980	3890773-1	MI
4220243	1980	3890773-1	MI
3898888	1975	3890773-1	MI
4266657	1981	3890773-1	MI
4266658	1981	3890773-1	MI
4297959	1981	3890773-1	MI
4401188	1983	3890773-1	MI
3890860	1975	3890860-1	MI
3890870	1975	3890869-1	MI
3890869	1975	3890869-1	MI
3918359	1975	3890890-1	MI
4662616	1987	3890890-1	MI
4664362	1987	3890890-1	MI
3945314	1976	3890890-1	MI
4721289	1988	3890890-1	MI
4026533	1977	3890890-1	MI
4057129	1977	3890890-1	MI
4057236	1977	3890890-1	MI
3890890	1975	3890890-1	MI
3890987	1975	3890987-1	MI
4118957	1978	3890987-2	OH
3891548	1975	3890987-2	MI
3890987	1975	3890987-2	MI
3891021	1975	3891021-1	MI
3891107	1975	3891107-1	MI
3891166	1975	3891166-1	MI
4141573	1979	3891274-1	MI
4169614	1979	3891274-1	MI
3891274	1975	3891274-1	MI
4208778	1980	3891274-1	MI
3906071	1975	3891274-1	MI
3891274	1975	3891274-2	MI
3906071	1975	3891274-2	MI
4555120	1985	3891279-1	MI
4721344	1988	3891279-1	MI
4726627	1988	3891279-1	MI
4016457	1977	3891279-1	MI
3891279	1975	3891279-1	MI
4398252	1983	3891279-1	MI
3954542	1976	3891324-1	MI
3989575	1976	3891324-1	MI
3891324	1975	3891324-1	MI
3891417	1975	3891417-1	MI
4509952	1985	3891448-1	MI
4514577	1985	3891448-1	LA
5006324	1991	3891448-1	LA
3996312	1976	3891448-1	MI
4026964	1977	3891448-1	MI
3891449	1975	3891448-1	MI
3891448	1975	3891448-1	MI
3891448	1975	3891448-2	MI
3891449	1975	3891449-1	MI
4475000	1984	3891449-3	MI
3891449	1975	3891449-3	MI
4028100	1977	3891473-1	MI
3891473	1975	3891473-1	MI
3953245	1976	3891512-1	MI
3891512	1975	3891512-1	MI
3922208	1975	3891534-4	MI
3921701	1975	3891534-4	MI
3926772	1975	3891534-4	MI
3937266	1976	3891534-4	MI
3948309	1976	3891534-4	MI
3891534	1975	3891534-4	MI
3891542	1975	3891534-4	MI
3915835	1975	3891534-4	MI
4731290	1988	3891591-2	MI
4138381	1979	3891591-2	PA
3891591	1975	3891591-2	PA
4208465	1980	3891591-2	MI
4230844	1980	3891591-2	PA
4355071	1982	3891591-2	MI
4371657	1983	3891591-2	MI
4396680	1983	3891591-2	MI
3891598	1975	3891598-1	MI
3908070	1975	3891598-1	MI
4714729	1987	3891605-1	MI
4956442	1990	3891605-1	MI
5491250	1996	3891605-1	MI
5854302	1998	3891605-1	MI
5882836	1999	3891605-1	MI
4119413	1978	3891605-1	MI
3891605	1975	3891605-1	MI
4384109	1983	3891605-1	MI
4420416	1983	3891605-1	MI
4422913	1983	3891605-1	MI
4012493	1977	3891690-1	MI
4021530	1977	3891690-1	MI
3891690	1975	3891690-1	MI
4012493	1977	3891690-2	MI
4021530	1977	3891690-2	MI
3891690	1975	3891690-2	MI
3930019	1975	3891769-1	MI
3934020	1976	3891769-1	MI
3983250	1976	3891769-1	MI
3988474	1976	3891769-1	MI
3996370	1976	3891769-1	MI
4020167	1977	3891769-1	MI
4079130	1978	3891769-1	MI
4117146	1978	3891769-1	MI
4134992	1979	3891769-1	MI
4150133	1979	3891769-1	MI
3891769	1975	3891769-1	MI
3989096	1976	3891784-1	MI
3891784	1975	3891784-1	MI
3891784	1975	3891784-3	MI
3891834	1975	3891834-1	MI
4520658	1985	3891965-1	MI
4539841	1985	3891965-1	MI
6993983	2006	3891965-1	MI
4667510	1987	3891965-1	MI
3950741	1976	3891965-1	MI
4742332	1988	3891965-1	MI
6992479	2006	3891965-1	MI
6992480	2006	3891965-1	MI
4926122	1990	3891965-1	MI
4924696	1990	3891965-1	MI
4953407	1990	3891965-1	MI
7050917	2006	3891965-1	MI
7454978	2008	3891965-1	MI
5065130	1991	3891965-1	MI
5074929	1991	3891965-1	MI
5089060	1992	3891965-1	MI
5091021	1992	3891965-1	MI
7221151	2007	3891965-1	MI
5132909	1992	3891965-1	MI
5210493	1993	3891965-1	MI
5216405	1993	3891965-1	MI
5283130	1994	3891965-1	MI
5291133	1994	3891965-1	MI
5315245	1994	3891965-1	MI
5327856	1994	3891965-1	MI
5404102	1995	3891965-1	MI
5491633	1996	3891965-1	MI
5492572	1996	3891965-1	MI
5492571	1996	3891965-1	MI
5494007	1996	3891965-1	MI
5508611	1996	3891965-1	MI
5513972	1996	3891965-1	MI
5568048	1996	3891965-1	MI
5570016	1996	3891965-1	MI
5598814	1997	3891965-1	MI
5631093	1997	3891965-1	MI
5668471	1997	3891965-1	MI
7229746	2007	3891965-1	MI
5714883	1998	3891965-1	MI
4075592	1978	3891965-1	MI
5731702	1998	3891965-1	MI
5738345	1998	3891965-1	MI
5754042	1998	3891965-1	MI
7362096	2008	3891965-1	MI
7021127	2006	3891965-1	MI
5916459	1999	3891965-1	MI
5951191	1999	3891965-1	MI
7205759	2007	3891965-1	MI
6062529	2000	3891965-1	MI
6070865	2000	3891965-1	MI
6100682	2000	3891965-1	MI
6123301	2000	3891965-1	MI
6139211	2000	3891965-1	MI
6176636	2001	3891965-1	MI
6181128	2001	3891965-1	MI
6201466	2001	3891965-1	MI
6208176	2001	3891965-1	MI
7062840	2006	3891965-1	MI
6232770	2001	3891965-1	MI
4148372	1979	3891965-1	MI
7153070	2006	3891965-1	MI
7523671	2009	3891965-1	MI
6268721	2001	3891965-1	MI
6271662	2001	3891965-1	MI
6272747	2001	3891965-1	MI
6291989	2001	3891965-1	MI
6310474	2001	3891965-1	MI
6320374	2001	3891965-1	MI
6326782	2001	3891965-1	MI
6338190	2002	3891965-1	MI
6346808	2002	3891965-1	MI
6400142	2002	3891965-1	MI
6453732	2002	3891965-1	MI
6469497	2002	3891965-1	MI
3891965	1975	3891965-1	MI
6486657	2002	3891965-1	MI
6486659	2002	3891965-1	MI
6486656	2002	3891965-1	MI
6489761	2002	3891965-1	MI
6498482	2002	3891965-1	MI
6512369	2003	3891965-1	MI
6538429	2003	3891965-1	MI
4195673	1980	3891965-1	MI
6566867	2003	3891965-1	MI
6577123	2003	3891965-1	MI
6614223	2003	3891965-1	MI
6630882	2003	3891965-1	MI
6636036	2003	3891965-1	MI
6639399	2003	3891965-1	MI
6650110	2003	3891965-1	MI
6911830	2005	3891965-1	MI
6720763	2004	3891965-1	MI
6776058	2004	3891965-1	MI
4230918	1980	3891965-1	MI
6786468	2004	3891965-1	MI
6786084	2004	3891965-1	MI
7011326	2006	3891965-1	MI
6894486	2005	3891965-1	MI
7106233	2006	3891965-1	MI
7009384	2006	3891965-1	MI
6985066	2006	3891965-1	MI
7234361	2007	3891965-1	MI
6941824	2005	3891965-1	MI
7071682	2006	3891965-1	MI
6873151	2005	3891965-1	MI
7210360	2007	3891965-1	MI
3891970	1975	3891970-1	MI
3892095	1975	3892095-1	MI
3892095	1975	3892095-2	MI
3958418	1976	3892214-1	MI
3892214	1975	3892214-1	MI
3914937	1975	3892214-1	MI
7751281	2010	3892215-2	MI
4556020	1985	3892215-2	MI
6862252	2005	3892215-2	MI
4945766	1990	3892215-2	MS
5190313	1993	3892215-2	MS
7526094	2009	3892215-2	MI
5616845	1997	3892215-2	MS
7058184	2006	3892215-2	MI
4164867	1979	3892215-2	MI
3892215	1975	3892215-2	MI
8176789	2012	3892215-2	MI
8203909	2012	3892215-2	MI
7054226	2006	3892215-2	MI
7054228	2006	3892215-2	MI
7920709	2011	3892215-2	MI
8296084	2012	3892215-2	MI
4488920	1984	3892216-1	MI
3967013	1976	3892216-1	MI
4050250	1977	3892216-1	MI
4075999	1978	3892216-1	MI
3892216	1975	3892216-1	MI
3919993	1975	3892219-2	MI
3945362	1976	3892219-2	MI
3892219	1975	3892219-2	MI
4195673	1980	3892219-2	MI
3945362	1976	3892219-3	MI
3892219	1975	3892219-3	MI
4195673	1980	3892219-3	MI
4441909	1984	3892223-1	MI
4443318	1984	3892223-1	MI
4445997	1984	3892223-1	MI
4451321	1984	3892223-1	MI
4466877	1984	3892223-1	MI
4545882	1985	3892223-1	MI
4601772	1986	3892223-1	MI
3945911	1976	3892223-1	MI
4743285	1988	3892223-1	MI
3999345	1976	3892223-1	MI
4014312	1977	3892223-1	MI
4138241	1979	3892223-1	MI
3892223	1975	3892223-1	MI
3892224	1975	3892223-1	MI
4226608	1980	3892223-1	MI
4356073	1982	3892223-1	MI
4417968	1983	3892223-1	MI
4422916	1983	3892223-1	MI
4508135	1985	3892256-1	MI
4842460	1989	3892256-1	FL
4875428	1989	3892256-1	FL
5056759	1991	3892256-1	MI
5516466	1996	3892256-1	MI
5881766	1999	3892256-1	MI
5947145	1999	3892256-1	MI
6070559	2000	3892256-1	MI
4149557	1979	3892256-1	MI
6467503	2002	3892256-1	MI
3892256	1975	3892256-1	MI
3956975	1976	3892347-1	MI
3892347	1975	3892347-1	MI
3905280	1975	3892347-1	MI
4789278	1988	3892419-1	MI
4833834	1989	3892419-1	MI
3975030	1976	3892419-1	MI
5251404	1993	3892419-1	MI
5630269	1997	3892419-1	MI
3892419	1975	3892419-1	MI
4034970	1977	3892419-2	MI
3892419	1975	3892419-2	MI
3929381	1975	3892444-1	MI
4017125	1977	3892444-1	MI
4030757	1977	3892444-1	MI
4043351	1977	3892444-1	MI
4050746	1977	3892444-1	MI
4119351	1978	3892444-1	MI
4121873	1978	3892444-1	MI
3892444	1975	3892444-1	MI
4191428	1980	3892444-1	MI
4204555	1980	3892444-1	MI
3900230	1975	3892444-1	MI
4302057	1981	3892444-1	MI
3909069	1975	3892444-1	MI
4487398	1984	3892597-2	MI
3892597	1975	3892597-2	OH
4431464	1984	3892597-2	MI
3892730	1975	3892729-1	MI
3892729	1975	3892729-1	MI
4278789	1981	3892729-1	MI
4293547	1981	3892729-1	MI
4309533	1982	3892729-1	MI
4310660	1982	3892729-1	MI
4581462	1986	3892792-1	MI
3969396	1976	3892792-1	MI
3975426	1976	3892792-1	MI
3978114	1976	3892792-1	MI
3978113	1976	3892792-1	MI
3978112	1976	3892792-1	MI
3978111	1976	3892792-1	MI
3978110	1976	3892792-1	MI
3979439	1976	3892792-1	MI
3979438	1976	3892792-1	MI
3979435	1976	3892792-1	MI
3983165	1976	3892792-1	MI
3987085	1976	3892792-1	MI
4026909	1977	3892792-1	MI
4084063	1978	3892792-1	MI
4085271	1978	3892792-1	MI
4088663	1978	3892792-1	MI
4095036	1978	3892792-1	MI
4096342	1978	3892792-1	MI
4096343	1978	3892792-1	MI
4097675	1978	3892792-1	MI
4100355	1978	3892792-1	MI
4118581	1978	3892792-1	MI
4118580	1978	3892792-1	MI
4118578	1978	3892792-1	MI
4118579	1978	3892792-1	MI
4119787	1978	3892792-1	MI
4119651	1978	3892792-1	MI
4120878	1978	3892792-1	MI
4122103	1978	3892792-1	MI
4122101	1978	3892792-1	MI
4122102	1978	3892792-1	MI
4122283	1978	3892792-1	MI
4122284	1978	3892792-1	MI
4122100	1978	3892792-1	MI
4127725	1978	3892792-1	MI
4127723	1978	3892792-1	MI
4127726	1978	3892792-1	MI
4127724	1978	3892792-1	MI
4128725	1978	3892792-1	MI
4129582	1978	3892792-1	MI
4160103	1979	3892792-1	MI
4160104	1979	3892792-1	MI
4160106	1979	3892792-1	MI
4161605	1979	3892792-1	MI
4161606	1979	3892792-1	MI
4163107	1979	3892792-1	MI
3892792	1975	3892792-1	MI
4448970	1984	3892795-1	MI
4461903	1984	3892795-1	MI
3933889	1976	3892795-1	MI
4588817	1986	3892795-1	MI
3954835	1976	3892795-1	MI
3954833	1976	3892795-1	MI
3962293	1976	3892795-1	MI
4837318	1989	3892795-1	MI
3969381	1976	3892795-1	MI
3969380	1976	3892795-1	MI
3969379	1976	3892795-1	MI
3969378	1976	3892795-1	MI
3969377	1976	3892795-1	MI
3969376	1976	3892795-1	MI
3974193	1976	3892795-1	MI
3974192	1976	3892795-1	MI
3974191	1976	3892795-1	MI
3974190	1976	3892795-1	MI
3974189	1976	3892795-1	MI
3984458	1976	3892795-1	MI
3984457	1976	3892795-1	MI
3984393	1976	3892795-1	MI
3985787	1976	3892795-1	MI
3989735	1976	3892795-1	MI
3996205	1976	3892795-1	MI
4003946	1977	3892795-1	MI
4031081	1977	3892795-1	MI
4032561	1977	3892795-1	MI
4038478	1977	3892795-1	MI
4041066	1977	3892795-1	MI
4063026	1977	3892795-1	MI
4065631	1977	3892795-1	MI
4065629	1977	3892795-1	MI
4065628	1977	3892795-1	MI
4138574	1979	3892795-1	MI
4169197	1979	3892795-1	MI
3892795	1975	3892795-1	MI
4212985	1980	3892795-1	MI
4212811	1980	3892795-1	MI
4232148	1980	3892795-1	MI
4252970	1981	3892795-1	MI
3903131	1975	3892795-1	MI
4360683	1982	3892795-1	MI
4363922	1982	3892795-1	MI
3892947	1975	3892947-1	MI
4482120	1984	3893206-2	MI
4521055	1985	3893206-2	MI
5707035	1998	3893206-2	MI
5938164	1999	3893206-2	MI
3893206	1975	3893206-2	MI
4326690	1982	3893206-2	MI
3893207	1975	3893207-1	MI
3893207	1975	3893207-2	MI
3987226	1976	3893215-1	MI
5072322	1991	3893215-1	NY
5105529	1992	3893215-1	NY
5408322	1995	3893215-1	NY
5474667	1995	3893215-1	NY
5958134	1999	3893215-1	NY
4112196	1978	3893215-1	NY
3893215	1975	3893215-1	MI
